Acceleration X(g)_mean,Acceleration X(g)_std,Acceleration X(g)_var,Acceleration X(g)_energy,Acceleration X(g)_entropy,Acceleration X(g)_skewness,Acceleration X(g)_kurtosis,Acceleration X(g)_MAV,Acceleration X(g)_zero_crossings,Acceleration Y(g)_mean,Acceleration Y(g)_std,Acceleration Y(g)_var,Acceleration Y(g)_energy,Acceleration Y(g)_entropy,Acceleration Y(g)_skewness,Acceleration Y(g)_kurtosis,Acceleration Y(g)_MAV,Acceleration Y(g)_zero_crossings,Acceleration Z(g)_mean,Acceleration Z(g)_std,Acceleration Z(g)_var,Acceleration Z(g)_energy,Acceleration Z(g)_entropy,Acceleration Z(g)_skewness,Acceleration Z(g)_kurtosis,Acceleration Z(g)_MAV,Acceleration Z(g)_zero_crossings,Angular velocity X(°/s)_mean,Angular velocity X(°/s)_std,Angular velocity X(°/s)_var,Angular velocity X(°/s)_energy,Angular velocity X(°/s)_entropy,Angular velocity X(°/s)_skewness,Angular velocity X(°/s)_kurtosis,Angular velocity X(°/s)_MAV,Angular velocity X(°/s)_zero_crossings,Angular velocity Y(°/s)_mean,Angular velocity Y(°/s)_std,Angular velocity Y(°/s)_var,Angular velocity Y(°/s)_energy,Angular velocity Y(°/s)_entropy,Angular velocity Y(°/s)_skewness,Angular velocity Y(°/s)_kurtosis,Angular velocity Y(°/s)_MAV,Angular velocity Y(°/s)_zero_crossings,Angular velocity Z(°/s)_mean,Angular velocity Z(°/s)_std,Angular velocity Z(°/s)_var,Angular velocity Z(°/s)_energy,Angular velocity Z(°/s)_entropy,Angular velocity Z(°/s)_skewness,Angular velocity Z(°/s)_kurtosis,Angular velocity Z(°/s)_MAV,Angular velocity Z(°/s)_zero_crossings,Angle X(°)_mean,Angle X(°)_std,Angle X(°)_var,Angle X(°)_energy,Angle X(°)_entropy,Angle X(°)_skewness,Angle X(°)_kurtosis,Angle X(°)_MAV,Angle X(°)_zero_crossings,Angle Y(°)_mean,Angle Y(°)_std,Angle Y(°)_var,Angle Y(°)_energy,Angle Y(°)_entropy,Angle Y(°)_skewness,Angle Y(°)_kurtosis,Angle Y(°)_MAV,Angle Y(°)_zero_crossings,Angle Z(°)_mean,Angle Z(°)_std,Angle Z(°)_var,Angle Z(°)_energy,Angle Z(°)_entropy,Angle Z(°)_skewness,Angle Z(°)_kurtosis,Angle Z(°)_MAV,Angle Z(°)_zero_crossings,label
0.023213510722314784,0.08302136967801857,0.0068925478232142205,0.007431414903269242,-277.1485978262449,0.20844725910669418,-1.5129641203969286,0.07339520262415422,8.0,0.14743372028073687,0.5984424210391814,0.3581333312992369,0.37987003317505547,3.026714327245915,-0.14063687932469837,-1.5810449997669174,0.5596991090318889,2.0,0.7948391298089093,0.20472888509156917,0.04191391639083693,0.6736831586662206,-37.151043951679924,-0.5199174223042942,-0.9761844187233675,0.7948391298089093,0.0,-3.3158925473138425,119.41073659767159,14258.924014798504,14269.919158183837,0.6905705180740052,0.12096818925354523,-1.370898193016439,105.13071334089507,3.0,0.9988680090466425,16.740610514473044,280.2480403972854,281.2457776967822,2.0355140913526215,-0.4081577661526509,0.6529782176027643,12.442846050058021,7.0,0.8272865414255784,9.319000529949394,86.84377087719707,87.52817389882097,3.9715346533486677,0.22160560158868545,-0.6135046493137906,7.6419159268616115,11.0,12.772075503140032,36.694549553188466,1346.489966911404,1509.6158795693138,1.8629662085874281,-0.12606908792676225,-1.50923895935189,34.55033922272013,2.0,-9.727403072632432,4.211455485698436,17.73635730801945,112.35872784547833,8.051241262199303,-0.05525084222119179,-1.440194180789334,9.727403072632432,0.0,147.2590805035209,0.8531258388579877,0.7278236969271451,21685.964614439374,11.708738415182806,0.5012839090895267,0.32812630934996667,147.2590805035209,0.0,AB
-0.03520334850352493,0.06819720359894685,0.004650858578716209,0.00589013432457684,-222.41923793532564,-0.40705255459324224,-0.17917507527642806,0.062046883036754534,7.0,0.026148100586663538,0.6580909632588439,0.433083715922953,0.43376743908724336,10.012211149960022,-0.13500663566987767,-1.3181038240242364,0.5657287850754459,3.0,0.760405324131066,0.25253439513259107,0.06377362072498363,0.6419898776918551,-11.968517566305534,-0.20278851605287598,-0.8936276347468772,0.760405324131066,0.0,15.944120764020504,165.50304687873242,27391.258526143898,27645.473513081564,0.4886706466887151,-0.2025034556765173,-1.2515320087149695,143.12381970349026,3.0,-0.969947560421746,18.752411055052615,351.65292037765954,352.5937186476276,2.370619257843248,0.5108196019361203,-0.5296154936503408,15.563528333011092,7.0,-2.5046491887408715,14.379781004736428,206.77810174417857,213.05136930283888,2.4256790164235325,0.20905633181913896,0.12635804729517552,11.256941229065768,13.0,6.97263640991403,42.15032723713697,1776.6500861977306,1825.2677447025897,1.5696953347176041,-0.17628696075456363,-1.1917551510768019,36.38264969582349,2.0,-3.1623736746136113,3.22116406419278,10.375897928446946,20.376505186336136,8.72640995545184,0.23098266167934736,-1.0697844425974148,3.809820135226388,2.0,-118.91966867945422,2.9187892308201033,8.519330573951411,14150.406929405117,9.095817307560901,-0.1975203116866781,-1.2650164532791255,118.91966867945422,0.0,AB
-0.024284849376045022,0.06252854841861198,0.003909819367338703,0.004499573276555897,-373.83479712900106,-0.4422364555880058,-1.2058420034454262,0.0542302532855639,4.0,0.07393698763475694,0.6723618718167413,0.45207048667291216,0.45753716481341433,10.521226918104238,-0.21690439131331832,-1.4912238803099718,0.6131167475269736,2.0,0.7508363740471549,0.20789433750430408,0.0432200555663535,0.6069753161586326,-16.471009096059415,-0.1366822776158138,-0.8154434137594229,0.7508363740471549,0.0,13.351406396011804,147.94297108687985,21887.122694013364,22065.382746764826,0.5581640517719952,0.03713634945370702,-1.3513240390132204,132.26846042260155,2.0,2.8145894456367966,17.275510893441226,298.44327662940645,306.36519037689646,2.069771463285293,-0.5191029095986626,0.5993569660194549,13.5488996740742,8.0,1.3570660909528243,13.222948701317902,174.8463723576848,176.68800073289876,2.2115928563107183,-0.5512791117544138,1.2771400889036553,10.073949171436134,9.0,8.595900400532685,42.281578132541874,1787.7318493782432,1861.6213530741206,1.6415867379141706,-0.22330371780648225,-1.4272014910765045,38.728491210263904,2.0,-3.8831136556946024,3.2713590168862967,10.701789817363279,25.780361480405176,8.865457369290672,0.34522666457028506,-1.3599545938061566,4.25311170089801,2.0,-119.78009271494498,3.0801065625141715,9.487056436442865,14356.75766723726,9.148288810105578,-0.2779217977340489,-1.5564721996142805,119.78009271494498,0.0,AB
-0.06584114371493335,0.09369622523340827,0.008778982622989574,0.013114038828680081,-143.93966421155292,-0.0017453623679398443,-0.8886800092741396,0.09511528919313708,3.0,0.19184740180215876,0.6303464295011407,0.3973366211848366,0.4341420467630755,7.209078022143891,-0.567451261618097,-1.174186535223269,0.6009514003064178,2.0,0.7495622560416969,0.1859451794588606,0.03457560976398787,0.5964191854463062,-37.814421125650334,-0.5552440107225087,-0.9127920497665318,0.7495622560416969,0.0,-21.615071152563623,155.1712033793969,24078.10235821015,24545.31365914054,0.5295413206900145,0.2986633039539338,-1.254809720236242,139.36619339911755,3.0,8.208805885286743,23.236882882824816,539.9527261101168,607.3372201724351,1.8218841023454686,-0.14940655997158178,-0.4104013786896754,19.25984011181793,7.0,4.416671451546835,16.713710850320233,279.3481303881122,298.855117099021,2.3569658401391775,0.012074998398362709,-0.2786384231392707,13.844787713944813,8.0,15.091089974850895,37.653087275518565,1417.7549813778182,1645.4959780068634,1.712997926311536,-0.5757353308915009,-1.0324767639318086,36.53856707579953,2.0,-1.562007173717118,4.675585623203649,21.861100919908655,24.300967330652394,7.390271214830164,0.2762616580800051,-1.1549697802828471,4.358935771052831,3.0,-117.42044518147331,2.6462457540119564,7.0026165906263085,13794.563563206006,9.46075742329297,-0.04468891500132991,-1.3499089801033748,117.42044518147331,0.0,AB
-0.06758517825394585,0.09335835877315361,0.008715783152816868,0.0132835394724345,-151.99111889542627,-0.27965566162942407,-1.0248249271110037,0.09180040652487353,5.0,-0.2242725516018892,0.6410736130437934,0.4109753773410234,0.46127355474304543,10.017557490509473,0.30463221295981585,-1.3980872479120316,0.6071243472819277,4.0,0.8135036118748096,0.1388806793752676,0.019287843103735876,0.6810759696370968,-46.840623196561594,-0.18411823607734648,-0.41392393629618685,0.8135036118748096,0.0,10.856462269415488,206.1670719656579,42504.86156289276,42622.724335900006,0.41370625253988613,-0.007890194973762397,-1.3319619985899163,181.06721291915903,3.0,-1.581636912413836,30.57775521321623,934.9991138793722,937.500689202082,1.6842529925218443,0.16097959953672936,-1.171045191453643,27.05190171885865,3.0,-0.6093707185309972,14.139826743868916,199.93470034663062,200.3060330192336,2.49992989790886,0.8191752027700453,0.432070463709362,11.001623843801896,9.0,-8.621380034880758,36.905231941918046,1361.996144686768,1436.3243383926083,1.7950802139690507,0.1314165269305784,-1.3659963833466184,33.17999586847396,4.0,-1.6996950593396485,4.828436524583035,23.313799271927493,26.202762566671097,7.225314703960604,0.23862351194264983,-1.1403118835646882,4.357074946490198,3.0,-116.19380938456788,2.872313293388557,8.25018365537662,13509.251522952676,8.71895939048784,-0.6539976255919088,-0.2538406520901364,116.19380938456788,0.0,AB
-0.02239865376202383,0.10137090883060605,0.010276061157143045,0.010777760847494067,-133.12632658283096,-0.5523106063863064,-0.7454418726754506,0.0835948589181763,7.0,0.0775720005281228,0.6802374946110975,0.46272304907478284,0.4687404643407179,10.245239330668666,-0.33807850045810406,-1.4145664144811816,0.6191267802307046,3.0,0.6894253039084881,0.21448079366490494,0.046002010851127526,0.521309260520439,-15.472304323451379,-0.35704660728879845,-0.6735051036612716,0.6894253039084881,0.0,-21.673058716052374,201.38765545438787,40556.98776941524,41026.709243524696,0.41745143542774615,-0.23029747095762826,-1.330017907128263,175.94931810034336,3.0,3.895711661485901,26.16089479053793,684.3924162415947,699.568985591032,1.7547014998356223,0.2644107656774355,-0.8036845637151497,22.304613717263937,3.0,1.8546113632110235,12.818169208604129,164.305461860407,167.74504516895846,2.972558794120834,-0.4913655823255074,-0.4132973859050906,10.562314364792828,9.0,9.508304244175502,41.82257544244671,1749.1278166391467,1839.5356662389524,1.614701668959176,-0.44928273284646625,-1.2183493594617931,38.403295846886785,3.0,-4.375681918266625,4.964408592982213,24.64535267807564,43.79194492792113,7.221285694541133,0.46712847237177857,-1.2143204832202343,5.805804677910612,2.0,-118.97850395401076,2.5141156229333057,6.3207773654773245,14162.205180500028,10.401280392032453,0.21069415416029524,-1.2725380082061573,118.97850395401076,0.0,AB
0.020727016185149515,0.08031541806469372,0.006450566378906532,0.006880175578845982,-160.6543888095015,0.02019075572435442,-0.6382566395119302,0.06948896187142985,5.0,0.15822376505077865,0.5381563928816511,0.28961230319938996,0.314647063026234,8.555889166355241,-0.412532199593425,-1.0062007250199883,0.48106242000059735,3.0,0.8282544071446978,0.22846963469780177,0.05219837397894698,0.738203736933562,-21.506628256781646,-0.35356710344967246,-1.0425052108756745,0.8282544071446978,0.0,6.634560980926235,165.22056937356402,27297.83654412468,27341.85394353431,0.5075532392895751,0.26017264009808305,-1.3283305739560576,146.94314933639723,3.0,1.8087659555883704,24.33146439630267,592.0201596685446,595.2917939506401,2.1680704462512512,-0.34294956108904173,-1.0047117053066594,21.04121723120201,7.0,0.3725620790826571,13.531936886869977,183.1133159102323,183.25211841300268,2.747079757665587,-0.2216676633329959,-0.5299601726723413,11.02284167190378,7.0,14.68010558793802,30.710717063114792,943.14814253069,1158.6536426036992,1.9274233652382518,-0.4586701995914698,-0.9476829906010016,29.39869626717871,3.0,-8.547697966721989,3.782690168221878,14.30874490876246,87.3718854390657,7.708707339270825,0.4129211522042495,-0.7684814826823558,8.547697966721989,0.0,153.15717649018757,1.7485121892269853,3.0572948758753444,23460.178005322337,11.49749905617884,-0.5400402830602553,-0.8453207481803635,153.15717649018757,0.0,AB
-0.00702620146065644,0.048972490994670305,0.002398304874223064,0.002447672381188795,-384.7491127343881,0.153983769316171,-0.7089833215075747,0.040970715773653216,10.0,-0.25742872492380015,0.5469079978905558,0.29910835815665615,0.36537790657254976,5.826445996241914,0.5944645026476324,-0.9866565967080732,0.5402734806191009,4.0,0.8557982084898262,0.1473636711300807,0.021716051568934577,0.7541066252233307,-58.983941015749416,-0.2651809903502965,-0.6368705650259301,0.8557982084898262,0.0,5.334923045028629,184.03964585797982,33870.591247530625,33899.05265142701,0.442098601371272,0.23654512069018804,-1.3348990172474742,162.87112337982092,3.0,-2.126387779835198,14.024077587037684,196.67475216725273,201.1962771574852,2.2816775932143187,-0.30697052467119473,0.4304424524357122,11.09471922001383,9.0,-0.7807213102214101,9.924938647535132,98.50440715733649,99.11393292157031,4.025606812553106,0.24742479071206216,-0.8871220617660187,8.337994248545673,9.0,-9.936831105260481,32.21501830108173,1037.8074041390305,1136.5480165535027,1.9470682209620698,0.39733984943047496,-1.1592050910361826,29.692506861781077,4.0,-6.402245724415219,2.564905717981816,6.5787413421358165,47.56749165792877,10.21044648938059,-0.07599189891986301,-1.1929099281200986,6.402245724415219,0.0,152.45610038872434,1.241182178938223,1.5405332013138349,23244.403078938107,11.734480442289906,0.25888652710174387,-1.0791945050623462,152.45610038872434,0.0,AB
0.010923635557275465,0.06265745836087236,0.003925957088244454,0.004045282902032626,-310.87895505351366,0.2488679688415098,-1.2095551779442357,0.05391635194131235,9.0,-0.0689727388037285,0.612739606148431,0.37544982494293433,0.3802070636410217,6.5656370913606175,-0.10564530071180181,-1.5802295529955819,0.5638926920743486,3.0,0.8082488413202192,0.16279525568719863,0.02650229527426038,0.6797684847697373,-32.56102104301181,0.018347984165512584,-0.8596272756407322,0.8082488413202192,0.0,-33.76996065198308,178.08026555059126,31712.580978569105,32852.99122100559,0.407008898814272,0.03808895161374341,-0.8320720115003684,146.64322924733145,4.0,0.47554327893842413,15.800363975218032,249.65150174936778,249.87764315951128,1.9463509566934534,0.7898738851626977,1.4191467843225514,11.787181371929096,11.0,1.2552845273193325,13.259551168859009,175.81569719959032,177.39143644411763,2.8431760269467223,-0.21754778615461617,-0.25240050018949267,10.344490573619309,9.0,0.19613221233900074,34.5791287871393,1195.7161476775655,1195.7546155222826,1.9496342198510617,-0.18585035612610457,-1.573085144807963,31.61409687220626,3.0,-7.06929895188352,3.0012974329193556,9.007786280848313,58.98277395194977,8.175946739354531,-0.5420962146059972,-1.050131920098588,7.06929895188352,0.0,149.44109754429292,1.7369544945588369,3.017010916168145,22335.658646159034,10.68873197294291,-0.20160316070383846,-0.952662070329974,149.44109754429292,0.0,AB
-0.04380806329207492,0.0686479177207481,0.004712536607394601,0.006631683016797043,-297.3503752002916,-0.5578896665687847,-0.8579118319348651,0.06204868308469064,7.0,-0.026590340463528293,0.6276129957111467,0.3938980723855198,0.39460511859148617,8.446001806636309,0.005954563390698843,-1.6192946451243058,0.5843097615542074,3.0,0.7935272799053298,0.23447400585940312,0.0549780594237554,0.6846636033777073,-7.544495365296201,0.24236012945673227,-0.12830848113785898,0.7935272799053298,0.0,41.23616345786559,181.46100670545528,32928.09695455729,34628.518131281104,0.42113401884582385,-0.06136557190123527,-0.9373707799569049,154.70054392730626,3.0,-0.10223669126468543,16.45009491973011,270.6056228681303,270.6160752091711,1.9097230964292498,-0.05300483241424895,0.9606749048875836,11.994567859108987,10.0,3.0347376568472963,15.894480946792477,252.63452456794906,261.84415721383607,2.220790391990555,0.08639748349702774,0.3292237310376387,12.20403923856226,7.0,3.7654565086552143,35.7597792583209,1278.7618126038374,1292.9404753224112,1.9030443916107211,-0.1474502735873252,-1.5643947623979355,32.970291683217326,3.0,-4.4588342605384215,3.1374167989632107,9.84338417041656,29.724587133367773,8.81977808204197,0.5406838259373787,-0.9076862071180711,4.740748587591182,2.0,149.99512416443994,3.2066811667938477,10.282804105470353,22508.820077211225,8.725939512396465,-0.3527779709298855,-1.6027897513351477,149.99512416443994,0.0,AB
-0.05036198064320731,0.04974061251508455,0.0024741285333757853,0.005010457627682574,-298.1196143474233,-0.9062544747556035,1.2501804298705403,0.05531674938041462,4.0,-0.12906722264398757,0.59093694666068,0.34920647492864737,0.36586482288968,10.274820389496359,0.07410925569003105,-1.46276388503465,0.5440254686277382,4.0,0.8554649094996192,0.18566867209852722,0.03447285579883042,0.766293067184022,-31.841347548683956,-0.48009805463662153,-0.8414853230049437,0.8554649094996192,0.0,6.9735855512238984,206.5463074099956,42661.3771047044,42710.00800014464,0.3765981656015478,-0.07642512286936995,-0.9798512774239581,175.36288001419555,4.0,-2.217297366752203,14.812205183158317,219.40142238798214,224.3178300005884,2.6727309243766073,-0.9637742209892303,0.3074365521701079,11.356564227362913,10.0,-0.690342628465006,16.6503432618419,277.23393073716403,277.71050368184,2.1413178201332346,0.34764658058216097,0.06562700412840794,13.382730444678122,9.0,-0.7524530303328416,32.384593634827056,1048.761904892881,1049.3280904557382,2.0012883663949976,-0.025393547782376746,-1.4620837122695238,28.997057832920156,4.0,-4.410447974126879,2.0674623631304927,4.274400622961121,23.726451955441007,10.576183690387342,0.652066412188665,-0.7600138818767599,4.410447974126879,0.0,151.72180978340862,1.6503036504789712,2.7235021387842187,23022.2310660916,9.778372236702717,-0.4330051921002401,0.1058548159005972,151.72180978340862,0.0,AB
0.0009058131596155361,0.047669999938057865,0.002272428894094437,0.0022732493915745694,-551.1390580271604,-1.3364067414314693,0.7013314437655778,0.04023693035766842,2.0,-0.3197000314051752,0.3345847491809395,0.11194695438447219,0.2141550644649422,-79.09354788340147,-0.901862881048727,-0.9998921018018554,0.3197000314051752,0.0,0.9206847491099808,0.1432501373656182,0.020520601855268484,0.8681810090989766,-156.93689898242258,-1.0813256088658807,-0.2671428766010311,0.9206847491099808,0.0,-6.252659354504769,84.7436510498597,7181.486393260387,7220.582142263863,0.49484279727073377,0.4561359452329213,1.6150479516871288,47.79580277467584,8.0,0.930806553198237,19.396110542689744,376.20910418424023,377.075505023717,1.4209271446726386,-0.38134736515719314,1.556716677745409,10.69571366115174,9.0,-1.3245100072626206,13.337789654151956,177.89663285840297,179.6509596177418,1.5435574356344963,-1.2080174683666032,4.777888893365803,6.586254681976339,10.0,-17.860018167132356,20.232034157890777,409.33520616605915,728.315455096357,1.9535610699060628,-1.032392592747884,-0.647523571758863,17.860018167132356,0.0,-6.442451358043445,2.1030017744482374,4.422616463332436,45.927795964088254,6.340658427036641,1.0818762983815704,-0.3568006563868513,6.442451358043445,0.0,-158.9533345615053,3.8034661680737964,14.46635489168197,25280.628923113523,5.256402327245254,-1.309308169304637,0.0743685166287773,158.9533345615053,0.0,AB
0.06344928836871322,0.07405247179098917,0.005483768578355247,0.009509580772851375,-319.05488612095763,-0.43497532935141675,-1.3770796065439448,0.08642893324343878,2.0,-0.15412968969408905,0.46800169095438404,0.2190255827361628,0.24278154398135895,-0.15401083394746462,-0.09141323985594967,-1.5321459839088365,0.4288662003659299,3.0,0.8744895852712392,0.09761226828962581,0.00952815492064589,0.7742601896685098,-121.8756912933603,-0.3408384680942494,-0.7744880127707523,0.8744895852712392,0.0,24.26346310244351,113.07686128758431,12786.376558651584,13375.092200375222,0.6561206903926916,-0.004960413309569088,-1.0165130808193925,94.59020327536419,3.0,-4.599189048508018,21.672004665685407,469.67578622949,490.828326133406,2.3017135590499396,0.13284104327439092,-0.8320877247479723,18.193739851576975,3.0,-2.624035662264223,16.48118014034531,271.62929881851267,278.5148619753472,2.507725638323907,0.15970587603743486,-0.5686105647849446,13.543352348130012,6.0,-7.3325836431921365,27.64599061055296,764.3007968387825,818.0675797231913,2.220838622661504,-0.22352783493866932,-1.4194906597692027,24.53364664149832,3.0,-9.742613444403176,3.9462642880243757,15.573001830936532,110.49151855800206,7.801678061580085,0.18307062429927762,-1.6625479770575435,9.742613444403176,0.0,-159.93741933125364,2.702924715384771,7.305802017037844,25587.283904358308,9.786315675120584,0.07942126102657525,-1.3232119446673434,159.93741933125364,0.0,AB
0.041033909442325864,0.07737254173543066,0.005986510214600959,0.00767029193872196,-271.2622503396831,-0.31299226866205776,-1.3859068695456371,0.07993833875919339,2.0,-0.11580160595283108,0.4938019425076266,0.24384035842430535,0.2572503703655601,-0.1014013752475893,-0.166982568729149,-1.559365816721717,0.4447830114995071,2.0,0.8784721182255127,0.11307302778531561,0.012785509612538756,0.7844987721121578,-87.33540925678433,0.01048995586903331,-0.748479375174222,0.8784721182255127,0.0,-12.567114051453464,108.10423896787046,11686.526482822443,11844.458838404682,0.6761679100472925,0.46206594720599126,-1.043478368031473,93.21662102866355,2.0,4.4200604698928,23.35477202681547,545.4453764245225,564.9823109820314,2.0190332600996945,-0.037369147904875305,-0.8357223603073258,19.72454096583791,2.0,3.401853021803953,20.89732760040396,436.6983008386051,448.2709048205618,2.033524798455641,0.08814657372099141,-0.3966300338827544,17.03798004895812,6.0,-5.181744514610806,29.317359695575302,859.5075795197431,886.3580557344424,2.2027524411278474,-0.26359810892970637,-1.476171489071318,26.094648511290366,2.0,-8.693403058603385,4.213426922755937,17.75296643340456,93.32822317273923,7.474361220228755,0.14070945418259626,-1.6513222698320642,8.693403058603385,0.0,-160.0501451985215,3.3459297236526035,11.195245715621988,25627.244223783437,8.725867636879082,0.4425056266673589,-1.0598005660388234,160.0501451985215,0.0,AB
-0.013179125951889218,0.0793407901024646,0.006294960974083345,0.006468650334939105,-215.92784072481973,0.30732659030241405,-1.078755435926256,0.06994708450749042,5.0,-0.207047008130146,0.408344507374157,0.16674523670264296,0.20961370027828768,-2.515118635528916,0.5138561167905946,-1.145777842689147,0.41317777386601273,2.0,0.914809258366202,0.09960866325924082,0.009921885796292832,0.8467978649888136,-99.34118858756828,-0.18909206982564125,0.09590492150866492,0.914809258366202,0.0,-18.07959308426619,100.99122271245982,10199.227064957659,10526.098751050304,0.620411987833376,0.6507705857690563,-0.5987046698667906,87.02580867561821,2.0,5.057369644880507,22.255412835974365,495.3034004996526,520.8803882246114,2.254560631376311,-0.33245492040091457,-0.9613474572145377,19.59043577314559,2.0,-0.016802648503872746,11.84258910332752,140.2469166702517,140.24719899924847,2.68061915049163,0.7336481132079049,0.9628127145920691,8.699343505995955,5.0,-9.912816485631517,23.706788099753062,562.0118020065935,660.2757326844014,2.504850809756865,0.4058499794462449,-1.2364922752476983,22.949732192661113,3.0,-5.644842464292916,4.2772822796674435,18.29514369995712,50.159390146641634,7.942380776113903,-0.30047649788756137,-1.417470534586903,5.644842464292916,0.0,-156.98571931348272,2.037980565988532,4.153364787346938,24648.669433158924,11.125526591131543,0.03132654732697001,-1.382444989626934,156.98571931348272,0.0,AB
0.002247002354913734,0.07495365941351699,0.005618051059477504,0.0056231000790604915,-265.21539817583334,-0.1703628077624422,-1.2796654285499856,0.06457141787589125,2.0,-0.14407967931763466,0.4277285195148268,0.18295168640634557,0.203710640398618,-5.8568278646602145,0.13410380401402947,-1.5579203756135906,0.4024471695387053,2.0,0.9137630614639056,0.07747575112794247,0.006002492012838878,0.8409654245087281,-165.62051842567405,-0.5316761096876822,-0.4264170196952315,0.9137630614639056,0.0,-0.4834518489141374,84.95093266372288,7216.660960436379,7216.894686126598,0.7812030315757235,0.9319540425618483,-0.3014270958175165,67.702589890603,3.0,-1.302030420330086,16.32406183375892,266.47499475238453,268.1702779678495,2.7007280637607254,-0.8708431507859763,-0.36434575752800313,12.825092900554491,3.0,-1.3675345924229947,8.599856565484687,73.95753294691008,75.82768380838361,3.585296595132637,-0.9050663513711835,0.7839305560445395,6.252189509645603,6.0,-6.704335037807282,24.87989946509005,619.0093973929881,663.9575056921586,2.458331875628832,0.07563339137562985,-1.5484093199554079,22.945118016971506,2.0,-6.2877905816761634,4.045701300794161,16.367699015247567,55.90400941426303,7.242928238557209,-0.0007773207098800914,-1.4622477618087326,6.2877905816761634,0.0,-157.8858071092998,1.8951277655270273,3.591509247671463,24931.519595802696,11.207770151687775,-0.21636569959569749,-0.9744763977495179,157.8858071092998,0.0,AB
-0.07889410429430856,0.5630563028214163,0.31703240014692247,0.3232566798393237,9.15917230775642,0.13889304271658212,-1.4679386494985647,0.5118884834181586,3.0,0.8391247732969082,0.15377676583119107,0.023647293709500975,0.7277776788700885,-63.39583926673742,-0.7822659560886419,-0.33964748757150076,0.8391247732969082,0.0,-44.84547632120903,150.15834544798506,22547.528707676414,24558.645454152535,0.5361876724054977,0.7264045467226724,-0.8293439409519077,140.36902988215957,3.0,2.569316106213052,17.416275261335315,303.32664397860054,309.92802923224633,2.021189339801243,-0.2983104966358799,0.45541128810053966,13.601489019329556,12.0,5.218532185037483,17.765349630277118,315.60764748598734,342.84072565225944,2.2438678961669134,-0.22212400604487964,-0.04300652786981951,14.598533927918012,6.0,,,,,-0.0,,,,0.0,-7.1770871587179865,3.2088378992037216,10.296640663366155,61.80722074720077,8.85545007058021,0.5437304520410023,-0.9064927775001426,7.1770871587179865,0.0,149.4904269255472,2.923991195972311,8.549724514123586,22355.937466896503,9.050363831393353,0.34154209437637045,-1.2148646315133487,149.4904269255472,0.0,4.91630476630731,1.374494494423032,1.889235115199226,26.059287670415202,7.719733478366291,0.5252617838242937,-1.2342386135127459,4.91630476630731,0.0,AB
-0.21575584733699973,0.6516582509919867,0.4246584760859352,0.471209061746042,12.602756302384256,0.01707181481306369,-1.4430775293425513,0.6063981794788385,4.0,0.8034012311170369,0.15894755329593094,0.02526432469876281,0.6707178628591334,-47.39834752685813,-0.03541841717666192,-0.9812790194957945,0.8034012311170369,0.0,-5.077886683991323,224.70287655416715,50491.38273171728,50517.167664892746,0.3403123450075577,-0.09245967456898116,-1.0268240706265672,191.9361715481422,4.0,-2.4015994253422295,16.460174600930895,270.93734789313055,276.70502769293466,2.5438988500804647,0.47536906856996347,-0.5589812141950459,13.851857132257429,11.0,2.0494330824375804,29.769803002189168,886.2411707891512,890.4413467485408,1.43432110500357,0.0035691852672403036,0.17743333250902138,22.733191951784853,6.0,,,,,-0.0,,,,0.0,-5.738730642929471,2.7336243925461114,7.472702319523098,40.40573171162081,9.800026641639679,0.15865370271480367,-1.203078012760437,5.738730642929471,0.0,146.85369888173446,3.9770878806447616,15.81722801037144,21581.8261032575,8.120169962436382,-0.28725427961509903,-1.4318673403912328,146.85369888173446,0.0,5.650924121183734,1.7996624926094744,3.2387850873053465,35.17172851068151,9.167217648332418,0.18450958398821093,-1.5899231610671367,5.650924121183734,0.0,AB
-0.06696079376802869,0.6063390536734826,0.3676470480096545,0.37213079591169884,12.228921374728177,-0.12620745208374587,-1.4126208623768568,0.53855333384096,4.0,0.7775892337579927,0.1415660638932054,0.020040950446215112,0.6246859669025572,-47.79095076274097,-0.23346307568151892,-0.3591943120282761,0.7775892337579927,0.0,18.147078459074816,208.03823843716165,43279.908652037324,43609.22510863715,0.38470252553006357,-0.3397507120930015,-1.1819216963979229,185.90552498033935,3.0,1.6174288896736022,26.323504407623833,692.9268842981915,695.5429605113421,1.4533111909824488,0.9632937074401364,1.3288657025730757,19.454866733097823,9.0,6.304996955106012,24.390982437019627,594.920024243,634.6730108468961,1.617343421017317,0.7802112185509826,0.6955808508968246,18.892576436550552,7.0,,,,,-0.0,,,,0.0,-4.269590443410478,4.066953194497184,16.54010828623085,34.76951084069293,7.411480932756057,0.9427409864436028,-0.4782487330296634,5.416111833085369,2.0,150.5493714834566,3.745952547066975,14.032160484877554,22679.145414548693,7.36480568348229,-0.2426262405040505,-0.7101004228024879,150.5493714834566,0.0,6.958137565240538,1.9807597494051346,3.923409184863491,52.33908756167502,7.041234559062813,0.226602365295973,-1.634870903407725,6.958137565240538,0.0,AB
