Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 01:33:18.415,-0.411,-1.184,-0.311,789.978,32.41,-95.215,,,,,,,21.16,-10.009,-125.508,0.5,-33.1,-27.527,29.95,0.42685,-0.03976,0.02332,-0.90311,
d0:1c:1b:3a:ee:9d,2015-01-01 01:33:18.415,0.107,-1.009,-0.603,714.05,-61.34,-57.068,,,,,,,28.702,-9.954,-126.326,0.5,-33.1,-27.527,29.95,0.42685,-0.03976,0.02332,-0.90311,
d0:1c:1b:3a:ee:9d,2015-01-01 01:33:18.415,0.29,-0.49,-0.675,615.112,-42.664,-9.399,,,,,,,35.343,-10.283,-126.931,0.5,-33.1,-27.527,29.95,0.42685,-0.03976,0.02332,-0.90311,
d0:1c:1b:3a:ee:9d,2015-01-01 01:33:18.415,0.03,0.058,-0.763,497.314,-26.978,47.424,,,,,,,40.853,-10.646,-126.936,0.5,-33.1,-27.527,29.95,0.42685,-0.03976,0.02332,-0.90311,
d0:1c:1b:3a:ee:9d,2015-01-01 01:33:18.415,-0.102,0.482,-0.912,370.544,-82.336,84.9,,,,,,,45.104,-11.508,-126.81,0.5,-33.1,-27.527,29.95,0.42685,-0.03976,0.02332,-0.90311,
d0:1c:1b:3a:ee:9d,2015-01-01 01:33:18.415,0.112,0.794,-0.901,250.183,-132.324,92.712,,,,,,,48.148,-12.958,-127.002,0.5,-33.1,-27.527,29.95,0.42685,-0.03976,0.02332,-0.90311,
d0:1c:1b:3a:ee:9d,2015-01-01 01:33:18.415,0.342,0.974,-0.694,147.949,-123.779,90.698,,,,,,,50.054,-14.513,-127.408,0.5,-33.1,-27.527,29.95,0.42685,-0.03976,0.02332,-0.90311,
d0:1c:1b:3a:ee:9d,2015-01-01 01:33:18.415,0.411,1.079,-0.347,73.792,-91.064,81.299,,,,,,,51.13,-15.853,-127.656,0.5,-33.1,-27.527,29.95,0.42685,-0.03976,0.02332,-0.90311,
d0:1c:1b:3a:ee:9d,2015-01-01 01:33:18.415,0.415,1.212,0.011,25.146,-67.078,61.584,,,,,,,51.603,-16.891,-127.837,-4.2,-55.4,-8.093,29.95,0.42685,-0.03976,0.02332,-0.90311,
d0:1c:1b:3a:ee:9d,2015-01-01 01:33:18.415,0.416,1.271,0.25,-11.169,-47.546,33.752,,,,,,,51.658,-17.6,-127.985,-4.2,-55.4,-8.093,29.95,0.42685,-0.03976,0.02332,-0.90311,
