Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 01:39:25.965,0.26,0.009,1.011,10.193,12.878,-16.541,,,,,,,1.538,-19.1,-142.267,-4.7,-35.9,-30.92,30.44,0.3168,-0.10944,-0.05069,-0.94073,
d0:1c:1b:3a:ee:9d,2015-01-01 01:39:25.965,0.24,0.014,1.013,10.803,16.479,-15.076,,,,,,,1.67,-18.946,-142.427,-4.7,-35.9,-30.92,30.44,0.3168,-0.10944,-0.05069,-0.94073,
d0:1c:1b:3a:ee:9d,2015-01-01 01:39:25.965,0.216,0.025,1.011,11.902,17.761,-14.587,,,,,,,1.807,-18.77,-142.597,-4.7,-35.9,-30.92,30.44,0.3168,-0.10944,-0.05069,-0.94073,
d0:1c:1b:3a:ee:9d,2015-01-01 01:39:25.965,0.203,0.042,1.001,11.414,16.785,-15.747,,,,,,,1.95,-18.6,-142.751,-4.7,-35.9,-30.92,30.44,0.3168,-0.10944,-0.05069,-0.94073,
d0:1c:1b:3a:ee:9d,2015-01-01 01:39:25.965,0.19,0.052,0.99,10.193,16.785,-15.625,,,,,,,2.082,-18.43,-142.938,-3.0,-34.1,-29.593,30.44,0.3168,-0.10944,-0.05069,-0.94073,
d0:1c:1b:3a:ee:9d,2015-01-01 01:39:25.965,0.169,0.054,0.975,8.24,16.968,-14.893,,,,,,,2.197,-18.259,-143.086,-3.0,-34.1,-29.593,30.44,0.3168,-0.10944,-0.05069,-0.94073,
d0:1c:1b:3a:ee:9d,2015-01-01 01:39:25.965,0.16,0.055,0.966,6.958,14.832,-14.099,,,,,,,2.291,-18.094,-143.256,-3.0,-34.1,-29.593,30.44,0.3168,-0.10944,-0.05069,-0.94073,
d0:1c:1b:3a:ee:9d,2015-01-01 01:39:25.965,0.17,0.057,0.976,6.836,13.55,-13.855,,,,,,,2.379,-17.957,-143.394,-3.0,-34.1,-29.593,30.44,0.3168,-0.10944,-0.05069,-0.94073,
d0:1c:1b:3a:ee:9d,2015-01-01 01:39:25.965,0.17,0.061,0.994,7.507,15.137,-12.756,,,,,,,2.466,-17.809,-143.553,-3.0,-34.1,-29.593,30.44,0.3168,-0.10944,-0.05069,-0.94073,
d0:1c:1b:3a:ee:9d,2015-01-01 01:39:25.965,0.15,0.061,1.006,8.911,15.503,-11.658,,,,,,,2.565,-17.65,-143.674,-3.0,-34.1,-29.593,30.44,0.3168,-0.10944,-0.05069,-0.94073,
d0:1c:1b:3a:ee:9d,2015-01-01 01:39:25.965,0.147,0.059,1.014,11.475,11.597,-10.925,,,,,,,2.681,-17.512,-143.806,-3.0,-34.1,-29.593,30.44,0.3168,-0.10944,-0.05069,-0.94073,
d0:1c:1b:3a:ee:9d,2015-01-01 01:39:25.965,0.157,0.055,1.013,13.184,9.216,-10.376,,,,,,,2.818,-17.413,-143.91,-3.0,-34.1,-29.593,30.44,0.3168,-0.10944,-0.05069,-0.94073,
d0:1c:1b:3a:ee:9d,2015-01-01 01:39:25.965,0.156,0.056,1.01,13.123,10.925,-9.033,,,,,,,2.961,-17.309,-144.031,-3.0,-34.1,-29.593,30.44,0.31003,-0.0881,-0.04459,-0.94553,
