Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,0.076,0.937,-0.042,-156.311,1.648,-14.587,,,,,,,51.894,-22.599,-168.613,-3.9,-25.9,-30.62,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,0.101,1.05,-0.214,-241.943,7.446,-4.639,,,,,,,49.872,-22.511,-168.646,-3.9,-25.9,-30.62,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,0.116,1.056,-0.412,-343.323,20.63,6.104,,,,,,,46.868,-22.418,-168.558,-3.9,-25.9,-30.62,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,0.106,0.93,-0.66,-456.604,27.405,22.949,,,,,,,42.731,-22.341,-168.267,-3.9,-25.9,-30.62,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,0.053,0.729,-0.895,-583.679,28.015,46.814,,,,,,,37.332,-22.346,-167.827,-3.9,-25.9,-30.62,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,-0.048,0.418,-1.066,-724.915,25.146,76.355,,,,,,,30.547,-22.462,-167.13,-3.9,-25.9,-30.62,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,-0.162,-0.028,-1.048,-824.768,10.254,100.891,,,,,,,22.445,-22.681,-166.229,-3.9,-25.9,-30.62,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,-0.255,-0.63,-0.849,-875.61,-23.499,121.521,,,,,,,13.557,-23.077,-165.125,-3.9,-25.9,-30.62,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,-0.321,-1.202,-0.563,-893.86,-76.721,142.7,,,,,,,4.301,-23.763,-163.839,-3.9,-25.9,-30.62,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,-0.251,-1.584,-0.3,-915.833,-145.264,165.344,,,,,,,-5.279,-24.862,-162.169,-3.9,-25.9,-30.62,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,0.137,-1.895,-0.069,-931.519,-193.848,179.749,,,,,,,-15.26,-26.252,-160.01,-3.9,-25.9,-30.62,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,0.653,-2.216,0.229,-939.392,-176.514,165.405,,,,,,,-25.51,-27.389,-157.549,-3.9,-25.9,-30.62,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,0.754,-2.532,0.678,-914.917,-107.239,153.992,,,,,,,-35.629,-27.773,-155.358,-3.1,-40.8,-25.667,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,0.883,-2.903,1.284,-818.237,-64.575,169.434,,,,,,,-45.011,-27.285,-153.506,-3.1,-40.8,-25.667,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,1.249,-3.182,2.217,-609.802,-61.401,161.743,,,,,,,-52.745,-26.4,-151.875,-3.1,-40.8,-25.667,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,1.296,-3.049,3.46,-293.091,-39.856,127.625,,,,,,,-57.651,-25.483,-150.562,-3.1,-40.8,-25.667,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,1.184,-2.855,4.502,128.418,-47.485,72.571,,,,,,,-58.601,-24.824,-149.722,-3.1,-40.8,-25.667,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,1.184,-2.735,4.46,539.307,-76.05,-8.179,,,,,,,-55.107,-24.939,-148.936,-3.1,-40.8,-25.667,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,1.038,-2.378,3.585,785.645,-36.255,-92.468,,,,,,,-48.334,-25.697,-148.843,-3.1,-40.8,-25.667,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,0.779,-2.149,2.723,973.816,-20.691,-186.462,,,,,,,-39.106,-26.878,-149.738,-3.1,-40.8,-25.667,30.67,0.13605,-0.22717,0.50848,-0.81927,
d0:1c:1b:3a:ee:9d,2015-01-01 01:41:32.535,0.563,-2.374,2.13,1115.479,-2.93,-268.005,,,,,,,-27.823,-28.312,-151.749,-3.1,-40.8,-25.667,30.67,0.15955,-0.26233,0.40887,-0.85931,
