Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
13:55:35.331,d0:1c:1b:3a:ee:9d,2025-10-17 13:27:36.868,0.169,0.32,0.948,-6.104,-8.484,-7.69,,,,,,,17.529,-14.392,-167.014,-9.0,-26.0,-26.427,29.14,0.16125,-0.02365,-0.04501,-0.98557
13:55:35.331,d0:1c:1b:3a:ee:9d,2025-10-17 13:27:36.868,0.147,0.275,0.93,-5.554,-4.211,-9.766,,,,,,,17.474,-14.425,-167.113,-9.0,-26.0,-26.427,29.14,0.16125,-0.02365,-0.04501,-0.98557
13:55:35.331,d0:1c:1b:3a:ee:9d,2025-10-17 13:27:36.868,0.131,0.231,0.929,1.038,-0.793,-13.123,,,,,,,17.463,-14.414,-167.239,-9.0,-26.0,-26.427,29.14,0.16125,-0.02365,-0.04501,-0.98557
13:55:35.331,d0:1c:1b:3a:ee:9d,2025-10-17 13:27:36.868,0.136,0.207,0.951,12.878,0.427,-13.55,,,,,,,17.551,-14.381,-167.371,-9.0,-26.0,-26.427,29.14,0.16125,-0.02365,-0.04501,-0.98557
13:55:35.357,d0:1c:1b:3a:ee:9d,2025-10-17 13:27:36.868,0.141,0.231,0.973,19.958,-0.793,-12.695,,,,,,,17.737,-14.343,-167.503,-9.0,-26.0,-26.427,29.14,0.16125,-0.02365,-0.04501,-0.98557
13:55:35.357,d0:1c:1b:3a:ee:9d,2025-10-17 13:27:36.868,0.158,0.303,0.995,18.372,-5.31,-12.573,,,,,,,17.952,-14.337,-167.635,-9.0,-26.0,-26.427,29.14,0.16125,-0.02365,-0.04501,-0.98557
13:55:35.357,d0:1c:1b:3a:ee:9d,2025-10-17 13:27:36.868,0.206,0.38,1.029,10.925,-9.521,-15.015,,,,,,,18.111,-14.376,-167.789,-9.0,-26.0,-26.427,29.14,0.16125,-0.02365,-0.04501,-0.98557
13:55:35.357,d0:1c:1b:3a:ee:9d,2025-10-17 13:27:36.868,0.247,0.412,1.075,3.54,-5.127,-18.555,,,,,,,18.199,-14.403,-167.981,-9.0,-26.0,-26.427,29.14,0.16125,-0.02365,-0.04501,-0.98557
13:55:35.357,d0:1c:1b:3a:ee:9d,2025-10-17 13:27:36.868,0.251,0.387,1.102,-0.427,4.639,-22.4,,,,,,,18.232,-14.343,-168.179,-9.0,-26.0,-26.427,29.14,0.16125,-0.02365,-0.04501,-0.98557
13:55:35.357,d0:1c:1b:3a:ee:9d,2025-10-17 13:27:36.868,0.233,0.327,1.098,0.671,12.39,-26.978,,,,,,,18.254,-14.183,-168.398,-9.0,-26.0,-26.427,29.14,0.16125,-0.02365,-0.04501,-0.98557
13:55:35.357,d0:1c:1b:3a:ee:9d,2025-10-17 13:27:36.868,0.216,0.259,1.081,7.935,18.86,-31.006,,,,,,,18.325,-13.942,-168.629,-9.0,-26.0,-26.427,29.14,0.16125,-0.02365,-0.04501,-0.98557
