Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,0.075,0.118,1.0,-1.709,12.146,-3.052,,,,,,,5.51,-12.047,-161.06,1.4,-30.5,-27.74,30.61,-0.17258,0.06033,0.05939,0.98129,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,0.048,0.119,0.98,-4.089,9.338,-1.709,,,,,,,5.471,-11.937,-161.082,1.4,-30.5,-27.74,30.61,-0.17258,0.06033,0.05939,0.98129,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,0.032,0.099,1.008,-0.488,6.836,-0.366,,,,,,,5.427,-11.86,-161.109,1.4,-30.5,-27.74,30.61,-0.17258,0.06033,0.05939,0.98129,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,0.031,0.042,1.111,17.212,6.165,2.38,,,,,,,5.499,-11.799,-161.104,1.4,-30.5,-27.74,30.61,-0.17258,0.06033,0.05939,0.98129,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,0.058,-0.051,1.31,55.664,10.315,7.751,,,,,,,5.845,-11.728,-161.06,1.4,-30.5,-27.74,30.61,-0.17258,0.06033,0.05939,0.98129,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,0.124,-0.162,1.619,122.925,21.179,9.888,,,,,,,6.74,-11.58,-160.961,1.4,-30.5,-27.74,30.61,-0.17258,0.06033,0.05939,0.98129,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,0.076,-0.235,1.888,199.768,31.067,3.296,,,,,,,8.366,-11.31,-160.884,1.4,-30.5,-27.74,30.61,-0.17258,0.06033,0.05939,0.98129,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,-0.004,-0.301,2.062,296.936,14.526,-6.897,,,,,,,10.865,-11.069,-160.873,1.4,-30.5,-27.74,30.61,-0.17258,0.06033,0.05939,0.98129,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,0.109,-0.386,2.162,423.767,-23.621,-33.875,,,,,,,14.562,-11.096,-161.109,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,0.189,-0.392,2.073,519.775,-34.729,-65.186,,,,,,,19.396,-11.266,-161.719,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,0.191,-0.306,1.782,583.008,-26.489,-86.914,,,,,,,25.032,-11.272,-162.565,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,0.213,-0.144,1.328,607.544,-11.475,-112.122,,,,,,,31.108,-10.986,-163.57,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,0.202,0.008,0.826,582.581,24.475,-127.075,,,,,,,37.156,-10.256,-164.57,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,0.092,0.113,0.382,522.766,47.791,-121.704,,,,,,,42.704,-9.163,-165.317,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,-0.026,0.17,-0.003,452.148,41.321,-91.797,,,,,,,47.554,-8.08,-165.778,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:22.825,-0.107,0.199,-0.343,377.808,13.489,-40.161,,,,,,,51.663,-7.416,-166.02,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:23.180,-0.132,0.299,-0.557,301.331,-16.052,10.315,,,,,,,55.014,-7.344,-166.13,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:23.180,-0.111,0.552,-0.631,222.168,-38.269,42.969,,,,,,,57.59,-7.762,-166.223,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:23.180,-0.047,0.851,-0.561,145.325,-51.086,59.509,,,,,,,59.376,-8.454,-166.333,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:23.180,0.039,1.05,-0.335,78.552,-59.448,57.983,,,,,,,60.458,-9.261,-166.514,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:23.180,0.114,1.072,-0.047,42.908,-57.739,45.288,,,,,,,61.029,-10.009,-166.789,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:37:23.180,0.155,1.053,0.253,31.067,-50.964,25.391,,,,,,,61.392,-10.58,-167.097,1.4,-30.5,-27.74,30.61,-0.16727,0.03751,0.05685,0.98352,
