Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
13:35:47.860,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.111,0.114,1.041,2.258,0.0,-0.122,,,,,,,7.614,-12.228,-167.465,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.860,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.109,0.115,1.033,2.869,1.099,-0.122,,,,,,,7.635,-12.222,-167.47,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.860,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.106,0.116,1.021,3.113,2.014,0.061,,,,,,,7.657,-12.206,-167.465,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.860,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.102,0.117,1.006,2.869,2.441,0.305,,,,,,,7.685,-12.184,-167.459,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.892,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.099,0.12,0.994,2.014,1.221,0.366,,,,,,,7.701,-12.167,-167.454,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.892,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.101,0.122,0.987,0.671,-0.549,0.183,,,,,,,7.707,-12.162,-167.454,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.892,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.104,0.121,0.992,-0.061,-1.404,0.0,,,,,,,7.701,-12.178,-167.448,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.892,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.106,0.118,1.005,-0.122,-1.221,0.061,,,,,,,7.69,-12.189,-167.454,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.922,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.106,0.118,1.016,-0.122,-0.793,0.122,,,,,,,7.685,-12.206,-167.448,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.922,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.106,0.117,1.022,-0.061,0.244,0.122,,,,,,,7.674,-12.206,-167.448,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.922,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.102,0.115,1.023,0.244,1.526,0.183,,,,,,,7.668,-12.2,-167.443,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.922,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.096,0.115,1.018,0.427,1.587,0.366,,,,,,,7.663,-12.184,-167.443,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.982,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.097,0.116,1.01,0.732,0.0,0.122,,,,,,,7.663,-12.178,-167.437,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.982,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.102,0.118,1.008,0.916,-1.099,-0.427,,,,,,,7.668,-12.184,-167.437,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.982,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.108,0.117,1.014,1.404,-1.16,-0.916,,,,,,,7.674,-12.195,-167.443,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:47.982,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.11,0.12,1.023,1.892,0.0,-0.916,,,,,,,7.685,-12.2,-167.459,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:48.012,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.108,0.125,1.026,1.831,0.916,-0.549,,,,,,,7.696,-12.195,-167.465,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
13:35:48.012,d0:1c:1b:3a:ee:9d,2025-10-17 13:07:58.013,0.104,0.124,1.023,1.953,1.709,-0.488,,,,,,,7.707,-12.184,-167.47,-11.0,-23.6,-27.853,30.64,0.11148,-0.04517,-0.06296,-0.99069
