Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
14:52:53.090,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.213,0.104,-0.727,0.959,80.261,2.747,-23.987,,,,,,,-36.392,-9.338,-104.244,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.091,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.213,0.104,-0.736,0.994,98.938,0.977,-27.893,,,,,,,-35.48,-9.481,-104.464,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.091,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.213,0.092,-0.735,1.012,117.31,3.113,-31.494,,,,,,,-34.376,-9.646,-104.716,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.091,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.213,0.078,-0.72,0.998,132.263,4.883,-32.104,,,,,,,-33.107,-9.794,-105.002,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.148,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.062,-0.687,0.967,143.311,7.935,-31.372,,,,,,,-31.707,-9.921,-105.304,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.148,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.059,-0.637,0.933,150.33,10.437,-29.541,,,,,,,-30.218,-10.003,-105.612,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.148,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.05,-0.582,0.902,154.175,12.695,-28.259,,,,,,,-28.674,-10.047,-105.919,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.148,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.041,-0.527,0.879,154.907,11.963,-28.076,,,,,,,-27.109,-10.074,-106.227,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.179,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.035,-0.479,0.853,151.428,8.728,-29.724,,,,,,,-25.565,-10.118,-106.529,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.179,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.035,-0.446,0.833,146.545,2.686,-30.396,,,,,,,-24.06,-10.201,-106.826,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.179,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.051,-0.42,0.838,140.686,-4.028,-30.518,,,,,,,-22.61,-10.344,-107.1,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.179,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.066,-0.396,0.858,135.803,-7.385,-29.541,,,,,,,-21.22,-10.519,-107.353,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.236,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.064,-0.371,0.886,132.69,-7.629,-28.32,,,,,,,-19.869,-10.701,-107.595,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.236,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.066,-0.344,0.91,130.249,-8.362,-27.222,,,,,,,-18.545,-10.871,-107.825,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.236,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.076,-0.322,0.938,128.235,-8.118,-27.283,,,,,,,-17.238,-11.041,-108.056,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.237,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.085,-0.306,0.952,126.099,-3.845,-27.283,,,,,,,-15.952,-11.184,-108.303,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.297,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.081,-0.292,0.945,122.986,1.038,-25.391,,,,,,,-14.689,-11.272,-108.556,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.297,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.077,-0.279,0.923,117.371,3.723,-21.423,,,,,,,-13.475,-11.31,-108.787,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.297,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.075,-0.257,0.897,110.107,5.92,-17.273,,,,,,,-12.327,-11.31,-108.984,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.297,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.062,-0.232,0.871,101.501,8.057,-12.695,,,,,,,-11.261,-11.272,-109.144,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.326,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.046,-0.208,0.854,92.163,7.935,-9.033,,,,,,,-10.294,-11.217,-109.265,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.326,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.041,-0.187,0.864,83.618,6.348,-6.592,,,,,,,-9.415,-11.168,-109.358,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.326,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.037,-0.172,0.897,75.684,5.493,-4.944,,,,,,,-8.624,-11.118,-109.424,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.326,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.028,-0.162,0.938,67.688,3.54,-4.639,,,,,,,-7.91,-11.085,-109.473,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.358,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.026,-0.161,0.958,61.157,0.183,-4.822,,,,,,,-7.273,-11.074,-109.528,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.358,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.041,-0.167,0.961,55.908,-3.479,-3.662,,,,,,,-6.691,-11.102,-109.567,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.358,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.058,-0.169,0.96,51.819,-3.845,-0.793,,,,,,,-6.158,-11.146,-109.583,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.358,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.057,-0.157,0.959,47.852,-1.648,2.502,,,,,,,-5.669,-11.173,-109.572,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.416,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.045,-0.141,0.966,44.067,0.61,6.348,,,,,,,-5.224,-11.173,-109.523,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.416,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.043,-0.125,0.977,40.466,1.099,9.583,,,,,,,-4.812,-11.157,-109.446,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.416,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.046,-0.109,0.989,36.926,1.648,11.78,,,,,,,-4.444,-11.135,-109.336,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.417,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.046,-0.104,0.999,34.241,1.221,12.695,,,,,,,-4.103,-11.113,-109.215,-55.0,-3.0,-9.007,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.446,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.045,-0.101,1.009,32.532,-0.305,12.878,,,,,,,-3.79,-11.096,-109.083,-57.5,-9.5,-19.467,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.446,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.047,-0.095,1.02,30.945,-3.723,13.245,,,,,,,-3.488,-11.107,-108.951,-57.5,-9.5,-19.467,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.446,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.075,-0.083,1.021,28.992,-7.874,12.512,,,,,,,-3.208,-11.162,-108.82,-57.5,-9.5,-19.467,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.446,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.082,-0.076,1.021,27.405,-5.371,12.329,,,,,,,-2.944,-11.223,-108.688,-57.5,-9.5,-19.467,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.507,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.08,-0.066,1.012,25.818,-3.174,12.695,,,,,,,-2.692,-11.261,-108.55,-57.5,-9.5,-19.467,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.507,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.073,-0.054,1.0,22.583,-2.136,12.756,,,,,,,-2.472,-11.277,-108.424,-57.5,-9.5,-19.467,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.511,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.06,-0.051,0.986,18.25,-2.136,12.634,,,,,,,-2.285,-11.294,-108.287,-57.5,-9.5,-19.467,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.511,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.049,-0.058,0.974,13.184,-4.089,12.024,,,,,,,-2.148,-11.321,-108.16,-57.5,-9.5,-19.467,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.511,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.051,-0.069,0.967,7.812,-6.897,11.841,,,,,,,-2.06,-11.371,-108.029,-57.5,-9.5,-19.467,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.511,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.062,-0.08,0.975,3.967,-8.362,12.756,,,,,,,-2.021,-11.448,-107.902,-57.5,-9.5,-19.467,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.511,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.07,-0.087,1.0,1.526,-8.179,13.977,,,,,,,-2.016,-11.525,-107.754,-57.5,-9.5,-19.467,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.511,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.082,-0.093,1.026,0.916,-9.216,14.282,,,,,,,-2.021,-11.602,-107.606,-57.5,-9.5,-19.467,27.09,0.57605,-0.23254,0.25723,-0.74011
14:52:53.538,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.104,-0.097,1.043,2.625,-12.451,14.16,,,,,,,-2.027,-11.706,-107.446,-57.5,-9.5,-19.467,27.09,0.58618,-0.05197,-0.00488,-0.80841
14:52:53.538,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.138,-0.1,1.055,5.798,-14.099,13.0,,,,,,,-2.005,-11.838,-107.303,-57.5,-9.5,-19.467,27.09,0.58618,-0.05197,-0.00488,-0.80841
14:52:53.538,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.165,-0.102,1.061,9.399,-12.39,11.475,,,,,,,-1.945,-11.97,-107.166,-57.5,-9.5,-19.467,27.09,0.58618,-0.05197,-0.00488,-0.80841
14:52:53.538,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.177,-0.102,1.054,12.634,-7.996,10.437,,,,,,,-1.851,-12.068,-107.051,-57.5,-9.5,-19.467,27.09,0.58618,-0.05197,-0.00488,-0.80841
14:52:53.598,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.179,-0.096,1.037,14.343,-2.747,9.155,,,,,,,-1.725,-12.112,-106.941,-57.5,-9.5,-19.467,27.09,0.58618,-0.05197,-0.00488,-0.80841
14:52:53.598,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.172,-0.084,1.009,13.916,1.282,7.69,,,,,,,-1.599,-12.118,-106.859,-57.5,-9.5,-19.467,27.09,0.58618,-0.05197,-0.00488,-0.80841
14:52:53.598,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.161,-0.069,0.982,12.207,3.418,5.737,,,,,,,-1.483,-12.09,-106.787,-57.5,-9.5,-19.467,27.09,0.58618,-0.05197,-0.00488,-0.80841
14:52:53.598,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:30.568,0.167,-0.048,0.956,9.094,2.502,3.845,,,,,,,-1.384,-12.057,-106.738,-57.5,-9.5,-19.467,27.09,0.58618,-0.05197,-0.00488,-0.80841
14:52:53.627,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:31.048,0.189,-0.029,0.931,4.089,1.648,3.235,,,,,,,-1.329,-12.041,-106.699,-57.5,-9.5,-19.467,27.09,0.58618,-0.05197,-0.00488,-0.80841
14:52:53.627,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:31.048,0.202,-0.023,0.914,-0.916,3.967,3.479,,,,,,,-1.329,-12.014,-106.666,-57.5,-9.5,-19.467,27.09,0.58618,-0.05197,-0.00488,-0.80841
14:52:53.627,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:31.048,0.208,-0.019,0.914,-6.226,8.789,2.808,,,,,,,-1.373,-11.948,-106.628,-57.5,-9.5,-19.467,27.09,0.58618,-0.05197,-0.00488,-0.80841
14:52:53.628,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:31.048,0.204,-0.02,0.936,-11.108,16.113,1.892,,,,,,,-1.472,-11.827,-106.611,-57.5,-9.5,-19.467,27.09,0.58618,-0.05197,-0.00488,-0.80841
14:52:53.656,d0:1c:1b:3a:ee:9d,2025-10-17 14:24:31.048,0.179,-0.029,0.964,-14.648,24.17,1.16,,,,,,,-1.609,-11.618,-106.6,-57.5,-9.5,-19.467,27.09,0.58618,-0.05197,-0.00488,-0.80841
