Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.05,0.394,0.826,-76.66,4.761,12.817,,,,,,,22.692,-6.746,-53.855,2.9,-47.2,-21.313,30.55,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.056,0.373,0.835,-85.754,7.751,12.939,,,,,,,21.863,-6.746,-53.701,2.9,-47.2,-21.313,30.55,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.056,0.363,0.848,-96.191,11.597,13.306,,,,,,,20.94,-6.696,-53.591,2.9,-47.2,-21.313,30.55,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.059,0.349,0.856,-106.506,16.113,13.611,,,,,,,19.907,-6.619,-53.41,2.9,-47.2,-21.313,30.55,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.058,0.323,0.869,-115.784,22.827,15.015,,,,,,,18.781,-6.471,-53.262,2.9,-47.2,-21.313,30.55,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.028,0.298,0.868,-126.099,28.87,17.639,,,,,,,17.556,-6.279,-53.015,2.9,-47.2,-21.313,30.55,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.009,0.266,0.846,-135.925,27.344,18.433,,,,,,,16.232,-6.053,-52.806,2.9,-47.2,-21.313,30.55,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.017,0.24,0.853,-143.677,21.79,17.517,,,,,,,14.821,-5.872,-52.564,2.9,-47.2,-21.313,30.55,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.028,0.229,0.862,-154.114,18.494,16.174,,,,,,,13.326,-5.718,-52.405,2.9,-47.2,-21.313,30.55,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.042,0.199,0.876,-164.062,18.86,14.038,,,,,,,11.717,-5.576,-52.213,2.9,-47.2,-21.313,30.55,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.063,0.155,0.898,-172.302,20.569,13.062,,,,,,,10.025,-5.405,-52.092,2.9,-47.2,-21.313,30.55,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.082,0.109,0.913,-180.847,27.1,13.733,,,,,,,8.245,-5.202,-51.921,2.9,-47.2,-21.313,30.55,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.082,0.06,0.937,-188.904,40.1,16.418,,,,,,,6.389,-4.878,-51.784,2.9,-47.2,-21.313,30.59,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.054,0.009,0.917,-196.411,53.772,17.212,,,,,,,4.455,-4.422,-51.564,2.9,-47.2,-21.313,30.59,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.017,-0.043,0.898,-203.247,62.134,14.954,,,,,,,2.45,-3.84,-51.427,2.9,-47.2,-21.313,30.59,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,-0.009,-0.088,0.922,-206.238,61.584,9.094,,,,,,,0.401,-3.224,-51.295,2.9,-47.2,-21.313,30.59,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,-0.016,-0.125,0.977,-203.613,52.734,-1.16,,,,,,,-1.659,-2.648,-51.323,2.9,-47.2,-21.313,30.59,0.87219,0.17993,-0.09692,-0.44427,
d0:1c:1b:3a:ee:9d,2015-01-01 02:05:09.980,0.003,-0.152,1.07,-195.435,41.26,-13.855,,,,,,,-3.675,-2.203,-51.427,2.9,-47.2,-21.313,30.59,0.87219,0.17993,-0.09692,-0.44427,
