Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 14:00:43.940,d0:1c:1b:3a:ee:9d, 2025-10-17 13:32:43.058, 0.153, -0.111, 1.028, -2.441, -0.244, 2.686, , , , , , , -4.62, -14.711, -152.254, -10.700, -27.900, -30.360, 29.33, 0.23529, -0.08224, 0.02631, -0.96802,
 14:00:43.940,d0:1c:1b:3a:ee:9d, 2025-10-17 13:32:43.058, 0.153, -0.112, 1.029, -1.648, 1.343, 2.747, , , , , , , -4.653, -14.7, -152.227, -10.700, -27.900, -30.360, 29.33, 0.23529, -0.08224, 0.02631, -0.96802,
 14:00:43.941,d0:1c:1b:3a:ee:9d, 2025-10-17 13:32:43.058, 0.149, -0.113, 1.022, -0.854, 2.38, 2.502, , , , , , , -4.669, -14.678, -152.243, -10.700, -27.900, -30.360, 29.33, 0.23529, -0.08224, 0.02631, -0.96802,
 14:00:43.941,d0:1c:1b:3a:ee:9d, 2025-10-17 13:32:43.058, 0.146, -0.111, 1.013, -0.488, 2.625, 2.563, , , , , , , -4.691, -14.656, -152.221, -10.700, -27.900, -30.360, 29.33, 0.23529, -0.08224, 0.02631, -0.96802,
 14:00:43.941,d0:1c:1b:3a:ee:9d, 2025-10-17 13:32:43.058, 0.143, -0.11, 1.003, -0.793, 3.052, 2.93, , , , , , , -4.702, -14.623, -152.232, -10.700, -27.900, -30.360, 29.33, 0.23529, -0.08224, 0.02631, -0.96802,
 14:00:43.941,d0:1c:1b:3a:ee:9d, 2025-10-17 13:32:43.058, 0.134, -0.112, 0.989, -2.502, 3.296, 3.479, , , , , , , -4.73, -14.59, -152.205, -10.700, -27.900, -30.360, 29.33, 0.23529, -0.08224, 0.02631, -0.96802,
 14:00:43.941,d0:1c:1b:3a:ee:9d, 2025-10-17 13:32:43.058, 0.127, -0.117, 0.978, -4.028, 0.977, 4.028, , , , , , , -4.774, -14.562, -152.205, -10.700, -27.900, -30.360, 29.33, 0.23529, -0.08224, 0.02631, -0.96802,
 14:00:43.941,d0:1c:1b:3a:ee:9d, 2025-10-17 13:32:43.058, 0.13, -0.118, 0.985, -5.127, -1.038, 4.578, , , , , , , -4.834, -14.562, -152.161, -10.700, -27.900, -30.360, 29.33, 0.23529, -0.08224, 0.02631, -0.96802,
 14:00:43.941,d0:1c:1b:3a:ee:9d, 2025-10-17 13:32:43.058, 0.142, -0.115, 0.999, -6.042, -1.587, 4.883, , , , , , , -4.905, -14.573, -152.15, -10.700, -27.900, -30.360, 29.33, 0.23529, -0.08224, 0.02631, -0.96802,
 14:00:43.941,d0:1c:1b:3a:ee:9d, 2025-10-17 13:32:43.058, 0.148, -0.116, 1.008, -6.897, -0.244, 5.066, , , , , , , -4.982, -14.579, -152.1, -10.700, -27.900, -30.360, 29.33, 0.23529, -0.08224, 0.02631, -0.96802,
