Acceleration X(g)_filt,Acceleration Y(g)_filt,Acceleration Z(g)_filt,Angular velocity X(°/s)_filt,Angular velocity Y(°/s)_filt,Angular velocity Z(°/s)_filt,ShiftX(mm)_filt,ShiftY(mm)_filt,ShiftZ(mm)_filt,SpeedX(mm/s)_filt,SpeedY(mm/s)_filt,SpeedZ(mm/s)_filt,Angle X(°)_filt,Angle Y(°)_filt,Angle Z(°)_filt,Magnetic field X(ʯt)_filt,Magnetic field Y(ʯt)_filt,Magnetic field Z(ʯt)_filt,Temperature(℃)_filt,Quaternions 0()_filt,Quaternions 1()_filt,Quaternions 2()_filt,Quaternions 3()_filt
-0.02329128245202653,-0.0975216146266997,1.0453548580856338,1.8942325984218642,-2.664917621253384,-0.6160622429826225,,,,,,,-3.29374875106788,-5.466908362619182,154.69419821449284,6.200142253611261,-10.799255626788009,-21.952947729635078,30.780000000000094,0.22533090586870708,-0.0062195979584668765,-0.027555129105851395,0.9739284134972029
-0.03245163034682935,-0.11195299537406787,1.0824290500497895,11.1480021097692,-3.321758071534684,-0.21953528058451757,,,,,,,-3.22249262101199,-5.522721799962105,154.65934731101387,6.195646140955954,-10.753754170418333,-21.96178635377395,30.780000000000094,0.2253241501290048,-0.006187308132302821,-0.027471816956960632,0.9739241128760282
-0.04181506206105647,-0.1250319699080336,1.1176261272067698,21.03106133580401,-3.8898097234943982,0.4456392253649224,,,,,,,-3.0955707101305023,-5.578895112148877,154.63370126221776,6.190759675114864,-10.704926034510068,-21.97132740587237,30.780000000000094,0.22529201077729644,-0.006032820326443999,-0.027073243514043936,0.9739045850737446
-0.05137028309224417,-0.13535929335450977,1.1491682875166365,31.97020705880216,-4.3267359637476694,1.618327307732177,,,,,,,-2.875459172586963,-5.633144433667575,154.6268116932652,6.185565754454731,-10.653849896377091,-21.981382972329257,30.780000000000094,0.22523286615685784,-0.005748257034293693,-0.026339087522276754,0.9738689327193611
-0.060882301304268444,-0.1418032259453646,1.1753368136598463,44.17699068313371,-4.691160420232188,3.388409720899281,,,,,,,-2.532255066137104,-5.6844909324162405,154.64618130998338,6.180932295270515,-10.609316794679767,-21.990246089361644,30.780000000000094,0.22515260276363747,-0.005361874744961422,-0.02534225094358907,0.973820773777411
-0.06980753823822532,-0.14358492143104495,1.1946432548787593,57.61224199746811,-5.154861709756288,5.667813643398978,,,,,,,-2.0448069622710734,-5.734257434397593,154.69632383033064,6.178610452271448,-10.588716100166105,-21.99450890199949,30.780000000000094,0.22506623548837656,-0.004945883731072997,-0.024269032812181193,0.9737691923329527
-0.07726850431601764,-0.14032388788007974,1.2060983629761883,72.01090053521571,-5.978858473381727,8.205724232949219,,,,,,,-1.400899925935066,-5.786774800102971,154.77804352600177,6.181039417279836,-10.616014753934843,-21.98945111075393,30.780000000000094,0.22499748246631285,-0.004614427410945096,-0.023413915372657364,0.9737284557777702
-0.08211565777874964,-0.13203098745640013,1.2094724433106925,86.9533905562063,-7.456145638843613,10.64209149541671,,,,,,,-0.5965190968722685,-5.849568668533279,154.8880717390503,6.190862163341801,-10.716906722129803,-21.969986711483607,30.780000000000094,0.22497548309977733,-0.004507809926796045,-0.02313887165079797,0.973716017037742
-0.08308799456021201,-0.1190474623716062,1.205421850939149,101.95800896905705,-9.833965464419935,12.583895597107349,,,,,,,0.3656185401597365,-5.93284582514562,155.0191738864082,6.210236357902529,-10.912004794352145,-21.932001400749144,30.780000000000094,0.22502833333568528,-0.004761395276757545,-0.023793127018916803,0.9737486145115525
-0.07905931910127274,-0.10194614279214169,1.195397110478786,116.5673967861654,-13.236564047589074,13.683696769969771,,,,,,,1.4779470012344964,-6.048236141995103,155.16076038110296,6.2401048103388455,-11.209734286662616,-21.87375793176336,30.780000000000094,0.22517390675786392,-0.005461424558524829,-0.025599170971227422,0.9738367605155006
-0.06932871614448015,-0.08142954192987206,1.1813336015550615,130.41100744327565,-17.612309669580483,13.700800887207686,,,,,,,2.7299912033110187,-6.206943489672976,155.29992292859234,6.279646637426156,-11.601131264139262,-21.796938337285447,30.780000000000094,0.22540942764603666,-0.006594801045430189,-0.028523207091061403,0.97397850671488
-0.05388786270284801,-0.05826811225390962,1.1652207342748886,143.24025733819954,-22.724321082049975,12.531416440942992,,,,,,,4.110082654892731,-6.41765843908506,155.42271058626167,6.326130478584106,-12.05871568896384,-21.706895153534415,30.780000000000094,0.22570224646749493,-0.00800463496710144,-0.03216046346683655,0.9741539616437941
-0.03358407492427277,-0.03330295374639714,1.1487037635460102,154.94553071595962,-28.191245602886628,10.204015970896968,,,,,,,5.606741104041986,-6.684711343128202,155.51539746313276,6.375299601487309,-12.540659080682284,-21.611866229539277,30.780000000000094,0.225984928793173,-0.009366526422143865,-0.03567400667856551,0.9743224244568663
-0.010105287907745068,-0.007482295570719765,1.1328581230283918,165.5660301088169,-33.568104349154005,6.847303143960648,,,,,,,7.2097910611724005,-7.006933789323014,155.56550874609488,6.422232356314257,-12.999574219544137,-21.521274711065466,30.780000000000094,0.22615775450600162,-0.01020050612609287,-0.03782555069801638,0.9744239807046028
0.014253849697536807,0.018164846831322887,1.1181887793319853,175.29237598353805,-38.442341697308194,2.6471436624223976,,,,,,,8.911346713536318,-7.377532339268288,155.56247414324778,6.4624150430388845,-13.393181958715363,-21.443639830254572,30.780000000000094,0.2261007371200109,-0.009928812100322272,-0.03712451879253353,0.9743868030372317
0.03702627155050052,0.04273293055379821,1.1047883279920059,184.44560263194066,-42.51355308818223,-2.188228209147657,,,,,,,10.706673084811928,-7.785004565050632,155.49794061667316,6.49266951172683,-13.693185440595993,-21.38480683731212,30.780000000000094,0.2256951910642424,-0.007979665950432913,-0.03209577975699448,0.9741401420424874
0.056111112030600846,0.06585723041698525,1.0925039440877033,193.40927788202242,-45.63056387541604,-7.440580361300976,,,,,,,12.594662819615843,-8.214836832719877,155.36593359036297,6.511663920831118,-13.889604163569105,-21.34702985637109,30.780000000000094,0.22485188638752257,-0.003922828975979778,-0.021629371640186124,0.9736311966533421
0.07025191522375682,0.08821258673210465,1.0809702627457942,202.50533594958895,-47.775897053115955,-12.869669428002664,,,,,,,14.577438566390805,-8.651523878882779,155.16312488243176,6.5199317857367065,-13.989885783628521,-21.32904697192966,30.780000000000094,0.22353954825157663,0.0023930877445863,-0.005334747801903246,0.9728420910442069
0.07927400793040737,0.11180208491867497,1.0694685298707258,211.83692729450496,-49.00930929055717,-18.189233494149867,,,,,,,16.658624752501275,-9.080417948454517,154.88938848223682,6.51949998487341,-14.013991525492616,-21.326931207359745,30.780000000000094,0.22180497686279205,0.010743549721485661,0.01620878701466765,0.9718017148017296
0.08397183438793371,0.13972214653531603,1.056715010009245,221.15543900977008,-49.39947677788241,-23.05256138462741,,,,,,,18.84023886148435,-9.489057113519912,154.54861218718585,6.513307346969271,-13.987581326302308,-21.335330361324715,30.780000000000094,0.21977592500782728,0.020513948689664677,0.04141557866619063,0.9705871317424261
