Acceleration X(g)_filt,Acceleration Y(g)_filt,Acceleration Z(g)_filt,Angular velocity X(°/s)_filt,Angular velocity Y(°/s)_filt,Angular velocity Z(°/s)_filt,ShiftX(mm)_filt,ShiftY(mm)_filt,ShiftZ(mm)_filt,SpeedX(mm/s)_filt,SpeedY(mm/s)_filt,SpeedZ(mm/s)_filt,Angle X(°)_filt,Angle Y(°)_filt,Angle Z(°)_filt,Magnetic field X(ʯt)_filt,Magnetic field Y(ʯt)_filt,Magnetic field Z(ʯt)_filt,Temperature(℃)_filt,Quaternions 0()_filt,Quaternions 1()_filt,Quaternions 2()_filt,Quaternions 3()_filt
0.19105517219215315,0.24495169030068853,0.9690333336714114,-0.11886139170932951,-0.5660558605100663,0.6130469575504137,,,,,,,15.286993840756649,-17.69302056521055,160.664011652576,-11.699255525652415,-29.37259448156923,-29.269542997564887,30.49999999999982,-0.1537799599145414,-0.11840996540472283,-0.10518997726415955,-0.9752800112723086
0.19353418424958269,0.2460623645259962,0.9721592392331905,0.13102609846457314,-0.2730211013873059,0.4227735522347815,,,,,,,15.28703836885072,-17.691952137379044,160.66475362564768,-11.698596022059629,-29.34809589416264,-29.27177714679156,30.49999999999982,-0.15378072366738627,-0.11841062950651711,-0.10518986434316013,-0.9752798614466738
0.19562660071851082,0.2470703214424673,0.9748096864216602,0.3632655098220154,0.0048901648497000445,0.2473700373284689,,,,,,,15.286993253792728,-17.690874591172985,160.6655666645308,-11.698071250785304,-29.328525507610472,-29.273548417472423,30.49999999999982,-0.15378161360989778,-0.11841140325447043,-0.10518974145661417,-0.9752796858327093
0.19703236244172256,0.24788265773727058,0.9766057613875072,0.5606097963904011,0.2503932253297598,0.10055069204450717,,,,,,,15.286786614374568,-17.689786531977774,160.66649394829423,-11.697903756542601,-29.32213841941836,-29.274101921099142,30.49999999999982,-0.15378241735419068,-0.11841210196040879,-0.10518964129692598,-0.9752795259411031
0.19760516315098495,0.24843943043968275,0.9773479425375973,0.7097032601482108,0.44727186810034414,-0.008426983745585745,,,,,,,15.286380621285318,-17.688691586506128,160.6675557839066,-11.698308051764016,-29.336912904535062,-29.27271179366812,30.49999999999982,-0.153782853024923,-0.11841248053730145,-0.10518960438440828,-0.9752794372047942
0.19737428189976838,0.2487245881763121,0.9770520499219393,0.802762868894724,0.5834500690485475,-0.07602005670240043,,,,,,,15.285779953502319,-17.687597550881765,160.66875123393447,-11.699420505248849,-29.377952973619628,-29.26891929447778,30.49999999999982,-0.15378262356290728,-0.11841228072444089,-0.1051896702821809,-0.9752794784161607
0.19651906863652704,0.24876859854796007,0.9759332178378036,0.8383774196949486,0.654510773090683,-0.10443102745528243,,,,,,,15.28503095424477,-17.68651442323661,160.67006525995353,-11.701219716541086,-29.44453223036634,-29.26280269173061,30.49999999999982,-0.1537815002704928,-0.11841130373335342,-0.10518986511661038,-0.975279695353044
0.19530918273871187,0.2486399772183224,0.9743436742031084,0.8212971851367099,0.6654387746107605,-0.10041931174916334,,,,,,,15.284210810036443,-17.68545254210964,160.67147712669805,-11.703456096062201,-29.52747168363095,-29.255215288163424,30.49999999999982,-0.15377942348094764,-0.11840949777481151,-0.10519018751784065,-0.9752801009323471
0.19403333483300278,0.24842641368464888,0.9726831852704997,0.7613970880919353,0.6292839267614817,-0.0733393497162699,,,,,,,15.28340908997696,-17.68442128716287,160.67296656457236,-11.705614410979077,-29.607732674606638,-29.2479109746435,30.49999999999982,-0.1537765975263638,-0.11840704061800124,-0.10519059653553575,-0.975280656347439
0.19293800787042834,0.24821064135188078,0.9713078164503385,0.672210219845935,0.5632723292103535,-0.03310647095377818,,,,,,,15.282707050806541,-17.683428254651258,160.6745163206987,-11.706932941942672,-29.657104153094913,-29.24347728568011,30.49999999999982,-0.15377354851050234,-0.11840438979813954,-0.10519100610500093,-0.9752812593771245
