Acceleration X(g)_filt,Acceleration Y(g)_filt,Acceleration Z(g)_filt,Angular velocity X(°/s)_filt,Angular velocity Y(°/s)_filt,Angular velocity Z(°/s)_filt,ShiftX(mm)_filt,ShiftY(mm)_filt,ShiftZ(mm)_filt,SpeedX(mm/s)_filt,SpeedY(mm/s)_filt,SpeedZ(mm/s)_filt,Angle X(°)_filt,Angle Y(°)_filt,Angle Z(°)_filt,Magnetic field X(ʯt)_filt,Magnetic field Y(ʯt)_filt,Magnetic field Z(ʯt)_filt,Temperature(℃)_filt,Quaternions 0()_filt,Quaternions 1()_filt,Quaternions 2()_filt,Quaternions 3()_filt
0.24183120507070885,-0.016944824478682115,0.9906643608716066,36.007827084971254,-5.6955037268827216,-8.619267156333605,,,,,,,0.3245068410471785,-20.445382340923075,-161.1147197067722,-11.300175945582636,-25.09979321924249,-31.960160985088958,29.319999999999744,0.16687050237362583,-0.12527000881804284,0.035830527494256664,-0.9772899502302744
0.24172967346285026,-0.010635405303118014,0.9817104791285346,34.316811994019474,-6.295933952088293,-7.83369173581617,,,,,,,0.6814105947437772,-20.50793561346424,-161.19318975076084,-11.265188166461622,-24.9914060031456,-31.95944556932381,29.319999999999744,0.16700294918300088,-0.12526940675602471,0.03699043846783463,-0.9772713583712517
0.24205902831283635,-0.004438174185572149,0.9738649423881778,32.56764650730994,-6.857902261366669,-7.099108461006306,,,,,,,1.031405767693189,-20.5725362878629,-161.27077592073357,-11.24695002569895,-24.93518195466922,-31.959015057061382,29.319999999999766,0.16714555467788303,-0.12526875534132623,0.0382404207940202,-0.9772513345844454
0.24314698182498132,0.0015546301344566997,0.9680430520221773,30.740171873672562,-7.336162644990611,-6.4713996992399725,,,,,,,1.3679526707761847,-20.640546239411325,-161.34633740237993,-11.259701286255451,-24.97527721523644,-31.959151542733725,29.3199999999998,0.1672953618959848,-0.12526806681049316,0.039555003128763484,-0.9772302916818322
0.24512434225128008,0.0072672116437221225,0.9648115758150643,28.844431487030644,-7.6856397877884985,-5.997119786417821,,,,,,,1.6860278380095115,-20.712472628377636,-161.41925698489877,-11.312794159433512,-25.140625852507743,-31.96005416063176,29.319999999999844,0.1674267875526553,-0.12526745742794618,0.040710151328580135,-0.9772118207846716
0.24789004069575374,0.012642803651083702,0.9642856833030905,26.919085855812902,-7.868800604560216,-5.708767988579059,,,,,,,1.9825975787453023,-20.787831674701902,-161.48961336577466,-11.408890994960476,-25.439338281311688,-31.961806058380255,29.319999999999887,0.16748896073496733,-0.12526716012772787,0.04125977057101936,-0.977203065918456
0.2511439223758903,0.017643123606411102,0.9661139122449663,25.020055944295848,-7.866018030821356,-5.621388930543224,,,,,,,2.256715099880447,-20.865264352607802,-161.55818656424583,-11.543122533047196,-25.85609671380918,-31.964356544843625,29.31999999999993,0.16741157042552643,-0.1252674981592359,0.040586835253137755,-0.9772139036094638
0.2544764182742123,0.022246896309076118,0.9695565428815497,23.20292414195417,-7.683207802722489,-5.730583482219964,,,,,,,2.5092443813142804,-20.942863284141456,-161.62630783834678,-11.703645747879127,-26.353915872296195,-31.967525676699076,29.319999999999965,0.16711902284136282,-0.1252688204759082,0.038027461817914776,-0.9772549551086976
0.2574820881266244,0.026448552186275523,0.9736407138753012,21.50453518125917,-7.351543371753356,-6.011874648468974,,,,,,,2.742286927203989,-21.018600283597085,-161.69559469116027,-11.873802644887869,-26.88089565759465,-31.971034793356008,29.319999999999986,0.1665503850507777,-0.1252714102381736,0.03304585950257212,-0.9773347852906211
0.259855683268919,0.030255844120214995,0.9773572416457498,19.929508774834606,-6.918211835584436,-6.421557274880962,,,,,,,2.958440997848722,-21.09071552844709,-161.76762638557358,-12.03555263984247,-27.38094571093109,-31.9745575424478,29.319999999999993,0.16568028124868087,-0.12527538842257635,0.02541782146599637,-0.9774569667695918
