Acceleration X(g)_filt,Acceleration Y(g)_filt,Acceleration Z(g)_filt,Angular velocity X(°/s)_filt,Angular velocity Y(°/s)_filt,Angular velocity Z(°/s)_filt,ShiftX(mm)_filt,ShiftY(mm)_filt,ShiftZ(mm)_filt,SpeedX(mm/s)_filt,SpeedY(mm/s)_filt,SpeedZ(mm/s)_filt,Angle X(°)_filt,Angle Y(°)_filt,Angle Z(°)_filt,Magnetic field X(ʯt)_filt,Magnetic field Y(ʯt)_filt,Magnetic field Z(ʯt)_filt,Temperature(℃)_filt,Quaternions 0()_filt,Quaternions 1()_filt,Quaternions 2()_filt,Quaternions 3()_filt
-0.19790177691406946,-0.18296728641790405,1.007906907135151,-12.337550042608044,-2.118713087493767,-6.776369048350971,,,,,,,-7.629063481232935,-5.113491701166977,-134.91805086082627,-8.995043755103024,-27.523518537357997,-24.93593236096363,31.149999999999956,0.40225334192971784,-0.02428316876860867,0.0510654844583563,-0.9137380950863114
-0.15683999631972037,-0.17207860857788504,1.0152355382854557,-10.209039007677534,-6.3857510318169695,-4.527952778058672,,,,,,,-7.709864719480374,-5.267301359007551,-134.93235119788852,-8.995449195337025,-27.521595416426845,-24.93569241861781,31.149999999999956,0.4022462928992282,-0.024289296090448984,0.0510748705116864,-0.9137402355606004
-0.11762550700038824,-0.16226671490958133,1.0214943406205474,-8.28503632139516,-10.007163043849575,-2.3549553695946597,,,,,,,-7.788908025287458,-5.417651030619114,-134.94092213218946,-8.997408392103912,-27.512299522424964,-24.93453318323645,31.149999999999956,0.4022462791041932,-0.024289309168526847,0.05107489245887698,-0.9137402396807444
-0.08179906895422193,-0.15444033118256326,1.0258700977141888,-6.734617906347708,-12.484932816344815,-0.33800643528712276,,,,,,,-7.864360723269663,-5.560449097595232,-134.9389737067609,-9.001023071054995,-27.495147959621914,-24.932394483632752,31.149999999999956,0.4022564857967055,-0.024280439405053214,0.051061309545035884,-0.9137371402184111
-0.050493405654536964,-0.1492328730890327,1.0279529720063036,-5.664479647072514,-13.568820971708412,1.4404137223039943,,,,,,,-7.9353521605129425,-5.691614403716163,-134.9235535283467,-9.005935747356018,-27.471836830739722,-24.92948784540899,31.149999999999956,0.4022784398208721,-0.02426135945481027,0.05103208823702563,-0.9137304735488163
-0.02431731263525375,-0.14692186473087473,1.0278015944264225,-5.106056576017002,-13.294633797374297,2.899328993661327,,,,,,,-8.002151270211325,-5.807598522913143,-134.8939715711572,-9.011229858482071,-27.446715179945382,-24.926355573349557,31.149999999999956,0.4023107983209666,-0.024233236036306123,0.050989014788565,-0.9137206474717932
-0.0033325977425918934,-0.14740985577866764,1.0258924370955627,-5.0180528503048185,-11.951910810912132,3.965716160620555,,,,,,,-8.066029367169977,-5.9061097406267935,-134.85178598387427,-9.015454881385384,-27.426665879510676,-24.9238558849453,31.149999999999956,0.40234846130288093,-0.024200501313512368,0.050938876838668996,-0.9137092106882163
0.012865838009389192,-0.1502719844732984,1.0229708687134167,-5.302102777805369,-9.995200472259839,4.583668376963655,,,,,,,-8.128883086953515,-5.98677817352323,-134.80041102979467,-9.016826278557078,-27.420156920087198,-24.923044605870732,31.149999999999956,0.4023824241466678,-0.024170981198182902,0.05089366012560754,-0.9136988975790099
0.024986530889143765,-0.15485850206847762,1.0198497070262966,-5.826725070344241,-7.926446070549981,4.725272799745949,,,,,,,-8.192749148765225,-6.05148576492962,-134.74447027565864,-9.013620488895064,-27.43536714549654,-24.924941469111946,31.149999999999956,0.4024007499939326,-0.024155050348987003,0.05086925450707006,-0.9136933329195227
0.03383865061266029,-0.16042667373413835,1.0172146211041042,-6.453628356153146,-6.1803148747738925,4.40116411755956,,,,,,,-8.25935051223762,-6.1041857062775895,-134.68903432507324,-9.004736598079957,-27.47752098853847,-24.930197803615844,31.149999999999956,0.40239087411602514,-0.024163629485610294,0.05088238682580646,-0.9136963321228566
0.040143396586126666,-0.1662707749586354,1.0154891659306207,-7.060700112638405,-5.04008275885057,3.667476281405729,,,,,,,-8.329778874261201,-6.150206075122851,-134.63886941749809,-8.990335234464352,-27.545856633850253,-24.938718542321514,31.149999999999956,0.40234314415922734,-0.024205108501206232,0.050945908408183145,-0.9137108261979907
