Acceleration X(g)_filt,Acceleration Y(g)_filt,Acceleration Z(g)_filt,Angular velocity X(°/s)_filt,Angular velocity Y(°/s)_filt,Angular velocity Z(°/s)_filt,ShiftX(mm)_filt,ShiftY(mm)_filt,ShiftZ(mm)_filt,SpeedX(mm/s)_filt,SpeedY(mm/s)_filt,SpeedZ(mm/s)_filt,Angle X(°)_filt,Angle Y(°)_filt,Angle Z(°)_filt,Magnetic field X(ʯt)_filt,Magnetic field Y(ʯt)_filt,Magnetic field Z(ʯt)_filt,Temperature(℃)_filt,Quaternions 0()_filt,Quaternions 1()_filt,Quaternions 2()_filt,Quaternions 3()_filt
-0.020954994436366312,-0.13395328572669857,1.0239782326168256,-0.06175624809418022,0.8510054584484521,0.3030529473610232,,,,,,,-6.492935976470545,-5.0810756963818875,-152.37995073570883,-11.019190305937624,-26.89938388193356,-27.288209989293488,30.830000000000204,0.23882949420442726,-0.005859330336454022,0.06500241981141978,-0.9688099589850887
-0.02024612817703785,-0.1332908753684241,1.0206109849460125,-0.10622388676704057,0.5850601726241017,0.3134638539589094,,,,,,,-6.4963194920091,-5.076532222317173,-152.37686328641203,-11.017620964010785,-26.899434168845538,-27.288110735986958,30.83000000000016,0.23882936045959682,-0.0058591532555333035,0.06500305966446222,-0.9688099481397838
-0.019532281706675366,-0.13281804639408104,1.0176707134756084,-0.15227408518984983,0.33956086555727755,0.3191086954780869,,,,,,,-6.500093338494506,-5.072607865241795,-152.3739000397104,-11.010035667138144,-26.899677581808795,-27.28763210104638,30.83000000000012,0.23882936019739529,-0.005859152902222388,0.06500306091334053,-0.9688099481185795
-0.01879294655996521,-0.13268520348199572,1.015506525329696,-0.19847432834683465,0.13360688811668334,0.3164760500453484,,,,,,,-6.504533428026529,-5.069799103599274,-152.37112193566955,-10.996040422690982,-26.900126793096312,-27.286749313178955,30.830000000000076,0.238829553853158,-0.0058594092932440275,0.06500213442656129,-0.9688099638221566
-0.018009074678167765,-0.13297741909639885,1.0143201370258697,-0.23986018360314332,-0.01638942366546338,0.3043497785723809,,,,,,,-6.509769075049752,-5.068325011875695,-152.36858439196007,-10.977019236058421,-26.900737398876316,-27.285549731616182,30.83000000000004,0.23882997039653567,-0.005859960785843074,0.06500014161021357,-0.9688099975996423
-0.01716841618771864,-0.13369142124920766,1.0141332159578034,-0.2686867775114841,-0.09849809744840493,0.28334195742429946,,,,,,,-6.515751472406383,-5.068077608107733,-152.36634290278954,-10.956520822546548,-26.901395497361555,-27.284257209934577,30.830000000000034,0.23883058434908136,-0.005860773649139946,0.06499720435937838,-0.9688100473849715
-0.01627561079706425,-0.1347277820002757,1.0147944480421582,-0.27679682230314545,-0.10692502857525557,0.2545626852187718,,,,,,,-6.522261266425575,-5.068649818544074,-152.36446026550013,-10.940161401694244,-26.901920800525083,-27.283225938743225,30.830000000000055,0.23883129894643726,-0.005861719770621147,0.06499378561255938,-0.9688101053315155
-0.015365671607741977,-0.13590370011915,1.0160229006462662,-0.25867181991516236,-0.04319514033822779,0.21821850404096804,,,,,,,-6.528955343661018,-5.069427175624525,-152.36301623996417,-10.934850568482023,-26.90209147796866,-27.2828916040533,30.830000000000084,0.23883194333993954,-0.005862572950440985,0.06499070273907495,-0.9688101575851671
-0.014514429722271387,-0.13698725177893345,1.017475225864081,-0.21389614028803292,0.08329225779197448,0.17294873011274245,,,,,,,-6.535442246099902,-5.06971772085101,-152.362117270369,-10.947261947522609,-26.901693250336322,-27.28367493622181,30.830000000000105,0.23883229104611733,-0.005863033327580077,0.06498903927298744,-0.9688101857804137
-0.01383702190346008,-0.13774737523205152,1.018818919908717,-0.14799563418057066,0.2554997290319425,0.11630084012391044,,,,,,,-6.541367019835969,-5.068891592615781,-152.36190070182738,-10.98165843143397,-26.900589212425793,-27.28584458936719,30.830000000000112,0.2388321036684841,-0.005862785266304524,0.0649899357403662,-0.9688101705857348
-0.013469207318118017,-0.13800772519361085,1.0197939924121593,-0.07129893017143711,0.4501048068570781,0.046155706695537556,,,,,,,-6.546483363948233,-5.066503958851533,-152.36252713881515,-11.037418329884332,-26.898799273653175,-27.28936120862951,30.830000000000105,0.23883119806821787,-0.005861586289008697,0.06499426830356363,-0.9688100971504647
-0.01353490925203208,-0.13768975918545737,1.0202507249802777,0.003718846980672973,0.6402843575743982,-0.03754606848582814,,,,,,,-6.550695312373876,-5.062379120298175,-152.36415751106315,-11.106842530418739,-26.896570598605145,-27.293739284410034,30.830000000000105,0.23882952721318476,-0.005859374119609389,0.06500226196660672,-0.9688099616608221
-0.014111197726274262,-0.13683283525669626,1.0201593872171246,0.06561812128208229,0.7998058020373836,-0.13154606652922465,,,,,,,-6.55406087572518,-5.0566397482517145,-152.3669172730697,-11.173980235921736,-26.894415374477596,-27.297973319743516,30.83000000000012,0.23882725634026095,-0.0058563675225721794,0.06501312620321345,-0.9688097775158904
-0.015203678700732935,-0.13558609985668976,1.0195956842425868,0.1067074343512533,0.9075542927836565,-0.22902353222485466,,,,,,,-6.556761273303334,-5.049675580877392,-152.37085633537652,-11.215208757371432,-26.89309229752042,-27.300574700284212,30.830000000000133,0.23882480912183648,-0.005853127428608973,0.0650248340903512,-0.968809579071235
-0.016740236047611406,-0.13417540983907023,1.0187106638160874,0.12470693278194409,0.9510560010814251,-0.3204947199404924,,,,,,,-6.559046421944695,-5.042060917963307,-152.37591662187984,-11.202070284635337,-26.89351563398342,-27.299750983981664,30.83000000000014,0.23882285605889672,-0.005850541569563956,0.06503417783964179,-0.9688094206976827
-0.01858293069741466,-0.13285482673406576,1.0176945713261598,0.12323689472243818,0.927695116899763,-0.3955710870884605,,,,,,,-6.561169184645071,-5.0344453530863795,-152.381917668291,-11.106376252061565,-26.89659151219434,-27.2937282720771,30.830000000000148,0.2388222220590249,-0.00584970211499072,0.06503721096104467,-0.9688093692868258
-0.020551374810392604,-0.13185462891675118,1.0167415909108912,0.11121134810741364,0.8432926690917476,-0.4450186259049244,,,,,,,-6.563320490629438,-5.027449538290014,-152.38856509303824,-10.906882065422487,-26.903003820814618,-27.281172668065512,30.830000000000148,0.2388237038529417,-0.0058516639349190085,0.06503012177247817,-0.9688094894453694
-0.022449204859167255,-0.1313369237670864,1.0160190110417235,0.1012203836332135,0.7090257830682675,-0.46250463632953615,,,,,,,-6.565577081967856,-5.021591926511723,-152.39547982392833,-10.596056315214263,-26.912997073420463,-27.261617693808954,30.83000000000014,0.23882781035939568,-0.005857100844708843,0.06501047553459963,-0.9688098224414123
-0.024088453420442385,-0.13136711245256422,1.0156421464482592,0.10700467631483324,0.5384573577743167,-0.44558073824338,,,,,,,-6.567872762281349,-5.017254927273799,-152.4022407343633,-10.184878122022893,-26.926222530509058,-27.23576721811651,30.830000000000133,0.23883446734619931,-0.005865914574420402,0.06497862739463311,-0.968810362255575
-0.025311362836086388,-0.13190555861283643,1.015655829304129,0.14027384435299287,0.3460971649423127,-0.39575978836711945,,,,,,,-6.570001378298359,-5.014678957369566,-152.40843174733453,-9.703559535969047,-26.94171499596623,-27.20554097329656,30.83000000000012,0.23884275564463478,-0.005876888156848524,0.06493897479979148,-0.9688110343530616
-0.02601094341362551,-0.13281970729030806,1.0160241335364766,0.2073588742816479,0.14759802567491287,-0.3178699964985597,,,,,,,-6.5716549151543155,-5.013962785526654,-152.4136862383634,-9.196987556505272,-26.958038792189022,-27.17378604471431,30.830000000000105,0.2388507709732409,-0.005887500317935166,0.06490062810447098,-0.9688116843171399
-0.026148770733630762,-0.13391352428061604,1.016631568735799,0.3064460389684432,-0.03964750430405315,-0.21906926578066346,,,,,,,-6.572493214018663,-5.015054967422734,-152.41772440351613,-8.715558416616652,-26.97358101344277,-27.143695802154134,30.830000000000098,0.2388556931775557,-0.005894017123445913,0.06487707928901665,-0.9688120834643017
