Acceleration X(g)_filt,Acceleration Y(g)_filt,Acceleration Z(g)_filt,Angular velocity X(°/s)_filt,Angular velocity Y(°/s)_filt,Angular velocity Z(°/s)_filt,ShiftX(mm)_filt,ShiftY(mm)_filt,ShiftZ(mm)_filt,SpeedX(mm/s)_filt,SpeedY(mm/s)_filt,SpeedZ(mm/s)_filt,Angle X(°)_filt,Angle Y(°)_filt,Angle Z(°)_filt,Magnetic field X(ʯt)_filt,Magnetic field Y(ʯt)_filt,Magnetic field Z(ʯt)_filt,Temperature(℃)_filt,Quaternions 0()_filt,Quaternions 1()_filt,Quaternions 2()_filt,Quaternions 3()_filt
0.03717032570559722,0.013098580770537863,1.0136972581447443,2.2776276572680225,1.3501356660442798,-0.5239630551481527,,,,,,,2.6617964541212267,-12.00861018170502,145.6954172859163,3.4000033043767233,-10.799556726629966,-24.55282995861406,29.769999999999893,0.29294780033270484,0.05363978166679225,-0.002902343283112184,0.9545579558925857
0.03479890098884685,0.014435447642813097,1.0167014215093582,1.9904565711928366,1.3373734612684383,-0.5929916123763341,,,,,,,2.674323524179317,-11.99345777470875,145.69189205810613,3.368530841934004,-10.834416828801901,-24.562089684764107,29.76999999999987,0.2929547698490229,0.053630612924715874,-0.002877800621149237,0.9545561562462587
0.03258831475355786,0.015460556488126373,1.019586345552594,1.7469983537446243,1.3150149788371817,-0.6375338412771419,,,,,,,2.686740930960575,-11.978967973578063,145.68817080078406,3.352182540122061,-10.852589381399474,-24.566924391198093,29.769999999999865,0.2929603349718432,0.05362328225571488,-0.0028582445354668282,0.9545547257624251
0.030700367888391086,0.01596724637851733,1.0221562869482805,1.5621431890967807,1.266027618511922,-0.6375652465281378,,,,,,,2.698633433306689,-11.965686819092161,145.68449284358314,3.3637765302313727,-10.839882582816424,-24.56356508314982,29.76999999999987,0.29296214645237306,0.05362088009751407,-0.0028519482188826134,0.954554271129786
0.02929185557463246,0.015857428346366623,1.0242689064183577,1.445713503530782,1.1777080523933998,-0.5823997255279703,,,,,,,2.7098052172272,-11.954051751290695,145.68121795368828,3.411717486118608,-10.786980486345207,-24.549536433074305,29.769999999999893,0.292957934448683,0.05362639513848718,-0.0028668934639171483,0.954555376663721
0.028506039466314272,0.015161606193704815,1.0258611167071527,1.4014279190597443,1.0427387534789048,-0.47513519383773944,,,,,,,2.7203184505863685,-11.944402165745473,145.67875410859074,3.4983716529753717,-10.69122902360059,-24.524129543230917,29.769999999999914,0.2929462480450023,0.05364174113970344,-0.0029081678328936765,0.9545584135643405
0.028452000780489126,0.014029885345547204,1.0269612116616837,1.4265830058780569,0.8601585125509495,-0.33463507629444467,,,,,,,2.7304705589850125,-11.936999827020449,145.6774313489948,3.61931039821462,-10.557462591090935,-24.488620156995253,29.76999999999993,0.29292729696930975,0.053666647645194,-0.002975009180649055,0.9545633239360226
0.029174802224252932,0.012694541246175162,1.0276827910206088,1.5131091234006366,0.6363133892201124,-0.1940717698134525,,,,,,,2.7407274845788177,-11.932036588970679,145.67735472000842,3.7638188856630572,-10.397437277657795,-24.446117697154445,29.769999999999936,0.2929036985007147,0.053697673007812106,-0.003058194527845786,0.9545694309555012
0.030627400470610248,0.011411149585000916,1.0282016408833108,1.6507533027005825,0.3849437616209485,-0.09579387791920096,,,,,,,2.7516447622210407,-11.929616921720047,145.67827962843705,3.916851575073187,-10.227674896077648,-24.400993759589646,29.769999999999936,0.29288087900086995,0.053727668678977054,-0.0031386586060105164,0.9545753403614997
0.03265948603818484,0.010390525041280133,1.0287249762250887,1.8331941144368313,0.12555620029214118,-0.08320521077497792,,,,,,,2.7638191250961053,-11.929721875070998,145.67954988566083,4.062138793508121,-10.06604964808117,-24.35797871416903,29.769999999999936,0.29286688015823537,0.05374602303053514,-0.0031882243065331035,0.9545789981456857
0.035033441053602635,0.009737254405726849,1.0294679664717847,2.0674785667595392,-0.11951507381639555,-0.1910984456902463,,,,,,,2.7779180097993175,-11.93217342843184,145.68012603485155,4.185610725519997,-9.928041819401827,-24.321172083253902,29.769999999999936,0.2928713990108823,0.053739909385257335,-0.0031730478271461216,0.9545779487210645
0.0374642315804726,0.009411669289469503,1.0306493860205463,2.3859033159792182,-0.3275672485917165,-0.4362190928459794,,,,,,,2.794826955703917,-11.936612630656057,145.6787141639011,4.278087829671862,-9.823817557363462,-24.293273975609367,29.769999999999936,0.2929040580565079,0.053696543385083124,-0.0030597903399925148,0.9545697943358481
0.039666547708616995,0.00922870965175974,1.0325058448242805,2.8576660747906235,-0.47579076823021027,-0.8097615122493574,,,,,,,2.815930009036326,-11.942487345962931,145.6739870509549,4.336492079135351,-9.756947184067466,-24.275251792778462,29.769999999999936,0.29297214219453344,0.05360613929147786,-0.0028236779754600354,0.9545527938833563
0.0413885400213092,0.008897973770572644,1.0353092001699202,3.59635296740199,-0.539545953869167,-1.2732545900134011,,,,,,,2.843498136815836,-11.949034726173414,145.66487186550282,4.36345161959068,-9.724881898688697,-24.26647151195912,29.769999999999936,0.29307830354583375,0.05346490855178187,-0.0024566749329485065,0.9545264700140527
0.04242058813211389,0.00809670319822239,1.0393645775146176,4.759565550526995,-0.49136688106966886,-1.7590971862184013,,,,,,,2.8811182174201155,-11.955255076859865,145.65086181596467,4.365710816221802,-9.720707697930704,-24.265162768889066,29.769999999999936,0.29321893507394364,0.05327718391606719,-0.0019732780434390173,0.9544920398325313
0.04258456985241461,0.006557340810644676,1.0449729796238458,6.53879497244606,-0.30452021423051084,-2.1768230855744273,,,,,,,2.9340678982950554,-11.959905156986993,145.6322932332541,4.352001368930217,-9.735429172196774,-24.26901670525059,29.769999999999936,0.29338392462839047,0.053055744171438955,-0.00141137794560572,0.9544524776392774
0.04172376685512935,0.004148658799034617,1.0523601880970719,9.140230064388474,0.036529261232205436,-2.4256970875789796,,,,,,,3.009541089996362,-11.961569255019413,145.61051747091474,4.33099847013145,-9.760083467879342,-24.27572968346402,29.769999999999936,0.2935581926567122,0.052819830623043885,-0.0008266727498836318,0.9544120906042657
0.03971620812747732,0.0009345411989892417,1.0615926665758033,12.759465126308717,0.5201584079473818,-2.413054583296688,,,,,,,3.116654179022242,-11.958868669142657,145.58789648550282,4.309794985909053,-9.787216876624527,-24.283370095542377,29.769999999999936,0.293724774598105,0.052591203388314973,-0.0002813291827379356,0.9543756457386245
0.03652143063128569,-0.0027969109892893754,1.0725100238926164,17.554194364363816,1.0918540878551277,-2.075810531027526,,,,,,,3.2662022682832688,-11.95082940518809,145.56757212820582,4.2930860810597276,-9.811548667041935,-24.290526159053197,29.769999999999936,0.29386849880631094,0.05238951977443438,0.0001699127855794188,0.9543472699382514
0.032247855632840855,-0.006534322110301021,1.0846965802899635,23.618655084462226,1.646833014607128,-1.400455638014069,,,,,,,3.470172169850426,-11.937353653884909,145.5530056324827,4.283043197607161,-9.829908461421835,-24.296265111473122,29.769999999999936,0.2939790022640014,0.05222869142031834,0.0004917718536200451,0.9543294464164096
0.02720790481791057,-0.009571850161709656,1.0974963644302445,30.962332861662848,2.037718635780231,-0.43587933180529226,,,,,,,3.741043473012283,-11.91966587567818,145.5473454806789,4.2797115259508836,-9.84071075161868,-24.29998333710487,29.769999999999936,0.2940521655374784,0.05211536437373263,0.0006750797140273639,0.9543223892064483
0.02192364541593201,-0.011065130063614946,1.110059130583839,39.49440136898655,2.0987659746544933,0.7056393488546661,,,,,,,4.090920610212279,-11.900568882187095,145.55273818453762,4.281700434660109,-9.843301814841995,-24.301246017793698,29.769999999999936,0.29408978204471703,0.052049626208092364,0.0007368008091532378,0.9543239399331481
