Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:31:33.621,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.141, 0.1, 1.09, 0.854, 6.042, -8.728, , , , , , , 12.288, -15.815, -162.532, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.622,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.116, 0.092, 1.07, 5.066, 8.484, -6.775, , , , , , , 12.321, -15.727, -162.598, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.622,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.106, 0.098, 1.041, 6.653, 9.888, -3.479, , , , , , , 12.382, -15.628, -162.636, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.622,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.091, 0.113, 1.021, 7.385, 11.78, 0.061, , , , , , , 12.442, -15.513, -162.636, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.681,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.07, 0.135, 0.999, 7.385, 8.179, 2.808, , , , , , , 12.502, -15.419, -162.603, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.681,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.075, 0.159, 0.983, 6.836, -0.244, 5.493, , , , , , , 12.557, -15.392, -162.554, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.681,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.113, 0.173, 0.982, 6.592, -6.47, 7.751, , , , , , , 12.607, -15.447, -162.504, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.681,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.147, 0.178, 0.992, 6.287, -6.287, 10.376, , , , , , , 12.651, -15.535, -162.427, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.710,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.155, 0.182, 0.999, 6.042, -3.662, 13.855, , , , , , , 12.689, -15.606, -162.323, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.710,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.161, 0.195, 0.999, 6.287, -2.991, 14.832, , , , , , , 12.717, -15.667, -162.186, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.710,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.186, 0.214, 1, 8.179, -3.723, 15.503, , , , , , , 12.755, -15.732, -162.054, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.710,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.209, 0.234, 0.997, 9.46, -3.601, 14.587, , , , , , , 12.816, -15.804, -161.911, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.740,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.216, 0.254, 0.985, 8.911, -2.136, 12.39, , , , , , , 12.876, -15.859, -161.79, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.740,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.225, 0.27, 0.972, 7.385, -1.526, 9.583, , , , , , , 12.931, -15.897, -161.686, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.740,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.246, 0.276, 0.965, 5.676, -0.488, 7.324, , , , , , , 12.975, -15.925, -161.614, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.740,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.255, 0.274, 0.963, 3.723, 1.77, 4.761, , , , , , , 13.002, -15.936, -161.554, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.800,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.25, 0.262, 0.958, 1.343, 3.967, 2.808, , , , , , , 13.013, -15.908, -161.521, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.800,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.245, 0.248, 0.953, -1.648, 4.15, 0.671, , , , , , , 13.002, -15.875, -161.499, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.800,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.24, 0.235, 0.949, -5.371, 3.845, -0.977, , , , , , , 12.953, -15.837, -161.499, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.800,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.233, 0.225, 0.947, -9.216, 3.723, -3.113, , , , , , , 12.87, -15.793, -161.516, -2.200, -39.900, -26.800, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.832,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.227, 0.221, 0.945, -13.611, 4.15, -5.615, , , , , , , 12.755, -15.749, -161.559, -3.000, -39.000, -27.740, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.832,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.219, 0.217, 0.948, -17.761, 4.456, -8.24, , , , , , , 12.596, -15.694, -161.625, -3.000, -39.000, -27.740, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.832,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.214, 0.204, 0.958, -20.569, 4.272, -10.742, , , , , , , 12.404, -15.628, -161.719, -3.000, -39.000, -27.740, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.832,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.21, 0.19, 0.969, -21.667, 2.991, -12.634, , , , , , , 12.2, -15.573, -161.834, -3.000, -39.000, -27.740, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.861,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.209, 0.177, 0.982, -22.461, 3.418, -13.062, , , , , , , 11.992, -15.518, -161.96, -3.000, -39.000, -27.740, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.861,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.206, 0.159, 0.997, -22.278, 5.432, -13.489, , , , , , , 11.777, -15.452, -162.087, -3.000, -39.000, -27.740, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.861,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.19, 0.141, 1.007, -21.057, 6.409, -13.672, , , , , , , 11.574, -15.364, -162.219, -3.000, -39.000, -27.740, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.861,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.173, 0.128, 1.007, -19.47, 4.944, -13.062, , , , , , , 11.382, -15.282, -162.345, -3.000, -39.000, -27.740, 30.66, -0.16049, 0.06848, 0.11691, 0.97763,
 13:31:33.921,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.168, 0.122, 1.007, -17.578, 2.258, -12.207, , , , , , , 11.212, -15.227, -162.471, -3.000, -39.000, -27.740, 30.66, -0.15994, 0.06375, 0.10193, 0.97974,
 13:31:33.921,d0:1c:1b:3a:ee:9d, 2015-01-01 01:36:03.800, 0.161, 0.12, 1.013, -15.686, 0.183, -11.414, , , , , , , 11.052, -15.2, -162.592, -3.000, -39.000, -27.740, 30.66, -0.15994, 0.06375, 0.10193, 0.97974,
