Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:29:18.081,d0:1c:1b:3a:ee:9d, 2015-01-01 01:33:48.860, 0.247, 0, 1.039, -5.066, -0.793, -2.747, , , , , , , 2.258, -18.743, -159.648, -3.500, -34.500, -32.420, 30.14, 0.17926, -0.10156, -0.03577, -0.97784,
 13:29:18.081,d0:1c:1b:3a:ee:9d, 2015-01-01 01:33:48.860, 0.245, 0.003, 1.048, -1.221, -1.953, -4.883, , , , , , , 2.23, -18.759, -159.686, -3.500, -34.500, -32.420, 30.14, 0.17926, -0.10156, -0.03577, -0.97784,
 13:29:18.081,d0:1c:1b:3a:ee:9d, 2015-01-01 01:33:48.860, 0.239, 0.01, 1.05, 2.441, -3.113, -8.545, , , , , , , 2.247, -18.781, -159.78, -3.500, -34.500, -32.420, 30.14, 0.17926, -0.10156, -0.03577, -0.97784,
 13:29:18.081,d0:1c:1b:3a:ee:9d, 2015-01-01 01:33:48.860, 0.236, 0.013, 1.04, 6.409, -4.639, -11.108, , , , , , , 2.307, -18.825, -159.884, -3.500, -34.500, -32.420, 30.14, 0.17926, -0.10156, -0.03577, -0.97784,
 13:29:18.113,d0:1c:1b:3a:ee:9d, 2015-01-01 01:33:49.220, 0.243, 0.019, 1.021, 7.874, -5.554, -14.648, , , , , , , 2.401, -18.875, -160.038, -3.500, -34.500, -32.420, 30.14, 0.17926, -0.10156, -0.03577, -0.97784,
 13:29:18.113,d0:1c:1b:3a:ee:9d, 2015-01-01 01:33:49.220, 0.239, 0.029, 0.996, 7.202, -4.456, -14.954, , , , , , , 2.505, -18.924, -160.197, -3.500, -34.500, -32.420, 30.14, 0.17926, -0.10156, -0.03577, -0.97784,
 13:29:18.113,d0:1c:1b:3a:ee:9d, 2015-01-01 01:33:49.220, 0.23, 0.038, 0.968, 4.028, -3.906, -14.587, , , , , , , 2.587, -18.957, -160.367, -3.500, -34.500, -32.420, 30.14, 0.17926, -0.10156, -0.03577, -0.97784,
 13:29:18.113,d0:1c:1b:3a:ee:9d, 2015-01-01 01:33:49.220, 0.227, 0.041, 0.946, 0.061, -4.7, -14.16, , , , , , , 2.626, -19.001, -160.516, -3.500, -34.500, -32.420, 30.14, 0.17926, -0.10156, -0.03577, -0.97784,
 13:29:18.141,d0:1c:1b:3a:ee:9d, 2015-01-01 01:33:49.220, 0.22, 0.04, 0.943, -3.357, -5.249, -13.245, , , , , , , 2.631, -19.045, -160.675, -3.500, -34.500, -32.420, 30.14, 0.17926, -0.10156, -0.03577, -0.97784,
 13:29:18.141,d0:1c:1b:3a:ee:9d, 2015-01-01 01:33:49.220, 0.217, 0.04, 0.953, -5.798, -7.385, -12.695, , , , , , , 2.604, -19.111, -160.812, -3.500, -34.500, -32.420, 30.14, 0.17926, -0.10156, -0.03577, -0.97784,
