Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 12:18:03.728,0.065,-0.173,1.02,-0.061,2.014,-0.122,,,,,,,-7.899,-10.668,-166.333,-10.7,-23.8,-30.873,29.17,0.11588,-0.04788,0.07108,-0.9895,
d0:1c:1b:3a:ee:9d,2025-10-17 12:18:03.728,0.067,-0.173,1.017,0.671,0.549,-0.122,,,,,,,-7.899,-10.657,-166.339,-10.7,-23.8,-30.873,29.17,0.11588,-0.04788,0.07108,-0.9895,
d0:1c:1b:3a:ee:9d,2025-10-17 12:18:03.728,0.07,-0.172,1.016,1.221,-0.305,0.0,,,,,,,-7.894,-10.657,-166.339,-10.7,-23.8,-30.873,29.17,0.11588,-0.04788,0.07108,-0.9895,
d0:1c:1b:3a:ee:9d,2025-10-17 12:18:03.728,0.074,-0.17,1.012,1.343,-0.732,0.0,,,,,,,-7.883,-10.668,-166.339,-10.7,-23.8,-30.873,29.17,0.11588,-0.04788,0.07108,-0.9895,
d0:1c:1b:3a:ee:9d,2025-10-17 12:18:03.728,0.078,-0.167,1.007,1.221,-0.977,0.0,,,,,,,-7.872,-10.679,-166.333,-10.7,-23.8,-30.873,29.17,0.11588,-0.04788,0.07108,-0.9895,
d0:1c:1b:3a:ee:9d,2025-10-17 12:18:03.728,0.082,-0.166,1.002,0.916,-0.671,-0.122,,,,,,,-7.866,-10.69,-166.333,-10.7,-23.8,-30.873,29.17,0.11588,-0.04788,0.07108,-0.9895,
d0:1c:1b:3a:ee:9d,2025-10-17 12:18:03.728,0.082,-0.165,1.0,0.488,0.061,-0.183,,,,,,,-7.861,-10.695,-166.333,-10.7,-23.8,-30.873,29.17,0.11588,-0.04788,0.07108,-0.9895,
d0:1c:1b:3a:ee:9d,2025-10-17 12:18:03.728,0.079,-0.165,0.998,0.0,0.305,-0.122,,,,,,,-7.866,-10.695,-166.333,-10.7,-23.8,-30.873,29.17,0.11588,-0.04788,0.07108,-0.9895,
d0:1c:1b:3a:ee:9d,2025-10-17 12:18:03.728,0.075,-0.165,0.998,-0.488,-0.305,-0.244,,,,,,,-7.872,-10.695,-166.333,-10.7,-23.8,-30.873,29.17,0.11588,-0.04788,0.07108,-0.9895,
d0:1c:1b:3a:ee:9d,2025-10-17 12:18:03.728,0.077,-0.166,1.001,-0.793,-1.587,-0.549,,,,,,,-7.883,-10.712,-166.339,-10.7,-23.8,-30.873,29.17,0.11588,-0.04788,0.07108,-0.9895,
d0:1c:1b:3a:ee:9d,2025-10-17 12:18:03.728,0.079,-0.168,1.006,-0.793,-1.892,-0.549,,,,,,,-7.894,-10.734,-166.339,-10.7,-23.8,-30.873,29.17,0.11588,-0.04788,0.07108,-0.9895,
d0:1c:1b:3a:ee:9d,2025-10-17 12:18:03.728,0.081,-0.169,1.012,-0.793,-1.404,-0.427,,,,,,,-7.905,-10.75,-166.344,-10.7,-23.8,-30.873,29.17,0.11588,-0.04788,0.07108,-0.9895,
