Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.122,-0.047,1.054,13.0,1.526,3.113,,,,,,,0.264,-12.079,-166.976,-7.5,-17.4,-25.22,30.88,0.13467,-0.03595,0.12051,-0.98282,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.112,-0.044,1.023,14.648,5.371,2.258,,,,,,,0.396,-12.041,-166.948,-7.5,-17.4,-25.22,30.88,0.13467,-0.03595,0.12051,-0.98282,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.092,-0.042,1.011,18.188,3.967,0.854,,,,,,,0.555,-11.992,-166.932,-7.5,-17.4,-25.22,30.88,0.13467,-0.03595,0.12051,-0.98282,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.089,-0.028,1.032,21.118,-0.366,-1.038,,,,,,,0.747,-11.975,-166.937,-7.5,-17.4,-25.22,30.88,0.13467,-0.03595,0.12051,-0.98282,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.102,-0.011,1.065,23.315,-3.479,-2.563,,,,,,,0.967,-12.003,-166.954,-10.1,-24.0,-27.487,30.88,0.13467,-0.03595,0.12051,-0.98282,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.113,0.0,1.073,24.597,-4.211,-3.113,,,,,,,1.198,-12.041,-166.987,-10.1,-24.0,-27.487,30.88,0.13467,-0.03595,0.12051,-0.98282,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.118,0.004,1.056,26.062,-4.211,-3.54,,,,,,,1.45,-12.085,-167.02,-10.1,-24.0,-27.487,30.88,0.13467,-0.03595,0.12051,-0.98282,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.122,0.003,1.029,26.672,-2.808,-3.113,,,,,,,1.714,-12.123,-167.053,-10.1,-24.0,-27.487,30.88,0.13467,-0.03595,0.12051,-0.98282,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.123,0.003,1.004,25.757,-0.122,-2.075,,,,,,,1.978,-12.14,-167.08,-10.1,-24.0,-27.487,30.88,0.13467,-0.03595,0.12051,-0.98282,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.11,0.005,0.987,23.743,3.479,-1.831,,,,,,,2.219,-12.123,-167.102,-10.1,-24.0,-27.487,30.88,0.13467,-0.03595,0.12051,-0.98282,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.098,0.01,0.982,22.217,4.211,-1.282,,,,,,,2.444,-12.079,-167.113,-10.1,-24.0,-27.487,30.88,0.13467,-0.03595,0.12051,-0.98282,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.095,0.017,0.997,21.362,3.723,-0.427,,,,,,,2.653,-12.041,-167.124,-10.1,-24.0,-27.487,30.88,0.13467,-0.03595,0.12051,-0.98282,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.095,0.029,1.009,19.714,3.418,0.183,,,,,,,2.856,-12.008,-167.119,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.096,0.04,1.005,17.212,2.991,0.854,,,,,,,3.032,-11.981,-167.113,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.097,0.043,0.99,14.526,1.831,1.526,,,,,,,3.186,-11.953,-167.097,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.098,0.039,0.973,12.146,0.61,1.648,,,,,,,3.307,-11.948,-167.08,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.097,0.037,0.97,10.376,0.0,2.014,,,,,,,3.411,-11.948,-167.064,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.099,0.042,0.979,7.385,-0.549,1.77,,,,,,,3.494,-11.953,-167.042,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.104,0.043,0.99,5.127,-0.671,1.282,,,,,,,3.543,-11.959,-167.025,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:30.713,0.105,0.039,1.005,4.7,0.0,0.732,,,,,,,3.587,-11.964,-167.02,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.098,0.036,1.02,5.005,1.038,0.793,,,,,,,3.631,-11.959,-167.009,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.095,0.037,1.025,5.066,0.0,1.282,,,,,,,3.675,-11.959,-166.998,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.099,0.038,1.024,4.761,-0.671,1.892,,,,,,,3.713,-11.964,-166.981,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.104,0.038,1.017,4.761,-0.793,2.197,,,,,,,3.757,-11.975,-166.965,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.102,0.042,1.006,4.028,-1.343,2.319,,,,,,,3.79,-11.986,-166.937,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.102,0.044,0.999,3.113,-2.808,1.892,,,,,,,3.818,-12.014,-166.921,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.106,0.047,0.995,1.587,-4.272,1.709,,,,,,,3.834,-12.052,-166.904,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.112,0.051,0.993,-0.916,-4.517,1.709,,,,,,,3.829,-12.101,-166.888,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.119,0.053,0.991,-3.906,-3.235,1.526,,,,,,,3.801,-12.14,-166.871,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.121,0.05,0.992,-6.531,-0.427,1.526,,,,,,,3.735,-12.162,-166.86,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.113,0.039,1.001,-6.592,2.319,1.282,,,,,,,3.664,-12.151,-166.844,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.102,0.032,1.014,-5.615,2.197,0.732,,,,,,,3.593,-12.129,-166.833,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.096,0.03,1.028,-4.517,0.549,0.183,,,,,,,3.538,-12.118,-166.827,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.097,0.03,1.039,-3.967,-0.488,0.183,,,,,,,3.488,-12.118,-166.827,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.104,0.029,1.042,-2.808,-1.648,0.183,,,,,,,3.45,-12.129,-166.822,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.111,0.028,1.04,-1.587,-1.953,-0.061,,,,,,,3.422,-12.151,-166.822,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.112,0.025,1.033,-0.366,-1.77,-0.549,,,,,,,3.406,-12.173,-166.827,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.112,0.025,1.022,0.488,-1.709,-1.038,,,,,,,3.406,-12.189,-166.838,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.115,0.029,1.013,-0.427,-1.892,-1.526,,,,,,,3.4,-12.211,-166.849,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
d0:1c:1b:3a:ee:9d,2025-10-17 13:13:31.073,0.114,0.025,1.014,0.061,-1.099,-1.221,,,,,,,3.395,-12.228,-166.866,-10.1,-24.0,-27.487,30.88,0.11264,-0.0491,-0.01807,-0.99222,
