Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.132,0.099,0.981,-14.832,-18.127,-4.761,,,,,,,8.63,-16.018,-161.818,-11.1,-33.9,-27.18,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.148,0.11,0.985,-16.541,-16.541,-4.639,,,,,,,8.481,-16.188,-161.889,-11.1,-33.9,-27.18,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.161,0.122,0.992,-19.226,-11.414,-6.287,,,,,,,8.311,-16.32,-161.96,-11.1,-33.9,-27.18,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.167,0.12,0.995,-21.301,-5.371,-9.583,,,,,,,8.113,-16.397,-162.054,-11.1,-33.9,-27.18,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.147,0.109,0.997,-22.278,0.366,-12.878,,,,,,,7.91,-16.403,-162.175,-11.1,-33.9,-27.18,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.125,0.098,1.002,-21.729,0.61,-14.709,,,,,,,7.712,-16.381,-162.318,-11.1,-33.9,-27.18,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.127,0.095,1.011,-20.752,-2.319,-14.954,,,,,,,7.52,-16.375,-162.471,-11.1,-33.9,-27.18,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.136,0.093,1.019,-19.836,-4.517,-13.733,,,,,,,7.339,-16.397,-162.62,-11.1,-33.9,-27.18,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.136,0.088,1.024,-18.494,-4.333,-10.376,,,,,,,7.163,-16.43,-162.751,-11.1,-33.9,-27.18,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.132,0.082,1.03,-16.602,-4.761,-6.47,,,,,,,7.004,-16.469,-162.839,-11.1,-33.9,-27.18,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.135,0.074,1.031,-14.648,-4.944,-1.709,,,,,,,6.85,-16.518,-162.883,-11.1,-33.9,-27.18,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.14,0.066,1.018,-14.16,-3.418,2.808,,,,,,,6.702,-16.562,-162.883,-11.1,-33.9,-27.18,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.144,0.06,1.003,-14.038,-1.465,5.859,,,,,,,6.548,-16.589,-162.839,-11.9,-30.8,-30.96,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.146,0.06,1.003,-13.916,-0.977,7.141,,,,,,,6.389,-16.611,-162.773,-11.9,-30.8,-30.96,29.16,0.25043,-0.03058,-0.04999,-0.96631,
d0:1c:1b:3a:ee:9d,2025-10-17 13:26:14.773,0.149,0.067,1.005,-14.038,-2.625,6.836,,,,,,,6.235,-16.639,-162.702,-11.9,-30.8,-30.96,29.16,0.25043,-0.03058,-0.04999,-0.96631,
