Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 01:25:21.965,0.158,0.172,0.96,-4.883,3.296,1.465,,,,,,,11.272,-16.04,-165.454,-1.1,-37.5,-25.633,30.5,0.12793,-0.07169,-0.09875,-0.98419,
d0:1c:1b:3a:ee:9d,2015-01-01 01:25:21.965,0.166,0.169,0.972,-5.31,-1.038,1.099,,,,,,,11.206,-16.035,-165.438,-1.1,-37.5,-25.633,30.5,0.12793,-0.07169,-0.09875,-0.98419,
d0:1c:1b:3a:ee:9d,2015-01-01 01:25:21.965,0.179,0.166,0.988,-5.005,-3.357,0.671,,,,,,,11.146,-16.062,-165.438,-1.1,-37.5,-25.633,30.5,0.12793,-0.07169,-0.09875,-0.98419,
d0:1c:1b:3a:ee:9d,2015-01-01 01:25:21.965,0.192,0.157,1.005,-4.028,-3.174,-0.122,,,,,,,11.091,-16.1,-165.443,-1.1,-37.5,-25.633,30.5,0.12793,-0.07169,-0.09875,-0.98419,
d0:1c:1b:3a:ee:9d,2015-01-01 01:25:21.965,0.198,0.151,1.018,-2.747,-1.16,-1.221,,,,,,,11.052,-16.122,-165.46,-1.1,-37.5,-25.633,30.5,0.12793,-0.07169,-0.09875,-0.98419,
d0:1c:1b:3a:ee:9d,2015-01-01 01:25:21.965,0.196,0.151,1.024,-1.404,1.587,-2.625,,,,,,,11.03,-16.117,-165.482,-1.1,-37.5,-25.633,30.5,0.12793,-0.07169,-0.09875,-0.98419,
d0:1c:1b:3a:ee:9d,2015-01-01 01:25:21.965,0.192,0.148,1.024,-0.061,4.333,-3.723,,,,,,,11.019,-16.078,-165.515,-1.1,-37.5,-25.633,30.5,0.12793,-0.07169,-0.09875,-0.98419,
d0:1c:1b:3a:ee:9d,2015-01-01 01:25:21.965,0.181,0.147,1.019,0.854,7.08,-3.479,,,,,,,11.019,-16.018,-165.542,-1.1,-37.5,-25.633,30.5,0.12793,-0.07169,-0.09875,-0.98419,
d0:1c:1b:3a:ee:9d,2015-01-01 01:25:21.965,0.167,0.146,1.005,1.404,7.385,-2.38,,,,,,,11.025,-15.936,-165.569,-1.1,-37.5,-25.633,30.5,0.13269,-0.07382,-0.09698,-0.98358,
d0:1c:1b:3a:ee:9d,2015-01-01 01:25:21.965,0.148,0.149,0.994,1.831,5.066,-2.258,,,,,,,11.036,-15.87,-165.58,-1.1,-37.5,-25.633,30.5,0.13269,-0.07382,-0.09698,-0.98358,
