Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.141,0.1,1.09,0.854,6.042,-8.728,,,,,,,12.288,-15.815,-162.532,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.116,0.092,1.07,5.066,8.484,-6.775,,,,,,,12.321,-15.727,-162.598,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.106,0.098,1.041,6.653,9.888,-3.479,,,,,,,12.382,-15.628,-162.636,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.091,0.113,1.021,7.385,11.78,0.061,,,,,,,12.442,-15.513,-162.636,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.07,0.135,0.999,7.385,8.179,2.808,,,,,,,12.502,-15.419,-162.603,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.075,0.159,0.983,6.836,-0.244,5.493,,,,,,,12.557,-15.392,-162.554,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.113,0.173,0.982,6.592,-6.47,7.751,,,,,,,12.607,-15.447,-162.504,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.147,0.178,0.992,6.287,-6.287,10.376,,,,,,,12.651,-15.535,-162.427,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.155,0.182,0.999,6.042,-3.662,13.855,,,,,,,12.689,-15.606,-162.323,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.161,0.195,0.999,6.287,-2.991,14.832,,,,,,,12.717,-15.667,-162.186,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.186,0.214,1.0,8.179,-3.723,15.503,,,,,,,12.755,-15.732,-162.054,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.209,0.234,0.997,9.46,-3.601,14.587,,,,,,,12.816,-15.804,-161.911,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.216,0.254,0.985,8.911,-2.136,12.39,,,,,,,12.876,-15.859,-161.79,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.225,0.27,0.972,7.385,-1.526,9.583,,,,,,,12.931,-15.897,-161.686,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.246,0.276,0.965,5.676,-0.488,7.324,,,,,,,12.975,-15.925,-161.614,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.255,0.274,0.963,3.723,1.77,4.761,,,,,,,13.002,-15.936,-161.554,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.25,0.262,0.958,1.343,3.967,2.808,,,,,,,13.013,-15.908,-161.521,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.245,0.248,0.953,-1.648,4.15,0.671,,,,,,,13.002,-15.875,-161.499,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.24,0.235,0.949,-5.371,3.845,-0.977,,,,,,,12.953,-15.837,-161.499,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.233,0.225,0.947,-9.216,3.723,-3.113,,,,,,,12.87,-15.793,-161.516,-2.2,-39.9,-26.8,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.227,0.221,0.945,-13.611,4.15,-5.615,,,,,,,12.755,-15.749,-161.559,-3.0,-39.0,-27.74,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.219,0.217,0.948,-17.761,4.456,-8.24,,,,,,,12.596,-15.694,-161.625,-3.0,-39.0,-27.74,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.214,0.204,0.958,-20.569,4.272,-10.742,,,,,,,12.404,-15.628,-161.719,-3.0,-39.0,-27.74,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.21,0.19,0.969,-21.667,2.991,-12.634,,,,,,,12.2,-15.573,-161.834,-3.0,-39.0,-27.74,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.209,0.177,0.982,-22.461,3.418,-13.062,,,,,,,11.992,-15.518,-161.96,-3.0,-39.0,-27.74,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.206,0.159,0.997,-22.278,5.432,-13.489,,,,,,,11.777,-15.452,-162.087,-3.0,-39.0,-27.74,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.19,0.141,1.007,-21.057,6.409,-13.672,,,,,,,11.574,-15.364,-162.219,-3.0,-39.0,-27.74,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.173,0.128,1.007,-19.47,4.944,-13.062,,,,,,,11.382,-15.282,-162.345,-3.0,-39.0,-27.74,30.66,-0.16049,0.06848,0.11691,0.97763,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.168,0.122,1.007,-17.578,2.258,-12.207,,,,,,,11.212,-15.227,-162.471,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.161,0.12,1.013,-15.686,0.183,-11.414,,,,,,,11.052,-15.2,-162.592,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.159,0.115,1.017,-13.733,-2.441,-10.376,,,,,,,10.915,-15.189,-162.708,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:03.800,0.168,0.106,1.019,-10.803,-4.517,-9.399,,,,,,,10.8,-15.216,-162.817,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.179,0.101,1.026,-7.263,-4.272,-7.935,,,,,,,10.717,-15.244,-162.916,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.182,0.103,1.036,-3.296,-2.991,-6.592,,,,,,,10.673,-15.271,-162.999,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.186,0.125,1.038,-0.977,-0.305,-7.019,,,,,,,10.657,-15.276,-163.076,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.175,0.15,1.03,0.122,1.648,-8.179,,,,,,,10.657,-15.255,-163.152,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.157,0.163,1.008,0.244,0.549,-10.376,,,,,,,10.668,-15.227,-163.251,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.132,0.173,0.971,-3.052,-2.869,-15.503,,,,,,,10.662,-15.222,-163.383,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.125,0.184,0.955,-6.287,-9.705,-20.996,,,,,,,10.635,-15.249,-163.586,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.15,0.18,0.98,-5.859,-17.822,-22.949,,,,,,,10.602,-15.359,-163.839,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.171,0.159,1.01,-3.479,-17.029,-20.142,,,,,,,10.585,-15.502,-164.097,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.167,0.152,1.03,-1.648,-10.071,-15.381,,,,,,,10.585,-15.606,-164.295,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.151,0.163,1.042,0.0,-4.333,-10.254,,,,,,,10.596,-15.656,-164.438,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.132,0.165,1.044,1.587,1.526,-4.089,,,,,,,10.602,-15.656,-164.515,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.112,0.16,1.037,4.7,3.967,0.061,,,,,,,10.629,-15.623,-164.531,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.111,0.15,1.0,6.348,3.052,3.601,,,,,,,10.679,-15.59,-164.504,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.131,0.149,0.969,5.31,0.549,6.714,,,,,,,10.717,-15.579,-164.46,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.147,0.157,0.96,3.235,-1.587,9.521,,,,,,,10.739,-15.601,-164.377,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.159,0.162,0.954,0.793,-4.089,12.268,,,,,,,10.734,-15.65,-164.279,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.178,0.166,0.956,-1.953,-5.737,13.489,,,,,,,10.695,-15.727,-164.158,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.193,0.169,0.96,-4.761,-5.493,14.282,,,,,,,10.635,-15.804,-164.037,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.217,0.169,0.961,-7.751,-6.226,15.137,,,,,,,10.536,-15.892,-163.9,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.219,0.167,0.966,-10.498,-4.456,15.076,,,,,,,10.41,-15.969,-163.768,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.213,0.158,0.963,-13.0,-3.845,15.503,,,,,,,10.256,-16.035,-163.619,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
d0:1c:1b:3a:ee:9d,2015-01-01 01:36:04.125,0.218,0.146,0.962,-15.137,-4.15,14.16,,,,,,,10.08,-16.1,-163.482,-3.0,-39.0,-27.74,30.66,-0.15994,0.06375,0.10193,0.97974,
