Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 14:48:17.358,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.187, -0.323, 0.939, 21.362, -10.498, -21.179, , , , , , , -18.43, 2.395, -106.046, -51.400, -3.500, -16.840, 27.41, 0.65616, -0.13306, 0.20038, -0.71521,
 14:48:17.360,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.133, -0.309, 0.928, 18.066, -3.418, -19.226, , , , , , , -18.265, 2.258, -106.216, -51.400, -3.500, -16.840, 27.41, 0.65616, -0.13306, 0.20038, -0.71521,
 14:48:17.360,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.085, -0.312, 0.918, 14.587, 15.503, -12.573, , , , , , , -18.133, 2.252, -106.386, -51.400, -3.500, -16.840, 27.41, 0.65616, -0.13306, 0.20038, -0.71521,
 14:48:17.360,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.079, -0.324, 0.922, 13.245, 45.105, -3.723, , , , , , , -18.029, 2.516, -106.567, -51.400, -3.500, -16.840, 27.41, 0.65616, -0.13306, 0.20038, -0.71521,
 14:48:17.384,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.13, -0.333, 0.935, 12.451, 73.242, 5.371, , , , , , , -17.935, 3.104, -106.754, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.384,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.192, -0.334, 0.957, 13.306, 85.754, 11.353, , , , , , , -17.847, 3.9, -106.935, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.384,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.243, -0.333, 0.986, 16.418, 84.351, 10.803, , , , , , , -17.732, 4.752, -107.106, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.384,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.27, -0.34, 0.999, 20.935, 67.688, 5.493, , , , , , , -17.584, 5.499, -107.276, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.476,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.268, -0.349, 0.993, 24.17, 44.434, -3.54, , , , , , , -17.397, 6.021, -107.446, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.476,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.254, -0.358, 0.978, 25.574, 22.4, -13, , , , , , , -17.194, 6.295, -107.639, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.476,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.241, -0.362, 0.965, 25.94, 5.371, -19.531, , , , , , , -16.985, 6.361, -107.842, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.476,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.231, -0.363, 0.953, 25.085, -6.409, -22.278, , , , , , , -16.782, 6.279, -108.045, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.476,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.228, -0.359, 0.944, 23.621, -13.184, -21.179, , , , , , , -16.584, 6.108, -108.226, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.476,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.233, -0.35, 0.937, 21.973, -16.174, -17.761, , , , , , , -16.392, 5.905, -108.375, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.477,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.246, -0.335, 0.928, 19.775, -18.86, -13.306, , , , , , , -16.21, 5.691, -108.468, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.477,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.313, -0.263, -0.318, 0.916, 16.174, -21.851, -10.071, , , , , , , -16.046, 5.46, -108.517, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.534,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.848, -0.276, -0.301, 0.906, 11.536, -27.039, -7.446, , , , , , , -15.919, 5.197, -108.528, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.534,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.848, -0.269, -0.284, 0.902, 6.47, -33.508, -5.92, , , , , , , -15.831, 4.883, -108.501, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
 14:48:17.534,d0:1c:1b:3a:ee:9d, 2025-10-17 14:19:56.848, -0.257, -0.274, 0.908, 2.563, -38.147, -6.287, , , , , , , -15.787, 4.515, -108.452, -51.400, -3.500, -16.840, 27.41, 0.60068, -0.04181, 0.17828, -0.77817,
