Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 02:02:05.030,0.059,0.076,1.053,-18.86,7.385,-5.554,,,,,,,6.031,-9.294,-162.812,3.1,-37.9,-25.86,30.8,0.15765,-0.01443,-0.0654,-0.98517,
d0:1c:1b:3a:ee:9d,2015-01-01 02:02:05.030,0.041,0.066,1.061,-16.296,7.385,-5.066,,,,,,,5.856,-9.212,-162.856,3.1,-37.9,-25.86,30.8,0.15765,-0.01443,-0.0654,-0.98517,
d0:1c:1b:3a:ee:9d,2015-01-01 02:02:05.030,0.034,0.058,1.064,-13.367,4.395,-5.005,,,,,,,5.707,-9.152,-162.922,3.1,-37.9,-25.86,30.8,0.15765,-0.01443,-0.0654,-0.98517,
d0:1c:1b:3a:ee:9d,2015-01-01 02:02:05.030,0.039,0.051,1.065,-10.01,1.221,-4.944,,,,,,,5.587,-9.124,-162.971,3.1,-37.9,-25.86,30.8,0.15765,-0.01443,-0.0654,-0.98517,
d0:1c:1b:3a:ee:9d,2015-01-01 02:02:05.030,0.044,0.049,1.066,-7.141,0.0,-4.761,,,,,,,5.504,-9.119,-163.032,3.1,-37.9,-25.86,30.8,0.15765,-0.01443,-0.0654,-0.98517,
d0:1c:1b:3a:ee:9d,2015-01-01 02:02:05.030,0.044,0.051,1.061,-4.639,-0.793,-4.761,,,,,,,5.444,-9.119,-163.081,3.1,-37.9,-25.86,30.8,0.15765,-0.01443,-0.0654,-0.98517,
d0:1c:1b:3a:ee:9d,2015-01-01 02:02:05.030,0.051,0.052,1.05,-2.502,-2.319,-4.822,,,,,,,5.405,-9.13,-163.152,3.1,-37.9,-25.86,30.8,0.15765,-0.01443,-0.0654,-0.98517,
d0:1c:1b:3a:ee:9d,2015-01-01 02:02:05.030,0.058,0.055,1.037,-1.099,-1.953,-4.7,,,,,,,5.389,-9.152,-163.202,3.1,-37.9,-25.86,30.8,0.15765,-0.01443,-0.0654,-0.98517,
d0:1c:1b:3a:ee:9d,2015-01-01 02:02:05.030,0.062,0.063,1.024,-0.671,0.122,-4.7,,,,,,,5.378,-9.157,-163.268,3.1,-37.9,-25.86,30.8,0.15765,-0.01443,-0.0654,-0.98517,
d0:1c:1b:3a:ee:9d,2015-01-01 02:02:05.030,0.063,0.072,1.017,-1.343,1.709,-4.578,,,,,,,5.367,-9.141,-163.312,3.1,-37.9,-25.86,30.8,0.15765,-0.01443,-0.0654,-0.98517,
d0:1c:1b:3a:ee:9d,2015-01-01 02:02:05.030,0.058,0.08,1.017,-2.441,3.052,-4.822,,,,,,,5.345,-9.113,-163.372,3.1,-37.9,-25.86,30.8,0.15765,-0.01443,-0.0654,-0.98517,
d0:1c:1b:3a:ee:9d,2015-01-01 02:02:05.030,0.05,0.083,1.021,-2.625,2.625,-5.859,,,,,,,5.317,-9.08,-163.422,3.1,-37.9,-25.86,30.8,0.15765,-0.01443,-0.0654,-0.98517,
d0:1c:1b:3a:ee:9d,2015-01-01 02:02:05.030,0.043,0.083,1.022,-2.686,1.587,-6.958,,,,,,,5.284,-9.058,-163.504,3.6,-35.7,-24.507,30.8,0.15765,-0.01443,-0.0654,-0.98517,
