Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.208,0.175,-0.105,1.007,-1.526,-1.343,0.671,,,,,,,-4.367,-16.375,-158.291,-11.2,-25.7,-32.607,29.44,0.18384,-0.0975,0.02844,-0.97763,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.208,0.179,-0.106,1.018,-0.793,-0.671,0.183,,,,,,,-4.384,-16.386,-158.286,-11.2,-25.7,-32.607,29.44,0.18384,-0.0975,0.02844,-0.97763,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.208,0.176,-0.107,1.022,0.122,0.305,-0.244,,,,,,,-4.395,-16.392,-158.291,-11.2,-25.7,-32.607,29.44,0.18384,-0.0975,0.02844,-0.97763,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.208,0.171,-0.109,1.022,1.16,1.16,-0.366,,,,,,,-4.389,-16.381,-158.297,-11.2,-25.7,-32.607,29.44,0.18384,-0.0975,0.02844,-0.97763,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.208,0.167,-0.109,1.018,1.953,1.343,-0.244,,,,,,,-4.378,-16.37,-158.302,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.208,0.164,-0.108,1.011,2.136,1.221,-0.183,,,,,,,-4.362,-16.359,-158.307,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.208,0.163,-0.107,1.003,1.953,0.977,-0.061,,,,,,,-4.345,-16.353,-158.313,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.208,0.165,-0.106,0.998,1.709,0.244,0.0,,,,,,,-4.334,-16.348,-158.313,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.208,0.167,-0.102,0.996,0.977,0.122,0.0,,,,,,,-4.323,-16.348,-158.318,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.208,0.168,-0.101,0.995,0.183,0.427,-0.122,,,,,,,-4.323,-16.348,-158.318,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.208,0.169,-0.102,0.996,-0.427,0.61,-0.244,,,,,,,-4.329,-16.342,-158.329,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.208,0.168,-0.103,0.998,-0.854,0.366,-0.366,,,,,,,-4.34,-16.342,-158.329,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.165,-0.104,0.999,-1.404,0.305,-0.183,,,,,,,-4.356,-16.342,-158.335,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.163,-0.106,1.0,-1.709,0.0,-0.244,,,,,,,-4.378,-16.342,-158.34,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.163,-0.109,1.004,-1.648,-0.183,-0.122,,,,,,,-4.4,-16.348,-158.346,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.162,-0.11,1.01,-1.038,-0.244,0.0,,,,,,,-4.422,-16.348,-158.346,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.163,-0.11,1.015,-0.488,-0.305,0.0,,,,,,,-4.433,-16.353,-158.351,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.167,-0.111,1.02,0.549,-0.549,0.0,,,,,,,-4.438,-16.364,-158.351,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.17,-0.111,1.023,1.892,-0.427,0.061,,,,,,,-4.427,-16.37,-158.351,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.172,-0.108,1.023,2.563,0.427,0.0,,,,,,,-4.411,-16.37,-158.351,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.171,-0.105,1.015,2.869,1.465,-0.122,,,,,,,-4.389,-16.364,-158.357,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.166,-0.105,1.004,2.625,2.075,0.061,,,,,,,-4.367,-16.348,-158.357,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.161,-0.103,0.993,1.404,1.953,0.305,,,,,,,-4.351,-16.326,-158.357,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.16,-0.103,0.984,-0.061,0.854,0.488,,,,,,,-4.351,-16.315,-158.357,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.161,-0.105,0.982,-1.587,0.122,0.671,,,,,,,-4.367,-16.309,-158.351,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.163,-0.107,0.986,-2.563,-1.282,0.732,,,,,,,-4.395,-16.32,-158.346,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.169,-0.109,0.996,-2.991,-1.953,0.671,,,,,,,-4.433,-16.337,-158.34,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.172,-0.109,1.009,-2.808,-1.038,0.61,,,,,,,-4.466,-16.353,-158.329,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.17,-0.111,1.019,-2.136,0.244,0.61,,,,,,,-4.499,-16.359,-158.329,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.167,-0.113,1.022,-1.221,0.854,0.671,,,,,,,-4.521,-16.353,-158.324,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.167,-0.114,1.022,0.0,0.916,0.793,,,,,,,-4.532,-16.348,-158.318,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.167,-0.11,1.018,0.977,0.977,0.549,,,,,,,-4.537,-16.337,-158.313,-11.2,-25.7,-32.607,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.168,-0.108,1.012,1.282,0.977,0.244,,,,,,,-4.526,-16.331,-158.313,-10.7,-27.5,-31.533,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.168,-0.109,1.007,1.343,1.282,0.061,,,,,,,-4.521,-16.32,-158.313,-10.7,-27.5,-31.533,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.168,-0.108,1.001,1.038,1.282,-0.244,,,,,,,-4.515,-16.309,-158.318,-10.7,-27.5,-31.533,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.167,-0.109,0.997,0.549,1.038,-0.305,,,,,,,-4.51,-16.298,-158.324,-10.7,-27.5,-31.533,29.44,0.18326,-0.0954,0.02942,-0.97794,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.167,-0.111,0.995,0.183,0.488,0.0,,,,,,,-4.51,-16.293,-158.329,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.167,-0.112,0.997,-0.122,0.122,0.061,,,,,,,-4.515,-16.293,-158.329,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.167,-0.111,1.002,-0.427,0.427,-0.122,,,,,,,-4.526,-16.293,-158.335,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.168,-0.113,1.008,-0.488,1.16,-0.305,,,,,,,-4.537,-16.287,-158.335,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.167,-0.115,1.015,-0.061,2.38,-0.183,,,,,,,-4.543,-16.271,-158.346,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.164,-0.116,1.017,0.244,3.357,0.0,,,,,,,-4.548,-16.243,-158.346,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.159,-0.114,1.015,0.549,3.906,0.183,,,,,,,-4.548,-16.21,-158.351,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.157,-0.115,1.01,1.038,2.991,0.488,,,,,,,-4.543,-16.172,-158.351,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.159,-0.113,1.01,1.892,0.793,0.61,,,,,,,-4.532,-16.155,-158.351,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.167,-0.108,1.013,2.258,-0.488,0.61,,,,,,,-4.521,-16.161,-158.346,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.174,-0.105,1.014,2.563,-0.549,0.427,,,,,,,-4.499,-16.166,-158.346,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.568,0.174,-0.104,1.012,2.808,0.061,0.549,,,,,,,-4.482,-16.172,-158.34,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.168,-0.104,1.007,2.747,0.916,0.732,,,,,,,-4.46,-16.166,-158.335,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.164,-0.104,1.0,2.197,0.916,0.732,,,,,,,-4.438,-16.155,-158.329,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.162,-0.106,0.994,1.16,0.305,0.488,,,,,,,-4.427,-16.15,-158.324,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.162,-0.108,0.989,-0.122,0.0,0.183,,,,,,,-4.433,-16.15,-158.324,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.159,-0.109,0.988,-1.282,-0.122,0.183,,,,,,,-4.444,-16.155,-158.324,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.157,-0.111,0.993,-1.648,-0.732,0.244,,,,,,,-4.466,-16.161,-158.318,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.163,-0.112,1.004,-1.282,-1.709,0.305,,,,,,,-4.488,-16.177,-158.318,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.168,-0.111,1.014,-0.549,-1.831,0.061,,,,,,,-4.504,-16.194,-158.318,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.171,-0.11,1.022,0.61,-1.77,0.0,,,,,,,-4.51,-16.216,-158.318,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.172,-0.11,1.026,2.014,-0.427,-0.122,,,,,,,-4.499,-16.232,-158.318,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.168,-0.107,1.024,3.052,1.282,-0.244,,,,,,,-4.477,-16.227,-158.324,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.162,-0.103,1.015,3.296,2.258,-0.183,,,,,,,-4.449,-16.21,-158.329,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.156,-0.1,1.004,3.052,2.197,-0.122,,,,,,,-4.422,-16.188,-158.335,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.154,-0.098,0.994,2.319,0.977,0.183,,,,,,,-4.4,-16.172,-158.335,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.156,-0.097,0.987,1.099,-0.61,0.61,,,,,,,-4.389,-16.177,-158.335,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.161,-0.097,0.986,-0.183,-1.526,0.793,,,,,,,-4.395,-16.188,-158.329,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.164,-0.101,0.99,-1.099,-2.014,0.793,,,,,,,-4.406,-16.21,-158.318,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.165,-0.104,0.996,-1.526,-2.197,0.549,,,,,,,-4.427,-16.232,-158.313,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.165,-0.106,1.002,-1.953,-2.808,0.488,,,,,,,-4.455,-16.26,-158.307,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.167,-0.112,1.007,-2.014,-3.418,0.305,,,,,,,-4.482,-16.293,-158.302,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.167,-0.116,1.012,-1.709,-3.296,0.0,,,,,,,-4.504,-16.326,-158.297,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.17,-0.121,1.016,-0.732,-3.479,-0.122,,,,,,,-4.526,-16.364,-158.297,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.174,-0.124,1.023,0.61,-2.747,-0.305,,,,,,,-4.532,-16.397,-158.297,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
d0:1c:1b:3a:ee:9d,2025-10-17 13:34:00.923,0.173,-0.122,1.027,1.831,-1.343,-0.366,,,,,,,-4.521,-16.419,-158.302,-10.7,-27.5,-31.533,29.44,0.18286,-0.09485,0.03076,-0.97803,
