Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.03,0.102,0.993,-25.635,-7.568,-3.845,,,,,,,8.762,-9.113,169.349,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.024,0.093,0.999,-25.391,-7.141,-2.93,,,,,,,8.509,-9.185,169.31,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.03,0.09,1.009,-24.719,-7.385,-2.319,,,,,,,8.256,-9.25,169.277,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.041,0.093,1.023,-24.292,-6.409,-0.488,,,,,,,8.009,-9.322,169.255,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.047,0.09,1.038,-23.621,-3.479,2.441,,,,,,,7.767,-9.371,169.261,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.048,0.083,1.052,-21.545,-0.671,4.395,,,,,,,7.537,-9.399,169.299,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.038,0.077,1.055,-18.982,0.671,4.639,,,,,,,7.328,-9.399,169.343,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.035,0.077,1.045,-17.761,-1.404,3.662,,,,,,,7.147,-9.404,169.387,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.052,0.076,1.036,-16.968,-5.554,2.625,,,,,,,6.965,-9.448,169.415,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.07,0.074,1.032,-16.724,-6.409,2.869,,,,,,,6.795,-9.514,169.442,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.081,0.066,1.038,-15.93,-3.723,3.235,,,,,,,6.625,-9.569,169.47,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.078,0.061,1.042,-14.709,-0.122,3.418,,,,,,,6.471,-9.591,169.503,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.069,0.063,1.04,-13.977,2.38,2.747,,,,,,,6.323,-9.586,169.536,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.066,0.072,1.029,-15.137,3.113,2.258,,,,,,,6.174,-9.558,169.563,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.056,0.078,1.017,-17.517,3.845,3.174,,,,,,,6.004,-9.525,169.596,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.047,0.077,1.004,-19.836,2.808,3.296,,,,,,,5.817,-9.492,169.634,-1.1,-10.8,-26.353,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.057,0.072,0.994,-22.339,-0.488,2.441,,,,,,,5.598,-9.487,169.667,-0.8,-8.6,-25.8,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.074,0.063,0.996,-23.865,-2.075,2.197,,,,,,,5.361,-9.503,169.689,-0.8,-8.6,-25.8,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.079,0.047,1.006,-22.644,-1.16,2.625,,,,,,,5.125,-9.525,169.711,-0.8,-8.6,-25.8,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.075,0.03,1.014,-20.325,-0.366,2.258,,,,,,,4.905,-9.531,169.733,-0.8,-8.6,-25.8,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.071,0.026,1.022,-18.188,-0.732,1.404,,,,,,,4.708,-9.536,169.755,-0.8,-8.6,-25.8,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.066,0.026,1.033,-15.869,-0.305,0.305,,,,,,,4.537,-9.542,169.761,-0.8,-8.6,-25.8,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.061,0.023,1.044,-13.489,-0.244,-0.549,,,,,,,4.389,-9.547,169.761,-0.8,-8.6,-25.8,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.059,0.023,1.055,-11.23,0.061,-0.977,,,,,,,4.268,-9.547,169.755,-0.8,-8.6,-25.8,30.56,-0.08057,-0.02576,-0.08316,-0.99289,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.057,0.028,1.061,-9.705,1.221,-0.916,,,,,,,4.158,-9.542,169.75,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.055,0.031,1.062,-8.667,2.502,-0.488,,,,,,,4.07,-9.525,169.75,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.051,0.029,1.058,-7.568,3.54,-0.244,,,,,,,3.983,-9.492,169.744,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.365,0.049,0.022,1.052,-5.676,3.723,-0.427,,,,,,,3.917,-9.454,169.75,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.048,0.014,1.047,-2.808,2.808,-1.099,,,,,,,3.873,-9.426,169.744,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.049,0.013,1.045,-0.427,1.953,-1.038,,,,,,,3.856,-9.399,169.733,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.055,0.015,1.043,0.854,2.075,-0.549,,,,,,,3.856,-9.382,169.728,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.058,0.019,1.042,1.465,3.174,-0.427,,,,,,,3.867,-9.355,169.728,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.055,0.027,1.039,1.404,4.639,-0.549,,,,,,,3.878,-9.316,169.728,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.051,0.029,1.031,0.793,5.005,-0.854,,,,,,,3.889,-9.267,169.722,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.048,0.026,1.023,0.61,4.517,-0.671,,,,,,,3.895,-9.218,169.717,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.052,0.02,1.021,1.099,3.662,-0.244,,,,,,,3.906,-9.179,169.717,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.054,0.017,1.025,1.953,3.662,-0.183,,,,,,,3.917,-9.141,169.717,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.049,0.017,1.025,2.38,3.662,-0.122,,,,,,,3.939,-9.102,169.717,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.049,0.019,1.025,2.747,2.319,-0.305,,,,,,,3.961,-9.075,169.717,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.054,0.024,1.03,2.93,1.831,-0.488,,,,,,,3.988,-9.058,169.717,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.057,0.028,1.032,2.502,3.174,-0.488,,,,,,,4.01,-9.031,169.717,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.053,0.03,1.031,1.953,5.127,-0.183,,,,,,,4.032,-8.992,169.717,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.039,0.032,1.026,1.343,6.287,0.366,,,,,,,4.043,-8.932,169.722,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.032,0.031,1.019,1.282,4.089,0.244,,,,,,,4.059,-8.877,169.728,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.038,0.024,1.017,1.892,1.465,0.366,,,,,,,4.07,-8.855,169.733,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.041,0.021,1.024,2.808,1.77,0.916,,,,,,,4.092,-8.839,169.744,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.041,0.027,1.029,2.808,2.136,1.526,,,,,,,4.12,-8.822,169.755,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.042,0.032,1.029,2.502,2.502,1.709,,,,,,,4.142,-8.8,169.777,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.046,0.032,1.03,2.563,2.747,1.099,,,,,,,4.164,-8.773,169.794,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.048,0.03,1.029,2.686,2.991,0.183,,,,,,,4.191,-8.745,169.805,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.046,0.027,1.027,2.991,3.418,-0.183,,,,,,,4.213,-8.712,169.805,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.04,0.026,1.023,3.113,3.235,-0.122,,,,,,,4.246,-8.679,169.81,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.036,0.028,1.02,2.808,2.136,0.183,,,,,,,4.274,-8.652,169.81,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.036,0.031,1.018,2.136,1.038,0.732,,,,,,,4.296,-8.641,169.821,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.042,0.029,1.02,2.136,0.122,1.221,,,,,,,4.312,-8.635,169.832,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.05,0.026,1.025,2.747,0.549,1.648,,,,,,,4.334,-8.635,169.849,-0.8,-8.6,-25.8,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.05,0.027,1.032,3.601,1.892,1.404,,,,,,,4.362,-8.619,169.865,-2.6,-7.2,-25.7,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.047,0.029,1.032,4.272,2.319,0.793,,,,,,,4.406,-8.602,169.882,-2.6,-7.2,-25.7,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
d0:1c:1b:3a:ee:9d,2015-01-01 00:13:57.720,0.041,0.031,1.032,4.761,1.953,0.793,,,,,,,4.444,-8.58,169.893,-2.6,-7.2,-25.7,30.56,-0.08832,-0.03119,-0.02618,-0.99521,
