Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.059,-0.124,1.01,6.958,-9.277,1.038,,,,,,,-6.108,-8.3,-158.912,-8.2,-24.9,-24.947,30.96,0.17719,0.00058,0.03772,-0.9834,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.059,-0.113,1.007,5.859,-7.568,1.038,,,,,,,-6.048,-8.377,-158.89,-8.2,-24.9,-24.947,30.96,0.17719,0.00058,0.03772,-0.9834,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.057,-0.108,1.007,4.761,-6.836,0.61,,,,,,,-5.999,-8.448,-158.873,-8.2,-24.9,-24.947,30.96,0.17719,0.00058,0.03772,-0.9834,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.051,-0.107,1.007,3.906,-6.714,0.366,,,,,,,-5.96,-8.52,-158.862,-8.2,-24.9,-24.947,30.96,0.17719,0.00058,0.03772,-0.9834,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.047,-0.108,1.011,3.418,-7.324,0.183,,,,,,,-5.933,-8.591,-158.851,-8.2,-24.9,-24.947,30.96,0.17719,0.00058,0.03772,-0.9834,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.046,-0.109,1.013,3.235,-7.568,0.0,,,,,,,-5.9,-8.668,-158.84,-8.2,-24.9,-24.947,30.96,0.17719,0.00058,0.03772,-0.9834,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.051,-0.109,1.013,2.869,-7.141,0.061,,,,,,,-5.878,-8.74,-158.835,-8.2,-24.9,-24.947,30.96,0.17719,0.00058,0.03772,-0.9834,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.055,-0.11,1.012,2.441,-5.92,0.427,,,,,,,-5.856,-8.806,-158.824,-8.2,-24.9,-24.947,30.96,0.17719,0.00058,0.03772,-0.9834,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.051,-0.11,1.01,1.831,-4.15,0.671,,,,,,,-5.834,-8.855,-158.813,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.045,-0.11,1.006,1.16,-3.479,0.061,,,,,,,-5.828,-8.893,-158.807,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.041,-0.111,1.003,0.0,-2.502,-0.427,,,,,,,-5.823,-8.926,-158.807,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.034,-0.116,1.003,-0.916,-1.16,-0.183,,,,,,,-5.834,-8.948,-158.807,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.031,-0.12,1.007,-1.831,-0.244,0.427,,,,,,,-5.85,-8.954,-158.807,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.035,-0.124,1.007,-2.441,-0.549,0.61,,,,,,,-5.878,-8.959,-158.802,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.039,-0.126,1.008,-2.869,-0.916,0.732,,,,,,,-5.911,-8.965,-158.796,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.052,-0.127,1.011,-3.174,-1.953,0.916,,,,,,,-5.944,-8.981,-158.791,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.067,-0.13,1.012,-3.357,-1.892,0.916,,,,,,,-5.982,-9.003,-158.78,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.076,-0.129,1.015,-3.845,-0.122,0.366,,,,,,,-6.026,-9.014,-158.769,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.072,-0.127,1.014,-4.7,2.014,-0.61,,,,,,,-6.07,-9.003,-158.774,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.061,-0.128,1.008,-5.127,3.235,-1.526,,,,,,,-6.125,-8.981,-158.791,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.052,-0.129,1.002,-5.005,2.258,-2.258,,,,,,,-6.18,-8.954,-158.813,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.047,-0.127,1.001,-4.7,0.732,-2.258,,,,,,,-6.229,-8.943,-158.84,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.053,-0.127,1.008,-4.333,-0.732,-2.014,,,,,,,-6.279,-8.948,-158.862,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.055,-0.126,1.021,-3.845,-0.671,-1.465,,,,,,,-6.323,-8.965,-158.879,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.052,-0.123,1.03,-3.784,-0.305,-1.831,,,,,,,-6.367,-8.97,-158.895,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.05,-0.123,1.033,-3.479,-0.305,-2.441,,,,,,,-6.405,-8.981,-158.917,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.042,-0.126,1.032,-2.502,0.061,-2.197,,,,,,,-6.438,-8.987,-158.945,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.433,0.035,-0.127,1.027,-1.465,-0.366,-1.953,,,,,,,-6.46,-8.987,-158.967,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.03,-0.126,1.019,-1.099,-0.671,-1.648,,,,,,,-6.476,-8.998,-158.989,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.023,-0.126,1.013,-0.854,-0.671,-0.977,,,,,,,-6.487,-9.009,-159.0,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.024,-0.123,1.013,-0.854,-1.648,-0.305,,,,,,,-6.504,-9.025,-159.005,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.032,-0.122,1.013,-1.221,-1.709,0.61,,,,,,,-6.515,-9.042,-159.0,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.033,-0.121,1.014,-1.465,-0.793,1.343,,,,,,,-6.537,-9.058,-158.989,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.03,-0.118,1.017,-1.587,0.0,1.343,,,,,,,-6.553,-9.058,-158.978,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.039,-0.118,1.016,-1.892,0.061,1.343,,,,,,,-6.575,-9.058,-158.961,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.05,-0.122,1.011,-2.258,0.488,1.831,,,,,,,-6.603,-9.053,-158.95,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.051,-0.125,1.008,-2.625,1.587,2.258,,,,,,,-6.636,-9.042,-158.934,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.049,-0.13,1.006,-3.174,1.16,1.465,,,,,,,-6.669,-9.025,-158.917,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.05,-0.135,1.005,-4.272,-0.366,0.061,,,,,,,-6.707,-9.02,-158.912,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.056,-0.145,1.003,-5.371,-2.38,-1.038,,,,,,,-6.762,-9.042,-158.912,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.06,-0.154,1.006,-5.615,-2.747,-1.587,,,,,,,-6.823,-9.069,-158.928,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.066,-0.158,1.012,-5.188,-1.831,-1.77,,,,,,,-6.883,-9.097,-158.939,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.071,-0.16,1.019,-4.7,0.732,-1.709,,,,,,,-6.932,-9.108,-158.961,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.069,-0.165,1.022,-4.456,3.296,-1.099,,,,,,,-6.982,-9.086,-158.978,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.064,-0.172,1.025,-4.211,4.822,-0.61,,,,,,,-7.031,-9.047,-158.994,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.062,-0.179,1.029,-2.808,5.005,-0.793,,,,,,,-7.07,-8.998,-159.011,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.065,-0.183,1.036,-0.244,4.639,-1.587,,,,,,,-7.086,-8.954,-159.033,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.061,-0.18,1.039,0.916,4.883,-1.953,,,,,,,-7.086,-8.91,-159.055,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.055,-0.172,1.034,1.343,3.906,-2.502,,,,,,,-7.075,-8.871,-159.088,-8.2,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.055,-0.17,1.026,2.319,2.258,-2.991,,,,,,,-7.059,-8.849,-159.12,-10.4,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.055,-0.169,1.021,3.601,2.197,-2.991,,,,,,,-7.031,-8.833,-159.159,-10.4,-24.9,-24.947,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.047,-0.167,1.02,4.272,2.991,-2.991,,,,,,,-6.993,-8.811,-159.192,-10.4,-24.1,-26.893,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.039,-0.164,1.016,4.822,2.808,-2.991,,,,,,,-6.949,-8.789,-159.225,-10.4,-24.1,-26.893,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.037,-0.161,1.013,4.944,1.953,-3.296,,,,,,,-6.905,-8.773,-159.263,-10.4,-24.1,-26.893,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.03,-0.157,1.011,4.333,1.587,-2.808,,,,,,,-6.855,-8.762,-159.296,-10.4,-24.1,-26.893,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.029,-0.154,1.009,4.028,0.61,-2.563,,,,,,,-6.817,-8.751,-159.324,-10.4,-24.1,-26.893,30.96,0.1817,-0.02975,0.05692,-0.9812,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.035,-0.153,1.005,4.028,-0.427,-2.197,,,,,,,-6.784,-8.756,-159.351,-10.4,-24.1,-26.893,30.96,0.17737,-0.03363,0.06314,-0.98148,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.041,-0.15,1.005,4.211,-0.183,-1.709,,,,,,,-6.746,-8.767,-159.368,-10.4,-24.1,-26.893,30.96,0.17737,-0.03363,0.06314,-0.98148,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.045,-0.144,1.01,3.662,1.282,-1.709,,,,,,,-6.707,-8.767,-159.39,-10.4,-24.1,-26.893,30.96,0.17737,-0.03363,0.06314,-0.98148,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.043,-0.141,1.013,2.93,3.113,-1.648,,,,,,,-6.68,-8.745,-159.406,-10.4,-24.1,-26.893,30.96,0.17737,-0.03363,0.06314,-0.98148,
d0:1c:1b:3a:ee:9d,2025-10-17 12:43:24.878,0.038,-0.142,1.017,2.747,4.211,-1.465,,,,,,,-6.652,-8.712,-159.428,-10.4,-24.1,-26.893,30.96,0.17737,-0.03363,0.06314,-0.98148,
