Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 01:46:07.895,0.045,-0.056,1.022,-1.404,-0.549,-1.221,,,,,,,-1.725,-8.707,128.238,5.4,-35.3,-31.08,30.14,0.4379,0.00797,-0.02911,0.89847,
d0:1c:1b:3a:ee:9d,2015-01-01 01:46:07.895,0.045,-0.057,1.022,-1.526,-1.465,-1.648,,,,,,,-1.747,-8.718,128.221,5.4,-35.3,-31.08,30.14,0.4379,0.00797,-0.02911,0.89847,
d0:1c:1b:3a:ee:9d,2015-01-01 01:46:07.895,0.047,-0.058,1.023,-1.404,-1.953,-2.258,,,,,,,-1.763,-8.74,128.21,5.4,-35.3,-31.08,30.14,0.4379,0.00797,-0.02911,0.89847,
d0:1c:1b:3a:ee:9d,2015-01-01 01:46:07.895,0.053,-0.059,1.027,-1.038,-1.953,-2.563,,,,,,,-1.78,-8.762,128.188,5.4,-35.3,-31.08,30.14,0.4379,0.00797,-0.02911,0.89847,
d0:1c:1b:3a:ee:9d,2015-01-01 01:46:07.895,0.059,-0.061,1.034,-0.549,-1.038,-2.441,,,,,,,-1.791,-8.778,128.172,5.4,-35.3,-31.08,30.14,0.4379,0.00797,-0.02911,0.89847,
d0:1c:1b:3a:ee:9d,2015-01-01 01:46:07.895,0.06,-0.06,1.04,0.0,0.671,-2.747,,,,,,,-1.796,-8.784,128.145,5.4,-35.3,-31.08,30.14,0.4379,0.00797,-0.02911,0.89847,
d0:1c:1b:3a:ee:9d,2015-01-01 01:46:07.895,0.055,-0.058,1.041,0.549,2.502,-3.296,,,,,,,-1.796,-8.767,128.123,5.4,-35.3,-31.08,30.14,0.4379,0.00797,-0.02911,0.89847,
d0:1c:1b:3a:ee:9d,2015-01-01 01:46:07.895,0.045,-0.058,1.038,1.404,3.662,-3.479,,,,,,,-1.791,-8.74,128.084,5.4,-35.3,-31.08,30.14,0.4379,0.00797,-0.02911,0.89847,
d0:1c:1b:3a:ee:9d,2015-01-01 01:46:07.895,0.038,-0.059,1.034,1.953,3.723,-3.357,,,,,,,-1.774,-8.701,128.057,5.4,-35.3,-31.08,30.14,0.4379,0.00797,-0.02911,0.89847,
d0:1c:1b:3a:ee:9d,2015-01-01 01:46:07.895,0.032,-0.054,1.027,2.014,2.991,-3.235,,,,,,,-1.758,-8.668,128.024,5.4,-35.3,-31.08,30.14,0.4379,0.00797,-0.02911,0.89847,
