Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 12:39:14.628,0.022,-0.041,1.017,0.732,1.587,3.845,,,,,,,-0.269,-6.768,-153.38,-11.0,-28.4,-26.393,31.08,0.22913,-0.00754,0.00989,-0.97327,
d0:1c:1b:3a:ee:9d,2025-10-17 12:39:14.628,0.027,-0.048,1.021,1.099,0.793,3.296,,,,,,,-0.264,-6.757,-153.347,-11.0,-28.4,-26.393,31.08,0.22913,-0.00754,0.00989,-0.97327,
d0:1c:1b:3a:ee:9d,2025-10-17 12:39:14.628,0.028,-0.053,1.029,1.892,1.282,2.93,,,,,,,-0.253,-6.746,-153.32,-11.0,-28.4,-26.393,31.08,0.22913,-0.00754,0.00989,-0.97327,
d0:1c:1b:3a:ee:9d,2025-10-17 12:39:14.628,0.024,-0.053,1.036,2.625,1.892,2.625,,,,,,,-0.236,-6.729,-153.292,-11.0,-28.4,-26.393,31.08,0.22913,-0.00754,0.00989,-0.97327,
d0:1c:1b:3a:ee:9d,2025-10-17 12:39:14.988,0.022,-0.049,1.037,2.808,2.197,2.258,,,,,,,-0.214,-6.707,-153.27,-11.0,-28.4,-26.393,31.08,0.22913,-0.00754,0.00989,-0.97327,
d0:1c:1b:3a:ee:9d,2025-10-17 12:39:14.988,0.024,-0.045,1.035,2.93,2.686,1.831,,,,,,,-0.192,-6.685,-153.248,-11.0,-28.4,-26.393,31.08,0.22913,-0.00754,0.00989,-0.97327,
d0:1c:1b:3a:ee:9d,2025-10-17 12:39:14.988,0.026,-0.043,1.032,3.052,4.211,1.16,,,,,,,-0.165,-6.652,-153.237,-11.0,-28.4,-26.393,31.08,0.22913,-0.00754,0.00989,-0.97327,
d0:1c:1b:3a:ee:9d,2025-10-17 12:39:14.988,0.017,-0.04,1.03,3.052,6.348,0.549,,,,,,,-0.137,-6.597,-153.232,-11.0,-28.4,-26.393,31.08,0.22913,-0.00754,0.00989,-0.97327,
d0:1c:1b:3a:ee:9d,2025-10-17 12:39:14.988,0.002,-0.037,1.025,3.052,7.08,0.122,,,,,,,-0.11,-6.526,-153.232,-11.0,-28.4,-26.393,31.08,0.22913,-0.00754,0.00989,-0.97327,
d0:1c:1b:3a:ee:9d,2025-10-17 12:39:14.988,-0.008,-0.033,1.019,2.808,6.104,0.122,,,,,,,-0.088,-6.46,-153.232,-11.0,-28.4,-26.393,31.08,0.22913,-0.00754,0.00989,-0.97327,
