Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.177,0.085,1.042,-2.075,3.784,2.38,,,,,,,7.251,-16.282,-161.757,-11.8,-30.1,-31.113,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.166,0.082,1.039,0.366,2.747,2.563,,,,,,,7.234,-16.254,-161.724,-11.8,-30.1,-31.113,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.163,0.083,1.026,1.465,1.038,2.625,,,,,,,7.234,-16.238,-161.697,-11.8,-30.1,-31.113,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.164,0.082,1.012,1.831,-0.061,2.625,,,,,,,7.24,-16.238,-161.669,-11.8,-30.1,-31.113,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.166,0.082,1.0,1.465,-0.854,2.686,,,,,,,7.251,-16.249,-161.647,-11.8,-30.1,-31.113,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.168,0.086,0.987,0.0,-1.892,2.747,,,,,,,7.245,-16.265,-161.62,-11.8,-30.1,-31.113,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.172,0.086,0.98,-1.953,-1.709,2.747,,,,,,,7.224,-16.293,-161.598,-11.8,-30.1,-31.113,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.176,0.083,0.981,-3.601,-1.038,2.38,,,,,,,7.185,-16.309,-161.57,-11.8,-30.1,-31.113,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.178,0.081,0.987,-4.883,0.122,1.648,,,,,,,7.136,-16.315,-161.554,-11.8,-30.1,-31.113,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.178,0.08,0.997,-6.104,0.977,1.099,,,,,,,7.07,-16.309,-161.543,-11.8,-30.1,-31.113,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.18,0.077,1.006,-6.287,0.916,0.488,,,,,,,6.998,-16.304,-161.532,-11.8,-30.1,-31.113,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.181,0.072,1.018,-5.493,1.465,0.244,,,,,,,6.932,-16.293,-161.526,-11.8,-30.1,-31.113,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.179,0.07,1.026,-4.517,2.625,0.122,,,,,,,6.877,-16.271,-161.526,-12.4,-29.0,-31.633,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.176,0.068,1.029,-3.357,3.296,0.0,,,,,,,6.828,-16.243,-161.521,-12.4,-29.0,-31.633,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.173,0.065,1.028,-2.258,3.662,-0.061,,,,,,,6.795,-16.21,-161.521,-12.4,-29.0,-31.633,29.35,0.15839,-0.08109,-0.07172,-0.98138,
d0:1c:1b:3a:ee:9d,2025-10-17 13:30:03.603,0.171,0.066,1.021,-1.77,3.601,-0.061,,,,,,,6.768,-16.172,-161.516,-12.4,-29.0,-31.633,29.35,0.15839,-0.08109,-0.07172,-0.98138,
