Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 00:19:06.620,0.038,0.056,1.018,-11.536,15.076,4.517,,,,,,,4.785,-9.558,120.97,-0.5,-12.7,-27.287,30.67,-0.49753,-0.05566,-0.04379,-0.86447,
d0:1c:1b:3a:ee:9d,2015-01-01 00:19:06.620,0.032,0.051,1.009,-11.353,11.658,3.54,,,,,,,4.669,-9.426,121.036,-0.5,-12.7,-27.287,30.67,-0.49753,-0.05566,-0.04379,-0.86447,
d0:1c:1b:3a:ee:9d,2015-01-01 00:19:06.620,0.035,0.048,1.013,-12.207,9.521,3.296,,,,,,,4.543,-9.327,121.069,-0.5,-12.7,-27.287,30.67,-0.49753,-0.05566,-0.04379,-0.86447,
d0:1c:1b:3a:ee:9d,2015-01-01 00:19:06.620,0.03,0.051,1.018,-14.587,8.972,4.883,,,,,,,4.406,-9.24,121.13,-0.5,-12.7,-27.287,30.67,-0.49753,-0.05566,-0.04379,-0.86447,
d0:1c:1b:3a:ee:9d,2015-01-01 00:19:06.620,0.037,0.048,1.013,-17.029,8.301,5.737,,,,,,,4.241,-9.152,121.19,0.5,-10.6,-25.34,30.67,-0.49753,-0.05566,-0.04379,-0.86447,
d0:1c:1b:3a:ee:9d,2015-01-01 00:19:06.620,0.042,0.037,1.012,-18.005,10.01,6.958,,,,,,,4.059,-9.069,121.267,0.5,-10.6,-25.34,30.67,-0.49753,-0.05566,-0.04379,-0.86447,
d0:1c:1b:3a:ee:9d,2015-01-01 00:19:06.620,0.045,0.035,1.02,-17.639,12.756,6.897,,,,,,,3.873,-8.954,121.344,0.5,-10.6,-25.34,30.67,-0.49753,-0.05566,-0.04379,-0.86447,
d0:1c:1b:3a:ee:9d,2015-01-01 00:19:06.620,0.051,0.037,1.025,-17.09,14.648,6.836,,,,,,,3.697,-8.822,121.432,0.5,-10.6,-25.34,30.67,-0.49753,-0.05566,-0.04379,-0.86447,
d0:1c:1b:3a:ee:9d,2015-01-01 00:19:06.620,0.041,0.028,1.024,-15.686,17.212,7.568,,,,,,,3.521,-8.663,121.503,0.5,-10.6,-25.34,30.67,-0.49753,-0.05566,-0.04379,-0.86447,
d0:1c:1b:3a:ee:9d,2015-01-01 00:19:06.620,0.018,0.019,1.018,-13.733,16.113,8.362,,,,,,,3.373,-8.492,121.608,0.5,-10.6,-25.34,30.67,-0.49753,-0.05566,-0.04379,-0.86447,
d0:1c:1b:3a:ee:9d,2015-01-01 00:19:06.620,0.014,0.021,1.019,-11.902,10.071,7.019,,,,,,,3.241,-8.366,121.69,0.5,-10.6,-25.34,30.67,-0.49753,-0.05566,-0.04379,-0.86447,
