Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.195,0.201,-0.155,0.959,1.526,-0.366,1.221,,,,,,,-7.07,-18.869,-179.841,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.195,0.213,-0.157,0.96,1.709,-2.502,1.16,,,,,,,-7.064,-18.88,-179.819,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.195,0.233,-0.154,0.974,1.953,-4.578,-0.244,,,,,,,-7.053,-18.918,-179.813,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.195,0.243,-0.146,0.988,1.282,-4.822,-1.16,,,,,,,-7.042,-18.968,-179.813,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.237,-0.146,0.995,0.793,-5.188,-1.282,,,,,,,-7.037,-19.017,-179.819,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.229,-0.144,0.99,-0.244,-8.118,-2.686,,,,,,,-7.042,-19.089,-179.83,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.238,-0.139,0.986,-1.221,-10.193,-3.723,,,,,,,-7.053,-19.188,-179.852,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.256,-0.145,0.988,0.122,-7.751,-4.456,,,,,,,-7.059,-19.286,-179.879,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.256,-0.153,0.997,1.404,-2.136,-3.601,,,,,,,-7.048,-19.341,-179.918,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.234,-0.152,1.0,1.526,4.456,-1.587,,,,,,,-7.037,-19.33,-179.945,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.205,-0.149,0.988,0.793,7.263,-0.488,,,,,,,-7.026,-19.27,-179.962,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.186,-0.146,0.977,0.366,5.371,0.061,,,,,,,-7.026,-19.204,-179.967,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.183,-0.141,0.97,0.0,1.953,-0.061,,,,,,,-7.031,-19.166,-179.978,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.191,-0.139,0.968,-0.366,-2.686,0.0,,,,,,,-7.037,-19.171,-179.973,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.205,-0.136,0.978,-0.061,-3.662,-1.343,,,,,,,-7.048,-19.215,-179.978,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.216,-0.135,0.994,0.366,-3.357,-2.014,,,,,,,-7.053,-19.248,-179.995,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.209,-0.14,1.006,0.61,-2.319,-0.488,,,,,,,-7.048,-19.281,179.989,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.205,-0.148,1.01,2.014,-2.319,0.122,,,,,,,-7.048,-19.303,179.995,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.211,-0.156,1.011,3.662,-2.319,0.854,,,,,,,-7.026,-19.325,-179.989,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.217,-0.157,1.01,4.761,-2.502,2.197,,,,,,,-6.993,-19.347,-179.967,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
d0:1c:1b:3a:ee:9d,2015-01-01 01:01:37.615,0.217,-0.155,1.003,5.554,-2.93,2.441,,,,,,,-6.954,-19.374,-179.945,-3.9,-31.9,-33.04,30.23,0.00653,0.10989,-0.07056,0.99136,
