Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.196,0.146,0.996,0.732,-0.732,0.61,,,,,,,11.453,-15.848,-162.85,-13.5,-30.6,-30.147,29.85,-0.15457,0.0687,0.10233,0.98022,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.197,0.147,0.994,0.366,0.061,0.427,,,,,,,11.453,-15.853,-162.845,-13.5,-30.6,-30.147,29.85,-0.15457,0.0687,0.10233,0.98022,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.197,0.146,0.991,0.0,0.732,0.427,,,,,,,11.448,-15.853,-162.839,-13.5,-30.6,-30.147,29.85,-0.15457,0.0687,0.10233,0.98022,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.196,0.145,0.988,-0.61,1.221,0.549,,,,,,,11.437,-15.842,-162.834,-13.5,-30.6,-30.147,29.85,-0.15457,0.0687,0.10233,0.98022,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.189,0.14,0.989,-0.61,1.404,0.977,,,,,,,11.437,-15.837,-162.834,-13.5,-30.6,-30.147,29.85,-0.15457,0.0687,0.10233,0.98022,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.185,0.14,0.993,-0.427,0.366,0.977,,,,,,,11.398,-15.859,-162.834,-13.5,-30.6,-30.147,29.85,-0.15457,0.0687,0.10233,0.98022,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.188,0.142,0.999,-0.122,-1.221,0.671,,,,,,,11.398,-15.859,-162.834,-13.5,-30.6,-30.147,29.85,-0.15457,0.0687,0.10233,0.98022,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.194,0.142,1.006,0.549,-1.709,0.732,,,,,,,11.382,-15.87,-162.828,-13.5,-30.6,-30.147,29.85,-0.15457,0.0687,0.10233,0.98022,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.198,0.143,1.01,1.465,-1.099,0.61,,,,,,,11.382,-15.87,-162.828,-13.5,-30.6,-30.147,29.85,-0.15457,0.0687,0.10233,0.98022,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.199,0.146,1.009,1.831,-0.122,0.427,,,,,,,11.371,-15.875,-162.828,-13.5,-30.6,-30.147,29.85,-0.15457,0.0687,0.10233,0.98022,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.196,0.147,1.003,1.953,0.977,0.305,,,,,,,11.371,-15.875,-162.828,-13.5,-30.6,-30.147,29.85,-0.15457,0.0687,0.10233,0.98022,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.193,0.147,0.994,1.648,1.709,0.061,,,,,,,11.36,-15.875,-162.828,-13.5,-30.6,-30.147,29.85,-0.15457,0.0687,0.10233,0.98022,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.189,0.148,0.985,0.793,2.075,0.061,,,,,,,11.36,-15.875,-162.828,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.183,0.145,0.979,-0.061,1.709,0.305,,,,,,,11.354,-15.881,-162.828,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.18,0.141,0.979,-0.549,0.793,1.038,,,,,,,11.354,-15.881,-162.828,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.181,0.139,0.985,-0.488,-0.244,1.343,,,,,,,11.349,-15.886,-162.828,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.188,0.139,0.995,0.183,-1.77,1.038,,,,,,,11.349,-15.886,-162.828,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.196,0.142,1.006,0.732,-2.319,0.549,,,,,,,11.343,-15.886,-162.828,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.202,0.146,1.016,1.221,-1.038,0.305,,,,,,,11.343,-15.886,-162.834,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:12.888,0.199,0.146,1.017,1.831,1.16,0.183,,,,,,,11.338,-15.892,-162.834,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.193,0.145,1.009,2.197,2.441,0.0,,,,,,,11.343,-15.881,-162.828,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.187,0.145,0.997,2.136,2.747,-0.122,,,,,,,11.36,-15.853,-162.828,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.18,0.145,0.985,1.404,2.258,-0.061,,,,,,,11.376,-15.831,-162.823,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.177,0.144,0.977,0.854,0.549,0.244,,,,,,,11.382,-15.82,-162.823,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.181,0.143,0.976,0.305,-0.732,0.732,,,,,,,11.382,-15.82,-162.817,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.188,0.144,0.98,-0.183,-1.953,0.732,,,,,,,11.376,-15.837,-162.812,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.198,0.146,0.988,-0.488,-2.441,0.183,,,,,,,11.371,-15.864,-162.812,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.203,0.147,0.998,-0.61,-1.404,-0.183,,,,,,,11.36,-15.886,-162.817,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.203,0.146,1.004,-0.427,0.305,-0.122,,,,,,,11.354,-15.886,-162.823,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.2,0.144,1.004,-0.366,1.587,0.0,,,,,,,11.343,-15.875,-162.823,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.195,0.142,1.001,-0.305,2.136,0.0,,,,,,,11.338,-15.859,-162.817,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.189,0.14,0.998,-0.061,2.258,0.183,,,,,,,11.332,-15.837,-162.812,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.183,0.14,0.995,0.0,1.526,0.366,,,,,,,11.327,-15.82,-162.806,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.183,0.14,0.993,0.549,-0.366,0.366,,,,,,,11.327,-15.815,-162.801,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.192,0.143,0.994,0.854,-2.258,0.122,,,,,,,11.327,-15.831,-162.806,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.201,0.146,0.998,0.488,-2.075,0.061,,,,,,,11.332,-15.859,-162.806,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
d0:1c:1b:3a:ee:9d,2025-10-17 12:58:13.393,0.203,0.146,1.001,0.183,0.0,0.0,,,,,,,11.332,-15.87,-162.812,-13.5,-30.6,-30.147,29.85,-0.15558,0.06873,0.1019,0.9801,
