Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 01:54:05.005,0.004,0.034,0.995,-6.287,5.493,-16.785,,,,,,,5.032,-9.086,-95.158,4.5,-38.6,-31.313,30.78,0.70981,0.00516,-0.0329,-0.70352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:54:05.005,0.005,0.039,0.997,-7.202,1.953,-14.771,,,,,,,4.96,-9.042,-95.306,4.5,-38.6,-31.313,30.78,0.70981,0.00516,-0.0329,-0.70352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:54:05.005,0.002,0.042,0.996,-8.85,1.099,-13.184,,,,,,,4.883,-9.02,-95.488,4.5,-38.6,-31.313,30.78,0.70981,0.00516,-0.0329,-0.70352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:54:05.005,-0.006,0.043,0.993,-11.353,1.77,-10.742,,,,,,,4.779,-8.998,-95.603,4.5,-38.6,-31.313,30.78,0.70981,0.00516,-0.0329,-0.70352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:54:05.005,-0.016,0.037,0.991,-13.428,2.991,-6.714,,,,,,,4.653,-8.97,-95.729,4.5,-38.6,-31.313,30.78,0.70981,0.00516,-0.0329,-0.70352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:54:05.005,-0.039,0.029,0.992,-14.404,5.066,-1.282,,,,,,,4.504,-8.926,-95.768,4.5,-38.6,-31.313,30.78,0.70981,0.00516,-0.0329,-0.70352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:54:05.005,-0.063,0.018,1.006,-14.038,5.798,8.362,,,,,,,4.356,-8.871,-95.768,4.5,-38.6,-31.313,30.78,0.70981,0.00516,-0.0329,-0.70352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:54:05.005,-0.09,0.0,1.022,-13.55,7.629,21.179,,,,,,,4.202,-8.817,-95.609,4.5,-38.6,-31.313,30.78,0.70981,0.00516,-0.0329,-0.70352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:54:05.005,-0.115,-0.017,1.03,-13.245,8.179,34.973,,,,,,,4.048,-8.745,-95.361,4.5,-38.6,-31.313,30.78,0.70981,0.00516,-0.0329,-0.70352,
d0:1c:1b:3a:ee:9d,2015-01-01 01:54:05.005,-0.139,-0.024,1.031,-13.367,7.385,49.011,,,,,,,3.889,-8.69,-94.927,4.5,-38.6,-31.313,30.78,0.70981,0.00516,-0.0329,-0.70352,
