Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:27.680,-0.011,0.053,1.023,-0.549,2.258,-0.183,,,,,,,4.724,-5.054,110.457,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:27.680,-0.014,0.052,1.021,-0.793,3.418,-0.549,,,,,,,4.713,-5.032,110.468,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:27.680,-0.024,0.049,1.018,-0.977,4.211,-0.671,,,,,,,4.702,-4.993,110.462,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:27.680,-0.033,0.045,1.015,-0.977,3.723,-0.61,,,,,,,4.691,-4.96,110.473,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.038,0.042,1.015,-0.977,2.014,0.0,,,,,,,4.68,-4.927,110.473,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.035,0.042,1.017,-1.038,-0.061,0.732,,,,,,,4.664,-4.927,110.49,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.025,0.041,1.023,-0.671,-1.526,1.831,,,,,,,4.658,-4.938,110.5,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.017,0.042,1.03,-0.366,-1.282,2.197,,,,,,,4.653,-4.966,110.533,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.017,0.045,1.034,-0.244,-0.061,2.319,,,,,,,4.647,-4.971,110.555,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.024,0.046,1.034,0.0,0.488,2.502,,,,,,,4.642,-4.977,110.594,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.038,0.043,1.032,0.305,0.549,3.662,,,,,,,4.642,-4.977,110.627,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.048,0.038,1.03,0.732,-0.854,5.92,,,,,,,4.653,-4.988,110.687,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.053,0.031,1.027,0.916,-2.441,10.315,,,,,,,4.658,-5.01,110.764,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.068,0.024,1.029,0.854,-2.441,17.822,,,,,,,4.669,-5.048,110.918,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.1,0.012,1.034,1.404,-0.305,28.564,,,,,,,4.686,-5.081,111.149,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.143,-0.004,1.043,3.479,0.793,41.687,,,,,,,4.719,-5.103,111.522,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.177,-0.013,1.055,6.104,0.488,55.969,,,,,,,4.774,-5.131,112.011,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.2,-0.023,1.07,8.667,1.343,76.233,,,,,,,4.861,-5.169,112.681,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.244,-0.027,1.075,9.888,3.296,99.304,,,,,,,4.971,-5.202,113.571,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.288,-0.03,1.063,11.23,0.854,123.718,,,,,,,5.098,-5.262,114.708,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.299,-0.041,1.042,12.024,-7.629,148.682,,,,,,,5.235,-5.394,116.076,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.291,-0.047,1.029,12.39,-14.709,171.57,,,,,,,5.383,-5.636,117.691,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.259,-0.042,1.019,12.329,-21.484,188.232,,,,,,,5.521,-5.96,119.482,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.2,-0.022,0.997,11.108,-28.076,197.266,,,,,,,5.641,-6.367,121.404,-0.9,-6.1,-21.827,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.131,0.011,0.978,7.385,-28.564,198.853,,,,,,,5.718,-6.812,123.36,0.1,-11.8,-23.627,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
d0:1c:1b:3a:ee:9d,2015-01-01 00:15:28.100,-0.069,0.022,0.973,5.798,-25.696,196.96,,,,,,,5.757,-7.251,125.316,0.1,-11.8,-23.627,30.72,-0.57031,-0.01019,-0.03262,-0.82065,
