Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 13:57:34.513,-0.038,-0.035,1.047,-3.662,13.55,-22.4,,,,,,,-0.78,-4.268,-101.838,-53.3,-10.4,-23.727,28.5,-0.64737,-0.00464,-0.00583,0.76205,
d0:1c:1b:3a:ee:9d,2025-10-17 13:57:34.513,-0.045,-0.031,1.024,-5.005,13.855,-23.132,,,,,,,-0.84,-4.136,-102.074,-53.3,-10.4,-23.727,28.5,-0.64737,-0.00464,-0.00583,0.76205,
d0:1c:1b:3a:ee:9d,2025-10-17 13:57:34.513,-0.045,-0.036,1.003,-6.287,12.207,-22.827,,,,,,,-0.912,-4.016,-102.31,-53.3,-10.4,-23.727,28.5,-0.64737,-0.00464,-0.00583,0.76205,
d0:1c:1b:3a:ee:9d,2025-10-17 13:57:34.513,-0.046,-0.036,1.0,-7.812,13.184,-22.034,,,,,,,-1.0,-3.9,-102.541,-53.3,-10.4,-23.727,28.5,-0.64737,-0.00464,-0.00583,0.76205,
d0:1c:1b:3a:ee:9d,2025-10-17 13:57:34.513,-0.052,-0.031,1.0,-10.132,15.076,-20.508,,,,,,,-1.104,-3.768,-102.761,-52.8,-10.7,-25.947,28.5,-0.64737,-0.00464,-0.00583,0.76205,
d0:1c:1b:3a:ee:9d,2025-10-17 13:57:34.513,-0.062,-0.028,0.989,-13.855,16.296,-18.433,,,,,,,-1.241,-3.615,-102.958,-52.8,-10.7,-25.947,28.5,-0.64737,-0.00464,-0.00583,0.76205,
d0:1c:1b:3a:ee:9d,2025-10-17 13:57:34.513,-0.082,-0.032,0.966,-18.188,15.503,-16.052,,,,,,,-1.417,-3.466,-103.14,-52.8,-10.7,-25.947,28.5,-0.64737,-0.00464,-0.00583,0.76205,
d0:1c:1b:3a:ee:9d,2025-10-17 13:57:34.513,-0.086,-0.045,0.945,-22.217,8.911,-13.306,,,,,,,-1.637,-3.345,-103.293,-52.8,-10.7,-25.947,28.5,-0.64737,-0.00464,-0.00583,0.76205,
d0:1c:1b:3a:ee:9d,2025-10-17 13:57:34.513,-0.073,-0.069,0.967,-21.729,4.883,-10.803,,,,,,,-1.873,-3.296,-103.414,-52.8,-10.7,-25.947,28.5,-0.64737,-0.00464,-0.00583,0.76205,
d0:1c:1b:3a:ee:9d,2025-10-17 13:57:34.513,-0.072,-0.09,1.038,-15.076,7.385,-8.179,,,,,,,-2.071,-3.241,-103.513,-52.8,-10.7,-25.947,28.5,-0.64737,-0.00464,-0.00583,0.76205,
d0:1c:1b:3a:ee:9d,2025-10-17 13:57:34.513,-0.081,-0.093,1.119,-6.531,6.165,-7.751,,,,,,,-2.181,-3.175,-103.596,-52.8,-10.7,-25.947,28.5,-0.64737,-0.00464,-0.00583,0.76205,
