Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.082,-0.009,1.023,-0.305,0.854,-1.221,,,,,,,2.719,-12.881,38.101,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.075,-0.009,1.028,-0.183,0.854,-1.282,,,,,,,2.719,-12.87,38.084,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.072,-0.011,1.031,0.305,0.122,-1.282,,,,,,,2.719,-12.87,38.117,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.076,-0.012,1.032,0.916,-0.793,-1.465,,,,,,,2.73,-12.87,38.101,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.079,-0.012,1.034,1.709,-0.61,-1.831,,,,,,,2.741,-12.887,38.134,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.083,-0.013,1.037,2.747,0.061,-1.953,,,,,,,2.769,-12.887,38.112,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.078,-0.01,1.039,3.723,1.953,-2.502,,,,,,,2.807,-12.881,38.134,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.067,-0.01,1.036,4.517,2.869,-2.563,,,,,,,2.851,-12.854,38.106,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.063,-0.011,1.031,5.127,2.075,-2.686,,,,,,,2.9,-12.838,38.128,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.059,-0.011,1.029,5.615,1.892,-2.319,,,,,,,2.961,-12.816,38.095,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.062,-0.01,1.03,6.287,1.282,-1.587,,,,,,,3.021,-12.805,38.128,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.061,-0.012,1.03,7.141,2.93,-1.282,,,,,,,3.087,-12.783,38.112,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.051,-0.015,1.029,7.69,3.235,-0.732,,,,,,,3.164,-12.755,38.156,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.043,-0.017,1.038,8.85,2.38,-0.366,,,,,,,3.246,-12.728,38.145,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
d0:1c:1b:3a:ee:9d,2015-01-01 00:06:47.925,0.028,-0.012,1.048,10.071,1.892,0.61,,,,,,,3.345,-12.711,38.194,-2.6,-9.4,-25.26,29.08,0.94385,0.03195,-0.04962,0.32495,
