Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.026,-0.03,1.024,-7.996,1.404,-0.549,,,,,,,-0.566,-8.08,-158.703,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.027,-0.034,1.036,-7.019,0.61,-0.366,,,,,,,-0.648,-8.075,-158.708,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.022,-0.037,1.043,-6.104,1.282,0.061,,,,,,,-0.714,-8.064,-158.714,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.018,-0.041,1.049,-4.7,1.282,0.305,,,,,,,-0.775,-8.053,-158.714,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.015,-0.043,1.053,-2.625,1.221,0.244,,,,,,,-0.813,-8.042,-158.708,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.012,-0.043,1.054,-0.671,1.16,0.244,,,,,,,-0.835,-8.031,-158.708,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.011,-0.044,1.051,1.221,0.854,0.488,,,,,,,-0.835,-8.02,-158.708,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.007,-0.045,1.048,3.113,0.793,1.099,,,,,,,-0.813,-8.015,-158.698,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.006,-0.045,1.045,4.578,0.793,2.075,,,,,,,-0.775,-8.009,-158.681,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.006,-0.043,1.042,5.859,0.732,2.991,,,,,,,-0.731,-7.998,-158.659,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.005,-0.041,1.038,6.897,0.916,3.784,,,,,,,-0.67,-7.993,-158.626,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.007,-0.04,1.035,7.935,0.61,4.211,,,,,,,-0.599,-7.982,-158.582,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.006,-0.038,1.033,8.972,0.488,4.7,,,,,,,-0.516,-7.982,-158.538,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.009,-0.033,1.032,9.399,-0.061,5.249,,,,,,,-0.428,-7.976,-158.489,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.014,-0.028,1.029,9.277,-0.427,5.798,,,,,,,-0.341,-7.982,-158.434,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.021,-0.025,1.023,9.033,-0.305,6.042,,,,,,,-0.253,-7.987,-158.379,-7.1,-25.4,-23.78,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.027,-0.024,1.019,8.667,-0.061,6.287,,,,,,,-0.17,-7.987,-158.313,-8.4,-27.2,-25.907,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.028,-0.021,1.017,8.118,0.183,6.348,,,,,,,-0.093,-7.987,-158.253,-8.4,-27.2,-25.907,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.03,-0.019,1.015,7.568,-0.122,6.287,,,,,,,-0.022,-7.987,-158.187,-8.4,-27.2,-25.907,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.035,-0.021,1.015,7.263,-0.793,6.409,,,,,,,0.049,-7.993,-158.126,-8.4,-27.2,-25.907,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.042,-0.021,1.02,7.141,-1.16,6.531,,,,,,,0.115,-8.004,-158.06,-8.4,-27.2,-25.907,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.047,-0.021,1.026,7.263,-1.16,6.104,,,,,,,0.181,-8.015,-158.0,-8.4,-27.2,-25.907,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.055,-0.019,1.032,7.751,-1.282,5.127,,,,,,,0.253,-8.026,-157.939,-8.4,-27.2,-25.907,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.06,-0.016,1.037,8.24,-0.366,3.723,,,,,,,0.33,-8.036,-157.901,-8.4,-27.2,-25.907,30.91,0.18152,-0.01636,0.00574,-0.98318,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.058,-0.011,1.036,8.362,1.038,2.319,,,,,,,0.406,-8.036,-157.868,-8.4,-27.2,-25.907,30.91,0.19092,-0.01645,0.00391,-0.98141,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.051,-0.008,1.029,8.24,1.526,1.099,,,,,,,0.483,-8.02,-157.852,-8.4,-27.2,-25.907,30.91,0.19092,-0.01645,0.00391,-0.98141,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.046,-0.006,1.02,7.935,0.916,0.0,,,,,,,0.56,-8.009,-157.852,-8.4,-27.2,-25.907,30.91,0.19092,-0.01645,0.00391,-0.98141,
d0:1c:1b:3a:ee:9d,2025-10-17 12:41:54.803,0.045,-0.004,1.014,7.385,0.0,-1.099,,,,,,,0.637,-8.009,-157.857,-8.4,-27.2,-25.907,30.91,0.19092,-0.01645,0.00391,-0.98141,
