Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.149,0.078,1.012,-1.465,-5.554,-14.221,,,,,,,8.503,-3.658,150.623,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.146,0.076,1.014,0.183,-8.24,-3.784,,,,,,,8.487,-3.719,150.529,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.13,0.075,1.02,1.77,-10.193,7.263,,,,,,,8.492,-3.818,150.546,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.113,0.074,1.03,3.357,-9.583,18.799,,,,,,,8.52,-3.939,150.667,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.111,0.075,1.042,5.005,-4.272,31.372,,,,,,,8.569,-4.043,150.914,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.123,0.078,1.048,6.592,3.357,45.41,,,,,,,8.635,-4.092,151.304,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.14,0.077,1.046,9.338,9.766,60.059,,,,,,,8.729,-4.098,151.848,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.162,0.072,1.046,13.062,13.55,76.965,,,,,,,8.866,-4.07,152.551,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.198,0.067,1.045,16.052,13.062,94.91,,,,,,,9.042,-4.059,153.43,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.229,0.063,1.041,18.494,10.925,112.976,,,,,,,9.25,-4.087,154.49,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.227,0.055,1.031,22.339,3.174,128.723,,,,,,,9.498,-4.191,155.709,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.206,0.056,1.02,25.208,-5.249,142.151,,,,,,,9.778,-4.417,157.061,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.162,0.062,1.019,28.564,-8.606,151.123,,,,,,,10.085,-4.724,158.505,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.106,0.073,1.015,30.457,-6.958,158.203,,,,,,,10.415,-5.054,160.027,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.064,0.098,1.013,27.71,3.174,164.917,,,,,,,10.728,-5.339,161.62,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.042,0.123,1.002,22.766,14.404,169.8,,,,,,,10.997,-5.532,163.295,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.047,0.139,0.976,16.541,21.301,172.668,,,,,,,11.206,-5.647,165.02,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.036,0.149,0.938,10.132,19.653,172.791,,,,,,,11.349,-5.751,166.761,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,-0.007,0.151,0.921,4.578,14.648,169.067,,,,,,,11.426,-5.894,168.475,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.0,0.159,0.921,-1.587,6.165,164.124,,,,,,,11.442,-6.092,170.129,6.1,-42.8,-25.607,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.03,0.171,0.925,-5.737,-9.521,153.809,,,,,,,11.393,-6.394,171.694,-0.5,-49.3,-26.06,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.107,0.169,0.94,-6.531,-28.015,139.099,,,,,,,11.316,-6.85,173.095,-0.5,-49.3,-26.06,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.202,0.175,0.977,-6.226,-45.288,124.695,,,,,,,11.223,-7.46,174.32,-0.5,-49.3,-26.06,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.276,0.19,1.046,-3.357,-48.279,107.849,,,,,,,11.14,-8.135,175.369,-0.5,-49.3,-26.06,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.322,0.192,1.103,2.258,-44.434,91.675,,,,,,,11.096,-8.773,176.265,-0.5,-49.3,-26.06,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.319,0.191,1.133,8.606,-31.677,75.439,,,,,,,11.113,-9.289,177.012,-0.5,-49.3,-26.06,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.292,0.181,1.131,14.709,-22.339,63.354,,,,,,,11.19,-9.662,177.643,-0.5,-49.3,-26.06,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.284,0.159,1.126,22.095,-16.541,55.359,,,,,,,11.338,-9.959,178.187,-0.5,-49.3,-26.06,30.52,0.22931,-0.00269,0.0773,0.97021,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.281,0.143,1.114,29.297,-11.047,49.316,,,,,,,11.563,-10.184,178.676,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.275,0.147,1.084,34.302,-7.568,42.053,,,,,,,11.849,-10.355,179.11,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.283,0.163,1.045,36.865,-9.216,33.325,,,,,,,12.178,-10.508,179.462,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.288,0.183,1.009,37.109,-8.911,22.949,,,,,,,12.524,-10.657,179.714,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.287,0.208,0.971,34.729,-4.7,11.353,,,,,,,12.865,-10.761,179.868,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.275,0.226,0.938,30.396,1.038,0.0,,,,,,,13.184,-10.789,179.912,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.244,0.241,0.915,23.499,10.498,-11.292,,,,,,,13.447,-10.717,179.868,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.345,0.205,0.25,0.897,17.09,16.479,-21.301,,,,,,,13.651,-10.547,179.736,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.167,0.258,0.887,11.658,17.456,-31.738,,,,,,,13.804,-10.316,179.511,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.145,0.273,0.883,5.066,11.047,-42.664,,,,,,,13.903,-10.091,179.176,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.15,0.289,0.884,-2.38,0.122,-54.26,,,,,,,13.936,-9.932,178.709,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.171,0.288,0.901,-8.423,-8.24,-64.575,,,,,,,13.909,-9.849,178.11,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.179,0.272,0.935,-12.146,-9.583,-72.083,,,,,,,13.843,-9.789,177.413,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.179,0.266,0.968,-14.771,-10.071,-78.308,,,,,,,13.744,-9.717,176.655,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.175,0.264,0.991,-16.663,-11.292,-84.29,,,,,,,13.629,-9.646,175.836,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.172,0.252,1.008,-16.968,-10.376,-89.294,,,,,,,13.502,-9.564,174.957,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.177,0.228,1.022,-14.282,-8.484,-93.567,,,,,,,13.392,-9.454,174.045,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.192,0.222,1.039,-11.169,-6.836,-99.487,,,,,,,13.31,-9.327,173.084,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.186,0.233,1.053,-8.118,-1.648,-112.427,,,,,,,13.266,-9.146,172.035,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.148,0.229,1.045,-6.226,-1.404,-125.122,,,,,,,13.25,-8.899,170.865,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.115,0.21,1.033,-3.906,-6.653,-138.306,,,,,,,13.25,-8.663,169.563,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.093,0.188,1.022,-3.906,-13.428,-146.973,,,,,,,13.266,-8.459,168.135,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.072,0.158,0.995,-5.737,-18.799,-150.635,,,,,,,13.266,-8.306,166.641,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.066,0.136,0.953,-9.644,-25.818,-152.222,,,,,,,13.239,-8.207,165.114,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.068,0.133,0.924,-17.212,-31.86,-152.466,,,,,,,13.151,-8.174,163.559,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.07,0.131,0.916,-25.452,-31.555,-151.123,,,,,,,12.975,-8.174,162.004,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.083,0.124,0.926,-32.593,-25.085,-146.545,,,,,,,12.728,-8.152,160.494,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.081,0.124,0.96,-39.001,-11.719,-139.526,,,,,,,12.404,-8.047,159.055,-0.5,-49.3,-26.06,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.014,0.13,1.011,-43.152,2.686,-131.348,,,,,,,12.025,-7.817,157.725,3.7,-42.8,-23.807,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.072,0.134,1.045,-42.725,6.287,-125.366,,,,,,,11.613,-7.52,156.478,3.7,-42.8,-23.807,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.122,0.135,1.042,-40.405,-2.991,-123.657,,,,,,,11.217,-7.278,155.264,3.7,-42.8,-23.807,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.128,0.127,1.023,-37.598,-16.052,-122.559,,,,,,,10.844,-7.169,154.034,3.7,-42.8,-23.807,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.12,0.111,1.011,-34.485,-27.344,-120.483,,,,,,,10.497,-7.185,152.803,3.7,-42.8,-23.807,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.112,0.104,1.006,-32.349,-35.95,-117.126,,,,,,,10.179,-7.317,151.578,3.7,-42.8,-23.807,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.089,0.104,0.999,-32.959,-38.818,-110.413,,,,,,,9.877,-7.515,150.397,3.7,-42.8,-23.807,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.069,0.103,0.978,-36.133,-36.255,-100.159,,,,,,,9.553,-7.734,149.304,3.7,-42.8,-23.807,30.52,0.0206,0.03015,0.08755,0.99545,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.06,0.101,0.97,-40.161,-29.846,-86.182,,,,,,,9.185,-7.927,148.337,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.046,0.095,1.003,-41.992,-17.822,-71.045,,,,,,,8.789,-8.053,147.535,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.062,0.087,1.053,-41.992,-4.761,-56.824,,,,,,,8.383,-8.075,146.898,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.119,0.074,1.091,-38.757,4.028,-44.678,,,,,,,7.987,-8.009,146.404,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.157,0.056,1.09,-32.166,0.0,-34.79,,,,,,,7.641,-7.938,146.025,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.151,0.038,1.077,-23.254,-12.695,-25.208,,,,,,,7.372,-7.976,145.723,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.119,0.031,1.08,-14.832,-23.132,-15.259,,,,,,,7.185,-8.141,145.508,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.065,0.025,1.094,-5.859,-28.809,-4.395,,,,,,,7.086,-8.399,145.388,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.011,0.028,1.111,1.587,-26.733,6.653,,,,,,,7.064,-8.685,145.382,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.025,0.038,1.124,7.751,-17.395,17.273,,,,,,,7.103,-8.915,145.481,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,0.026,0.043,1.125,13.733,-4.7,28.198,,,,,,,7.202,-9.047,145.706,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:17.705,-0.006,0.043,1.114,18.555,9.827,43.274,,,,,,,7.344,-9.058,146.069,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:18.090,-0.05,0.036,1.086,22.644,22.522,62.683,,,,,,,7.52,-8.948,146.629,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:18.090,-0.101,0.028,1.042,24.719,29.907,82.886,,,,,,,7.718,-8.767,147.393,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:18.090,-0.158,0.029,1.002,24.414,30.945,101.013,,,,,,,7.921,-8.569,148.359,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:18.090,-0.182,0.028,0.973,24.414,23.682,119.629,,,,,,,8.113,-8.432,149.496,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
d0:1c:1b:3a:ee:9d,2015-01-01 02:04:18.090,-0.171,0.014,0.972,27.039,16.052,137.146,,,,,,,8.317,-8.394,150.798,3.7,-42.8,-23.807,30.52,0.24393,0.02856,0.0752,0.9664,
