Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.153,-0.111,1.028,-2.441,-0.244,2.686,,,,,,,-4.62,-14.711,-152.254,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.153,-0.112,1.029,-1.648,1.343,2.747,,,,,,,-4.653,-14.7,-152.227,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.149,-0.113,1.022,-0.854,2.38,2.502,,,,,,,-4.669,-14.678,-152.243,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.146,-0.111,1.013,-0.488,2.625,2.563,,,,,,,-4.691,-14.656,-152.221,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.143,-0.11,1.003,-0.793,3.052,2.93,,,,,,,-4.702,-14.623,-152.232,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.134,-0.112,0.989,-2.502,3.296,3.479,,,,,,,-4.73,-14.59,-152.205,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.127,-0.117,0.978,-4.028,0.977,4.028,,,,,,,-4.774,-14.562,-152.205,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.13,-0.118,0.985,-5.127,-1.038,4.578,,,,,,,-4.834,-14.562,-152.161,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.142,-0.115,0.999,-6.042,-1.587,4.883,,,,,,,-4.905,-14.573,-152.15,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.148,-0.116,1.008,-6.897,-0.244,5.066,,,,,,,-4.982,-14.579,-152.1,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.146,-0.121,1.011,-7.324,1.343,5.188,,,,,,,-5.065,-14.568,-152.078,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.139,-0.125,1.008,-7.202,1.77,4.883,,,,,,,-5.153,-14.546,-152.029,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.136,-0.128,1.003,-6.836,0.0,4.333,,,,,,,-5.235,-14.535,-152.018,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.135,-0.13,1.002,-6.714,-3.174,3.723,,,,,,,-5.317,-14.546,-151.979,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.138,-0.134,1.003,-6.714,-4.517,3.479,,,,,,,-5.394,-14.584,-151.974,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.058,0.147,-0.137,1.004,-6.653,-5.249,3.174,,,,,,,-5.471,-14.634,-151.935,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.473,0.157,-0.139,1.008,-6.958,-3.967,2.991,,,,,,,-5.554,-14.678,-151.93,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.473,0.16,-0.141,1.016,-6.592,-1.038,2.747,,,,,,,-5.63,-14.7,-151.902,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.473,0.154,-0.144,1.022,-5.493,1.404,2.625,,,,,,,-5.702,-14.694,-151.908,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.473,0.148,-0.145,1.024,-4.272,2.563,2.625,,,,,,,-5.762,-14.672,-151.88,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.473,0.147,-0.147,1.021,-3.235,2.991,2.502,,,,,,,-5.806,-14.639,-151.897,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.473,0.148,-0.15,1.02,-2.258,3.784,2.502,,,,,,,-5.845,-14.606,-151.875,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.473,0.144,-0.149,1.021,-0.977,4.395,2.563,,,,,,,-5.867,-14.562,-151.891,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.473,0.138,-0.145,1.018,0.0,3.479,2.502,,,,,,,-5.883,-14.518,-151.87,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
d0:1c:1b:3a:ee:9d,2025-10-17 13:32:43.473,0.136,-0.144,1.01,0.488,1.587,2.38,,,,,,,-5.883,-14.491,-151.886,-10.7,-27.9,-30.36,29.33,0.23529,-0.08224,0.02631,-0.96802,
