Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 00:55:34.055,0.312,-0.189,0.973,6.958,0.854,2.93,,,,,,,-9.124,-23.527,12.59,-5.6,-25.2,-34.367,30.8,0.97992,-0.07993,-0.15787,0.09125,
d0:1c:1b:3a:ee:9d,2015-01-01 00:55:34.055,0.322,-0.19,0.955,7.202,-0.732,2.686,,,,,,,-9.075,-23.522,12.623,-5.6,-25.2,-34.367,30.8,0.97992,-0.07993,-0.15787,0.09125,
d0:1c:1b:3a:ee:9d,2015-01-01 00:55:34.055,0.333,-0.189,0.942,7.263,-2.93,1.16,,,,,,,-9.014,-23.544,12.645,-5.6,-25.2,-34.367,30.8,0.97992,-0.07993,-0.15787,0.09125,
d0:1c:1b:3a:ee:9d,2015-01-01 00:55:34.055,0.352,-0.188,0.941,7.568,-4.211,-0.427,,,,,,,-8.948,-23.577,12.656,-5.6,-25.2,-34.367,30.8,0.97992,-0.07993,-0.15787,0.09125,
d0:1c:1b:3a:ee:9d,2015-01-01 00:55:34.055,0.366,-0.187,0.95,8.545,-2.869,-0.122,,,,,,,-8.877,-23.621,12.656,-5.6,-25.2,-34.367,30.8,0.97992,-0.07993,-0.15787,0.09125,
d0:1c:1b:3a:ee:9d,2015-01-01 00:55:34.055,0.36,-0.187,0.967,10.864,0.122,2.014,,,,,,,-8.789,-23.632,12.667,-5.6,-25.2,-34.367,30.8,0.97992,-0.07993,-0.15787,0.09125,
d0:1c:1b:3a:ee:9d,2015-01-01 00:55:34.055,0.339,-0.189,0.995,13.855,4.395,5.188,,,,,,,-8.679,-23.599,12.706,-5.6,-25.2,-34.367,30.8,0.97992,-0.07993,-0.15787,0.09125,
d0:1c:1b:3a:ee:9d,2015-01-01 00:55:34.055,0.319,-0.193,1.011,17.517,7.751,7.935,,,,,,,-8.547,-23.527,12.766,-5.6,-25.2,-34.367,30.8,0.97992,-0.07993,-0.15787,0.09125,
d0:1c:1b:3a:ee:9d,2015-01-01 00:55:34.055,0.306,-0.19,1.008,20.386,7.935,9.155,,,,,,,-8.383,-23.434,12.843,-5.6,-25.2,-34.367,30.8,0.97992,-0.07993,-0.15787,0.09125,
d0:1c:1b:3a:ee:9d,2015-01-01 00:55:34.055,0.29,-0.183,0.995,20.752,7.385,9.766,,,,,,,-8.212,-23.346,12.931,-5.6,-25.2,-34.367,30.8,0.97992,-0.07993,-0.15787,0.09125,
