Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.092,-0.022,1.01,6.592,-0.732,0.488,,,,,,,0.258,-12.695,-168.992,-9.1,-19.9,-30.793,30.44,0.09299,-0.05029,0.00748,-0.99432,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.095,-0.021,1.008,5.981,-1.892,0.488,,,,,,,0.313,-12.711,-168.986,-9.1,-19.9,-30.793,30.44,0.09299,-0.05029,0.00748,-0.99432,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.098,-0.02,1.01,5.31,-2.136,0.427,,,,,,,0.368,-12.733,-168.986,-9.1,-19.9,-30.793,30.44,0.09299,-0.05029,0.00748,-0.99432,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.099,-0.019,1.008,4.272,-1.77,0.549,,,,,,,0.406,-12.755,-168.981,-9.1,-19.9,-30.793,30.44,0.09299,-0.05029,0.00748,-0.99432,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.097,-0.019,1.005,3.113,-1.16,0.732,,,,,,,0.434,-12.772,-168.975,-9.1,-19.9,-30.793,30.44,0.09299,-0.05029,0.00748,-0.99432,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.094,-0.02,1.0,1.709,-0.916,0.977,,,,,,,0.45,-12.783,-168.964,-9.1,-19.9,-30.793,30.44,0.09299,-0.05029,0.00748,-0.99432,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.092,-0.022,0.997,0.671,-1.648,0.977,,,,,,,0.456,-12.799,-168.959,-9.1,-19.9,-30.793,30.44,0.09299,-0.05029,0.00748,-0.99432,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.094,-0.026,1.0,0.671,-2.563,0.732,,,,,,,0.456,-12.821,-168.948,-9.1,-19.9,-30.793,30.44,0.09299,-0.05029,0.00748,-0.99432,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.098,-0.026,1.01,0.732,-3.845,0.488,,,,,,,0.456,-12.854,-168.942,-9.1,-19.9,-30.793,30.44,0.09299,-0.05029,0.00748,-0.99432,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.107,-0.022,1.022,0.549,-4.333,0.183,,,,,,,0.456,-12.898,-168.942,-9.1,-19.9,-30.793,30.44,0.09299,-0.05029,0.00748,-0.99432,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.113,-0.021,1.032,0.488,-3.113,0.061,,,,,,,0.456,-12.942,-168.942,-9.1,-19.9,-30.793,30.44,0.09299,-0.05029,0.00748,-0.99432,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.114,-0.023,1.036,0.671,-1.099,0.244,,,,,,,0.45,-12.964,-168.942,-9.1,-19.9,-30.793,30.44,0.09299,-0.05029,0.00748,-0.99432,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.111,-0.025,1.032,0.854,0.305,0.366,,,,,,,0.456,-12.969,-168.937,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.107,-0.025,1.024,0.671,0.916,0.305,,,,,,,0.456,-12.958,-168.937,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.102,-0.027,1.015,0.854,0.061,0.183,,,,,,,0.456,-12.958,-168.937,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:45.928,0.104,-0.029,1.01,1.16,-1.526,0.0,,,,,,,0.461,-12.964,-168.937,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:46.348,0.107,-0.029,1.012,1.099,-2.136,0.122,,,,,,,0.467,-12.986,-168.937,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:46.348,0.11,-0.026,1.016,0.916,-2.136,0.671,,,,,,,0.472,-13.013,-168.931,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:46.348,0.11,-0.023,1.02,0.61,-1.526,0.977,,,,,,,0.472,-13.03,-168.926,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:46.348,0.111,-0.021,1.021,0.0,-0.366,1.099,,,,,,,0.467,-13.041,-168.915,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:46.348,0.111,-0.022,1.019,-0.488,0.793,1.343,,,,,,,0.456,-13.041,-168.904,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:46.348,0.109,-0.026,1.017,-0.244,2.014,1.465,,,,,,,0.439,-13.024,-168.887,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:46.348,0.104,-0.029,1.016,0.366,2.075,1.282,,,,,,,0.434,-13.008,-168.876,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:46.348,0.101,-0.029,1.017,0.61,0.549,0.732,,,,,,,0.434,-12.991,-168.865,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:46.348,0.104,-0.028,1.021,0.854,-1.892,0.0,,,,,,,0.434,-13.002,-168.865,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
d0:1c:1b:3a:ee:9d,2025-10-17 13:18:46.348,0.109,-0.028,1.026,1.16,-3.296,-0.244,,,,,,,0.439,-13.035,-168.871,-9.1,-19.9,-30.793,30.44,0.09555,-0.05701,-0.00027,-0.99374,
