Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 12:48:36.848,0.041,-0.005,1.0,10.498,19.226,30.151,,,,,,,1.016,-11.805,-152.095,-10.1,-24.1,-28.493,30.8,0.17679,-0.04871,0.01337,-0.98291,
d0:1c:1b:3a:ee:9d,2025-10-17 12:48:36.848,0.019,-0.016,0.993,9.644,22.339,36.377,,,,,,,1.077,-11.596,-151.76,-10.1,-24.1,-28.493,30.8,0.17679,-0.04871,0.01337,-0.98291,
d0:1c:1b:3a:ee:9d,2025-10-17 12:48:36.848,-0.011,-0.021,0.981,7.69,22.705,43.457,,,,,,,1.121,-11.371,-151.359,-10.1,-24.1,-28.493,30.8,0.17679,-0.04871,0.01337,-0.98291,
d0:1c:1b:3a:ee:9d,2025-10-17 12:48:36.848,-0.039,-0.019,0.979,5.432,19.287,50.171,,,,,,,1.143,-11.162,-150.881,-10.1,-24.1,-28.493,30.8,0.17679,-0.04871,0.01337,-0.98291,
d0:1c:1b:3a:ee:9d,2025-10-17 12:48:36.848,-0.042,-0.017,0.989,4.15,11.536,54.443,,,,,,,1.143,-11.014,-150.353,-10.1,-24.1,-28.493,30.8,0.24216,-0.04605,-0.01178,-0.96902,
d0:1c:1b:3a:ee:9d,2025-10-17 12:48:36.848,-0.021,-0.009,1.008,3.357,3.54,55.725,,,,,,,1.126,-10.942,-149.799,-10.1,-24.1,-28.493,30.8,0.24216,-0.04605,-0.01178,-0.96902,
d0:1c:1b:3a:ee:9d,2025-10-17 12:48:36.848,0.014,0.001,1.029,3.235,-1.77,54.138,,,,,,,1.11,-10.948,-149.244,-10.1,-24.1,-28.493,30.8,0.24216,-0.04605,-0.01178,-0.96902,
d0:1c:1b:3a:ee:9d,2025-10-17 12:48:36.848,0.032,0.006,1.048,3.906,-2.747,51.758,,,,,,,1.099,-10.975,-148.716,-10.1,-24.1,-28.493,30.8,0.24216,-0.04605,-0.01178,-0.96902,
d0:1c:1b:3a:ee:9d,2025-10-17 12:48:36.848,0.038,0.004,1.052,5.127,-3.967,51.086,,,,,,,1.099,-11.008,-148.206,-10.1,-24.1,-28.493,30.8,0.24216,-0.04605,-0.01178,-0.96902,
d0:1c:1b:3a:ee:9d,2025-10-17 12:48:36.848,0.061,0.003,1.055,7.507,-3.662,49.866,,,,,,,1.115,-11.052,-147.7,-10.1,-24.1,-28.493,30.8,0.24216,-0.04605,-0.01178,-0.96902,
d0:1c:1b:3a:ee:9d,2025-10-17 12:48:36.848,0.072,0.004,1.063,8.972,3.174,50.781,,,,,,,1.154,-11.063,-147.195,-10.1,-24.1,-28.493,30.8,0.24216,-0.04605,-0.01178,-0.96902,
d0:1c:1b:3a:ee:9d,2025-10-17 12:48:36.848,0.064,0.001,1.057,9.827,10.803,54.077,,,,,,,1.203,-10.986,-146.667,-10.1,-24.1,-28.493,30.8,0.24216,-0.04605,-0.01178,-0.96902,
