Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 12:46:19.528,0.046,-0.095,0.982,2.808,14.648,-3.784,,,,,,,-3.565,-9.13,-152.946,-9.0,-25.6,-29.0,30.93,0.23477,-0.03815,0.03214,-0.97073,
d0:1c:1b:3a:ee:9d,2025-10-17 12:46:19.528,0.039,-0.086,0.958,3.54,12.085,-2.625,,,,,,,-3.532,-8.998,-152.99,-9.0,-25.6,-29.0,30.93,0.23477,-0.03815,0.03214,-0.97073,
d0:1c:1b:3a:ee:9d,2025-10-17 12:46:19.528,0.039,-0.074,0.932,3.601,9.338,-1.831,,,,,,,-3.499,-8.893,-153.023,-9.0,-25.6,-29.0,30.93,0.23477,-0.03815,0.03214,-0.97073,
d0:1c:1b:3a:ee:9d,2025-10-17 12:46:19.528,0.044,-0.062,0.909,3.296,7.263,-0.854,,,,,,,-3.466,-8.817,-153.04,-9.0,-25.6,-29.0,30.93,0.23477,-0.03815,0.03214,-0.97073,
d0:1c:1b:3a:ee:9d,2025-10-17 12:46:19.853,0.052,-0.054,0.888,3.052,5.798,0.793,,,,,,,-3.439,-8.756,-153.051,-9.0,-25.6,-29.0,30.93,0.23477,-0.03815,0.03214,-0.97073,
d0:1c:1b:3a:ee:9d,2025-10-17 12:46:19.853,0.057,-0.045,0.867,2.625,4.578,2.747,,,,,,,-3.417,-8.701,-153.034,-9.0,-25.6,-29.0,30.93,0.23477,-0.03815,0.03214,-0.97073,
d0:1c:1b:3a:ee:9d,2025-10-17 12:46:19.853,0.054,-0.04,0.857,2.502,3.418,4.639,,,,,,,-3.395,-8.657,-153.001,-9.0,-25.6,-29.0,30.93,0.23477,-0.03815,0.03214,-0.97073,
d0:1c:1b:3a:ee:9d,2025-10-17 12:46:19.853,0.044,-0.038,0.86,2.93,1.892,6.775,,,,,,,-3.373,-8.63,-152.946,-9.0,-25.6,-29.0,30.93,0.23477,-0.03815,0.03214,-0.97073,
d0:1c:1b:3a:ee:9d,2025-10-17 12:46:19.853,0.039,-0.036,0.87,2.869,-0.854,8.789,,,,,,,-3.351,-8.619,-152.869,-9.0,-25.6,-29.0,30.93,0.23477,-0.03815,0.03214,-0.97073,
d0:1c:1b:3a:ee:9d,2025-10-17 12:46:19.853,0.034,-0.026,0.884,0.0,-4.456,10.803,,,,,,,-3.34,-8.641,-152.77,-9.0,-25.6,-29.0,30.93,0.23477,-0.03815,0.03214,-0.97073,
