Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.106,0.063,1.01,-0.732,0.0,0.244,,,,,,,4.697,-12.112,-165.245,-11.2,-22.7,-28.393,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.106,0.061,1.012,-1.038,0.366,0.427,,,,,,,4.697,-12.112,-165.245,-11.2,-22.7,-28.393,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.105,0.058,1.019,-0.671,0.793,0.61,,,,,,,4.697,-12.112,-165.245,-11.2,-22.7,-28.393,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.104,0.058,1.026,-0.305,0.366,0.549,,,,,,,4.697,-12.112,-165.245,-11.2,-22.7,-28.393,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.105,0.056,1.034,0.977,0.183,0.061,,,,,,,4.697,-12.112,-165.245,-11.2,-22.7,-28.393,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.107,0.058,1.039,1.953,0.183,-0.244,,,,,,,4.691,-12.112,-165.245,-11.2,-22.7,-28.393,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.107,0.061,1.037,2.38,0.427,-0.305,,,,,,,4.691,-12.112,-165.245,-11.2,-22.7,-28.393,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.105,0.062,1.029,2.502,1.343,-0.427,,,,,,,4.691,-12.112,-165.245,-11.2,-22.7,-28.393,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.101,0.061,1.017,2.563,1.953,-0.427,,,,,,,4.708,-12.096,-165.251,-11.2,-22.7,-28.393,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.096,0.062,1.004,2.136,1.404,-0.488,,,,,,,4.73,-12.079,-165.256,-11.2,-22.7,-28.393,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.096,0.066,0.997,0.977,0.549,-0.366,,,,,,,4.741,-12.074,-165.262,-11.2,-22.7,-28.393,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.097,0.068,0.995,-0.305,0.0,0.061,,,,,,,4.735,-12.068,-165.262,-11.2,-22.7,-28.393,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.098,0.067,0.997,-1.343,-0.183,0.366,,,,,,,4.724,-12.074,-165.262,-9.5,-24.2,-29.3,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.099,0.065,1.003,-1.831,-0.488,0.61,,,,,,,4.697,-12.079,-165.256,-9.5,-24.2,-29.3,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.102,0.065,1.011,-1.892,-0.916,0.61,,,,,,,4.675,-12.09,-165.251,-9.5,-24.2,-29.3,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.105,0.065,1.018,-2.136,-1.038,0.732,,,,,,,4.647,-12.101,-165.245,-9.5,-24.2,-29.3,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.107,0.064,1.025,-1.953,-0.732,0.793,,,,,,,4.62,-12.112,-165.24,-9.5,-24.2,-29.3,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.106,0.062,1.029,-1.404,-0.244,0.488,,,,,,,4.598,-12.118,-165.234,-9.5,-24.2,-29.3,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.104,0.06,1.03,-0.732,-0.061,0.122,,,,,,,4.581,-12.123,-165.229,-9.5,-24.2,-29.3,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.103,0.057,1.029,0.061,-0.183,0.0,,,,,,,4.576,-12.123,-165.229,-9.5,-24.2,-29.3,31.02,0.12973,-0.04648,-0.03854,-0.98965,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.103,0.058,1.025,0.244,-0.061,0.122,,,,,,,4.57,-12.129,-165.229,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.104,0.057,1.022,0.61,0.244,0.305,,,,,,,4.57,-12.129,-165.229,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.104,0.057,1.023,1.404,1.038,0.366,,,,,,,4.576,-12.123,-165.229,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.104,0.062,1.022,1.404,1.282,0.305,,,,,,,4.581,-12.112,-165.223,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.103,0.064,1.018,1.099,1.221,0.183,,,,,,,4.592,-12.101,-165.218,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.104,0.063,1.014,0.732,1.16,0.061,,,,,,,4.592,-12.09,-165.218,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.104,0.062,1.01,0.122,1.221,0.0,,,,,,,4.592,-12.079,-165.218,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.393,0.103,0.058,1.009,-0.305,1.465,0.0,,,,,,,4.587,-12.068,-165.218,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.1,0.055,1.011,-0.61,1.282,0.061,,,,,,,4.576,-12.052,-165.218,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.099,0.052,1.019,-0.183,0.916,0.488,,,,,,,4.565,-12.047,-165.218,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.099,0.053,1.027,0.671,0.366,0.854,,,,,,,4.565,-12.047,-165.218,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.101,0.057,1.032,1.16,-0.122,0.854,,,,,,,4.565,-12.047,-165.218,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.104,0.058,1.031,1.831,0.0,0.671,,,,,,,4.565,-12.047,-165.218,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.104,0.059,1.026,2.319,0.793,0.549,,,,,,,4.559,-12.047,-165.218,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.102,0.062,1.018,2.258,1.343,0.366,,,,,,,4.559,-12.047,-165.218,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.099,0.065,1.006,1.587,0.977,0.183,,,,,,,4.559,-12.047,-165.212,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.098,0.067,0.998,0.366,0.0,0.305,,,,,,,4.559,-12.047,-165.212,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.103,0.066,0.996,-0.488,-1.099,0.244,,,,,,,4.559,-12.047,-165.212,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.11,0.062,1.003,-1.099,-1.343,0.244,,,,,,,4.559,-12.047,-165.212,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.113,0.059,1.016,-1.221,0.244,0.366,,,,,,,4.554,-12.047,-165.212,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.11,0.058,1.026,-1.221,2.014,0.244,,,,,,,4.554,-12.047,-165.212,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.104,0.057,1.032,-0.732,2.991,0.061,,,,,,,4.554,-12.036,-165.212,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
d0:1c:1b:3a:ee:9d,2025-10-17 13:10:01.753,0.098,0.054,1.034,0.183,3.113,0.122,,,,,,,4.543,-12.008,-165.212,-9.5,-24.2,-29.3,31.02,0.12982,-0.04672,-0.03738,-0.98969,
