Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
d0:1c:1b:3a:ee:9d,2015-01-01 01:15:19.545,0.158,0.009,1.027,-4.028,-2.258,-2.014,,,,,,,2.357,-15.227,176.765,-2.4,-35.8,-31.513,31.23,0.02405,0.06964,0.01035,0.99719,
d0:1c:1b:3a:ee:9d,2015-01-01 01:15:19.545,0.153,0.007,1.026,-3.235,-1.221,-2.991,,,,,,,2.313,-15.244,176.737,-2.4,-35.8,-31.513,31.23,0.02405,0.06964,0.01035,0.99719,
d0:1c:1b:3a:ee:9d,2015-01-01 01:15:19.545,0.148,0.005,1.018,-2.563,-1.648,-3.357,,,,,,,2.285,-15.255,176.699,-2.4,-35.8,-31.513,31.23,0.02405,0.06964,0.01035,0.99719,
d0:1c:1b:3a:ee:9d,2015-01-01 01:15:19.545,0.147,0.008,1.014,-2.563,-2.441,-3.845,,,,,,,2.258,-15.276,176.66,-2.4,-35.8,-31.513,31.23,0.02405,0.06964,0.01035,0.99719,
d0:1c:1b:3a:ee:9d,2015-01-01 01:15:19.545,0.144,0.012,1.01,-3.113,-1.709,-2.869,,,,,,,2.23,-15.298,176.622,-2.4,-35.8,-31.513,31.23,0.02744,0.07864,0.00906,0.99643,
d0:1c:1b:3a:ee:9d,2015-01-01 01:15:19.545,0.143,0.007,1.007,-3.174,-0.427,-1.465,,,,,,,2.192,-15.309,176.6,-2.4,-35.8,-31.513,31.23,0.02744,0.07864,0.00906,0.99643,
d0:1c:1b:3a:ee:9d,2015-01-01 01:15:19.545,0.139,-0.002,1.006,-2.747,-0.244,-0.549,,,,,,,2.159,-15.309,176.589,-2.4,-35.8,-31.513,31.23,0.02744,0.07864,0.00906,0.99643,
d0:1c:1b:3a:ee:9d,2015-01-01 01:15:19.545,0.144,0.0,1.008,-2.502,-1.038,-0.732,,,,,,,2.126,-15.315,176.583,-2.4,-35.8,-31.513,31.23,0.02744,0.07864,0.00906,0.99643,
d0:1c:1b:3a:ee:9d,2015-01-01 01:15:19.545,0.154,0.006,1.009,-2.686,-2.625,-2.075,,,,,,,2.098,-15.337,176.567,-2.4,-35.8,-31.513,31.23,0.02744,0.07864,0.00906,0.99643,
d0:1c:1b:3a:ee:9d,2015-01-01 01:15:19.545,0.166,0.008,1.014,-2.441,-4.15,-5.066,,,,,,,2.065,-15.37,176.528,-2.4,-35.8,-31.513,31.23,0.02744,0.07864,0.00906,0.99643,
