Chip Time()_filt,Acceleration X(g)_filt,Acceleration Y(g)_filt,Acceleration Z(g)_filt,Angular velocity X(°/s)_filt,Angular velocity Y(°/s)_filt,Angular velocity Z(°/s)_filt,ShiftX(mm)_filt,ShiftY(mm)_filt,ShiftZ(mm)_filt,SpeedX(mm/s)_filt,SpeedY(mm/s)_filt,SpeedZ(mm/s)_filt,Angle X(°)_filt,Angle Y(°)_filt,Angle Z(°)_filt,Magnetic field X(ʯt)_filt,Magnetic field Y(ʯt)_filt,Magnetic field Z(ʯt)_filt,Temperature(℃)_filt,Quaternions 0()_filt,Quaternions 1()_filt,Quaternions 2()_filt,Quaternions 3()_filt
0.21749737434036923,0.08327941996546567,0.991931187648104,1.6045268448648347,4.4070371021775365,-8.632830517194709,,,,,,,9.76392758782928,-21.724180841963612,-175.45666530714726,-5.098323088776329,-42.69504289032369,-28.598945757343483,31.03999999999973,-0.05150979271131725,0.13721081275544497,0.08108925694643801,0.9858098900770322,
0.233346352255965,0.08615646162420693,0.9912656856012337,2.5167167766934746,4.221845759364672,-6.592467525783433,,,,,,,9.815701246904434,-21.697326776959475,-175.69934576390222,-5.091496054933512,-42.751489000120785,-28.596008342983062,31.039999999999722,-0.05169014032571161,0.13727384130162526,0.08113508732471798,0.9857892718879114,
0.24828700244761284,0.0902075697809984,0.9883287038071894,3.2475596725657234,4.115250279354926,-4.470677857328542,,,,,,,9.86216295183966,-21.66874020544198,-176.15086877014676,-5.088563597445023,-42.782623074012015,-28.59486838905114,31.039999999999722,-0.0518845889865561,0.13734148585935732,0.08118474445307933,0.9857670886746897,
0.2607560108361081,0.09645835005597539,0.9822489761007065,3.612285434954883,4.012280137566691,-2.551905597031362,,,,,,,9.901655359679502,-21.63681709264829,-176.78518454469386,-5.092402963738432,-42.76574149781409,-28.596783056194482,31.03999999999973,-0.0520891597847135,0.1374124751603832,0.08123712427962523,0.9857437774404006,
0.26940254028114735,0.10550476569294866,0.9730263818083987,3.4715088661051507,3.7632617721024513,-1.1647492408604636,,,,,,,9.932945229453765,-21.601577762792754,-177.50948722243191,-5.104753050437072,-42.685521500211834,-28.602483811181926,31.03999999999973,-0.05226898606322202,0.13747476689408425,0.0812832549434256,0.9857233028002308,
0.2731835163975641,0.11732545615402704,0.9616373721748708,2.744281996677121,3.16199078918348,-0.6261392092491821,,,,,,,9.95507865477247,-21.565387302338284,-178.16173725765486,-5.125821127254829,-42.53681523485715,-28.611999126745253,31.039999999999722,-0.05235466352451218,0.1375042385826148,0.08130539537622751,0.9857135792744048,
0.2714485735444417,0.13119579954318958,0.9498800873455769,1.4110776631030633,1.995261988226687,-1.1622913481551316,,,,,,,9.967182769825031,-21.533199652077354,-178.52806180625274,-5.154125574102074,-42.326026851960606,-28.624588175071366,31.039999999999722,-0.052250206797458065,0.13746743201755904,0.08127908548957297,0.9857255670973876,
0.2640368658586205,0.14571563543219568,0.939970117500457,-0.49060275968997713,0.11134120571210364,-2.8152795809511915,,,,,,,9.968166238969124,-21.51220088473218,-178.3838735726675,-5.186678920178501,-42.07041512584993,-28.638834007419586,31.03999999999973,-0.05185235193169203,0.1373282594332384,0.08117808234983696,0.9857710714525013,
0.2514036729851095,0.1589557136183191,0.9339593001032956,-2.8743604316555844,-2.5114067614587503,-5.353421853275877,,,,,,,9.956302738439334,-21.510837798124438,-177.55705676372142,-5.219557077356306,-41.795014806540756,-28.65291724918387,31.03999999999973,-0.05107777452846275,0.13705747384578734,0.08098130964989157,0.9858596371140803,
0.23477651605857666,0.16872453326270864,0.9330983688282785,-5.614195466250291,-5.714908399637894,-8.212396101220257,,,,,,,9.928744460674844,-21.537338352158933,-176.00405482646974,-5.248777435433764,-41.52766810792951,-28.66503442143569,31.039999999999722,-0.049891639336849584,0.13664260771877537,0.08068014322167273,0.9859952904445951,
